1000 5000
752 421 68
699 415 79
188 826 63
529 992 97
344 303 38
422 571 25
507 179 3
661 971 71
143 144 1
875 494 57
37 308 7
931 655 28
41 762 40
698 30 24
971 378 84
152 516 1
727 70 54
682 534 53
336 901 39
236 212 76
907 254 33
62 243 7
103 607 43
872 630 77
482 374 65
316 976 23
943 139 36
758 155 11
806 546 100
46 958 17
279 738 93
410 299 18
0 37 73
307 333 15
799 331 57
542 197 79
211 803 55
721 503 5
89 405 39
990 418 79
892 945 70
342 905 91
665 548 7
42 779 1
234 116 3
96 11 27
558 163 35
485 336 58
615 758 45
503 372 9
212 12 38
170 879 20
658 83 61
2 181 43
102 537 100
689 25 13
283 130 72
115 40 1
551 68 49
66 329 91
320 824 58
999 465 66
274 167 96
847 348 98
310 642 81
255 854 24
743 137 89
200 23 40
398 161 86
78 882 84
963 3 20
850 284 14
262 136 81
521 980 62
807 413 64
605 305 23
271 364 26
364 622 16
566 86 9
686 910 61
110 989 42
814 86 23
884 134 77
792 979 51
108 337 72
288 235 22
704 756 29
478 566 69
430 896 50
19 609 19
182 183 47
944 836 12
924 765 41
286 39 16
724 14 92
824 583 53
50 988 27
296 642 15
782 992 51
494 184 34
871 51 89
604 914 68
812 417 87
205 811 78
833 159 41
535 768 72
292 742 85
697 987 100
832 757 66
607 505 34
538 986 25
71 580 18
88 8 65
808 658 81
398 644 16
740 390 13
457 472 86
217 914 71
796 254 35
387 401 54
252 698 42
475 350 59
59 620 15
701 281 61
681 773 75
900 210 24
567 65 82
758 154 28
271 436 14
705 14 61
225 594 56
73 950 81
610 877 72
819 770 15
682 851 4
182 886 54
957 936 48
999 805 15
290 368 83
782 13 83
978 488 34
675 67 70
578 291 73
29 243 73
520 305 23
289 113 68
384 936 75
958 914 40
894 923 78
106 267 18
747 835 75
368 164 83
153 703 3
817 964 40
93 290 42
804 668 22
644 979 89
541 806 12
606 15 63
462 164 19
772 303 96
548 233 65
404 158 6
810 648 74
943 482 36
294 620 26
605 945 24
911 486 8
405 14 89
459 181 74
733 340 27
497 906 52
62 3 97
393 83 29
782 919 16
761 469 97
770 204 56
933 981 11
630 835 62
263 911 41
845 989 34
356 776 44
599 318 38
143 154 38
513 807 63
562 473 56
918 184 32
279 791 66
100 788 54
982 189 57
862 788 72
103 89 4
531 659 33
465 644 85
538 943 30
24 258 3
198 819 98
288 807 99
565 553 10
414 333 39
57 901 73
162 167 79
861 80 36
319 120 77
654 92 22
174 151 55
882 472 64
528 3 9
751 122 24
973 492 32
829 761 9
268 80 87
523 963 87
783 443 21
67 253 26
136 321 37
530 76 43
390 59 91
435 714 91
478 313 41
517 866 80
124 723 15
572 606 97
47 879 21
682 698 79
10 773 84
636 702 54
52 330 46
989 870 26
690 758 5
993 766 29
441 564 64
138 824 98
912 196 78
122 80 40
587 712 2
893 860 55
348 862 2
834 53 66
162 451 5
912 512 52
490 450 90
995 505 5
285 257 1
739 365 42
297 809 94
983 723 31
344 433 32
17 376 1
100 423 9
894 410 38
567 998 5
960 102 70
64 864 33
888 648 54
993 993 77
371 89 37
939 669 78
32 727 71
134 299 86
152 747 11
430 902 45
237 99 78
655 675 3
11 241 82
887 92 77
16 43 51
839 97 49
475 839 15
332 27 15
748 525 44
64 256 57
972 730 49
17 665 78
660 660 53
887 27 6
481 489 58
88 798 11
640 970 81
832 779 60
800 961 93
956 772 48
178 409 25
300 920 63
34 366 29
396 770 34
8 206 55
49 331 89
605 704 87
39 499 19
15 854 47
594 363 62
312 321 46
674 202 8
766 902 87
187 488 69
235 749 81
690 825 71
627 398 59
952 895 62
563 335 62
944 419 77
89 980 35
345 395 25
780 553 82
166 362 54
577 646 90
316 987 70
305 744 65
497 115 10
366 601 99
346 711 47
230 186 73
727 733 93
615 598 22
258 935 20
201 29 22
273 18 1
551 768 18
375 487 65
690 904 23
869 618 69
273 290 16
182 313 34
29 950 90
491 462 88
47 570 36
548 782 96
355 475 5
8 340 20
154 669 89
334 282 1
201 911 64
217 630 66
15 184 75
675 585 51
666 112 55
618 710 5
258 753 43
492 249 91
522 913 35
543 329 70
293 990 15
924 686 55
337 129 8
645 614 100
757 7 77
708 357 78
238 125 24
359 395 87
646 38 16
158 291 38
631 382 52
217 367 65
233 591 75
7 50 64
842 976 1
306 710 62
398 287 79
846 206 71
599 291 29
67 775 95
397 823 18
521 57 18
150 872 45
203 416 90
451 567 71
160 902 83
909 322 8
963 986 72
368 576 58
670 444 80
301 153 69
642 938 10
231 561 66
774 913 41
772 227 68
293 746 66
764 241 51
40 306 37
771 358 39
8 362 27
836 326 30
894 667 99
474 278 76
94 484 52
22 920 28
475 25 2
149 622 10
481 388 74
896 561 44
905 593 29
642 512 71
752 579 59
174 238 33
514 885 72
470 128 43
679 8 33
427 18 42
701 211 4
0 37 47
9 483 1
298 563 85
287 1 79
130 29 72
81 379 81
991 737 44
348 219 59
438 300 24
399 673 77
236 748 80
999 814 84
295 466 100
149 644 65
559 258 34
439 448 21
163 257 18
840 532 69
182 132 76
370 658 55
861 251 14
393 494 79
812 788 26
786 778 29
624 737 99
820 538 60
907 243 96
94 807 69
435 442 93
544 575 6
363 732 17
867 206 93
627 868 39
699 959 32
147 182 19
799 465 9
849 262 20
898 301 83
767 204 23
771 890 48
828 632 15
59 568 14
945 270 19
62 921 1
12 598 34
689 164 63
224 373 56
698 975 22
902 688 19
390 936 80
202 655 30
312 582 29
331 203 59
998 427 87
22 794 21
372 478 60
965 344 37
910 563 74
713 779 23
966 902 58
329 832 33
303 911 15
749 607 4
608 149 28
996 976 63
78 986 34
827 590 59
306 653 54
81 935 71
152 71 91
191 354 6
724 873 24
505 587 59
493 524 50
178 229 99
906 650 99
179 962 7
264 945 89
65 485 86
209 418 24
486 492 82
126 296 52
719 339 85
895 994 44
511 605 83
197 137 62
617 225 88
113 8 89
636 664 30
904 608 25
845 4 60
625 874 35
623 284 88
314 341 95
351 551 78
750 233 27
545 414 96
761 687 69
452 916 87
273 530 92
800 798 41
7 468 83
196 936 44
336 594 71
467 463 21
776 212 43
865 584 11
96 680 13
872 322 51
591 101 40
591 393 100
629 649 21
323 972 13
587 140 72
14 433 59
302 900 73
54 305 44
292 534 5
112 294 59
619 819 46
133 985 42
355 297 28
917 743 13
729 647 49
669 830 61
331 575 61
421 370 30
937 498 22
429 33 30
584 184 61
317 966 43
935 807 36
820 196 31
956 841 35
62 181 66
429 318 93
108 693 22
396 459 92
653 725 49
155 493 44
586 926 64
507 470 47
785 696 50
896 597 87
112 987 15
555 465 29
973 529 53
835 696 95
484 792 62
467 145 95
399 622 94
501 326 26
298 205 10
69 565 95
154 991 60
887 7 56
934 76 65
164 357 5
25 73 10
257 881 37
470 410 8
473 578 33
358 348 14
986 501 18
882 428 36
448 509 73
150 669 65
321 786 47
928 198 19
871 741 100
862 763 14
292 378 100
577 937 90
759 832 22
599 962 32
208 625 20
603 995 78
882 868 48
903 242 37
424 821 70
885 778 40
306 79 53
230 276 18
553 53 13
503 653 55
696 918 66
733 874 100
359 877 29
417 711 65
13 730 25
306 396 95
252 459 47
370 104 85
866 563 13
628 918 82
83 236 11
828 133 55
297 987 45
515 278 18
336 453 10
241 311 45
712 42 23
29 310 12
422 193 2
952 496 13
853 138 86
219 605 69
71 506 74
277 638 17
10 505 4
301 55 34
952 578 23
638 289 97
91 404 81
586 390 9
150 852 71
174 926 32
337 718 67
537 885 44
349 288 96
630 94 3
794 318 13
102 451 1
333 176 93
653 140 66
544 754 20
82 722 43
609 994 2
986 976 98
40 746 76
87 544 39
897 71 80
231 450 65
92 271 54
287 922 59
482 245 53
627 700 20
506 678 100
996 740 21
191 783 64
611 895 57
346 747 26
196 950 30
20 210 99
153 698 79
512 454 11
809 674 87
491 79 41
640 863 62
703 89 55
103 860 3
223 338 62
784 265 65
990 11 67
345 805 98
734 614 56
355 425 18
546 129 62
920 124 36
658 871 42
137 243 30
930 803 72
313 284 86
916 55 16
373 486 29
535 354 56
891 413 51
686 761 98
275 459 47
207 443 2
679 777 49
11 719 54
358 78 31
792 311 65
764 431 83
118 441 47
64 616 91
115 445 95
316 993 51
425 639 77
853 429 45
754 257 22
608 946 77
840 329 2
55 133 36
661 201 86
732 659 55
325 689 97
564 488 62
230 836 50
379 380 21
486 518 87
580 615 15
661 130 98
403 277 82
459 926 30
646 303 31
637 344 1
669 850 70
777 42 4
819 561 50
917 165 42
766 732 74
330 503 99
104 77 42
901 465 93
798 610 65
478 143 19
525 160 39
143 508 33
168 301 94
190 809 15
760 81 98
595 755 83
404 424 1
616 128 75
360 970 57
382 941 39
684 749 26
228 619 33
47 62 67
597 818 4
730 820 59
473 794 9
490 40 73
900 556 88
774 752 86
580 717 2
937 121 82
775 8 38
620 162 43
271 922 75
364 378 83
386 468 21
631 994 47
751 378 28
744 430 71
540 700 78
638 639 65
418 316 67
456 233 39
700 560 87
801 768 62
110 439 64
975 687 26
542 967 87
20 528 34
209 89 53
731 888 29
363 403 54
281 359 63
655 24 19
920 14 81
10 196 23
123 150 67
800 595 6
466 748 24
690 828 67
176 776 64
629 943 64
114 305 85
710 402 35
324 113 28
330 589 59
93 544 60
778 244 74
94 784 56
585 213 58
959 939 34
621 61 82
676 747 18
473 978 27
291 560 12
526 621 71
18 576 19
675 923 20
471 216 98
579 695 63
685 737 85
178 272 25
887 508 68
85 144 21
732 126 46
313 109 89
826 657 20
387 546 1
137 222 73
325 482 48
731 126 78
121 876 69
691 966 96
45 936 16
200 105 22
650 22 28
606 497 57
254 419 100
536 801 49
802 650 47
457 100 65
23 253 70
947 800 93
202 751 18
592 56 42
597 540 96
445 147 24
449 121 94
98 70 88
228 748 91
285 2 59
632 391 39
674 507 31
263 833 35
128 287 44
25 831 33
696 502 31
667 960 54
764 225 40
528 826 87
486 828 81
392 308 51
38 152 32
478 695 26
605 526 77
630 276 65
323 565 91
437 386 83
6 623 85
682 669 55
874 950 33
565 240 50
754 801 72
735 858 85
767 429 63
101 56 38
192 733 81
910 742 71
112 355 33
193 814 68
469 60 91
84 151 45
420 971 93
124 880 17
111 549 31
278 756 55
202 774 22
711 19 46
346 503 66
732 870 10
584 962 10
575 670 57
894 694 80
7 691 16
159 177 59
413 539 18
326 161 19
48 659 50
700 426 85
558 584 11
844 389 58
768 906 49
122 40 32
701 225 100
142 376 49
657 369 3
415 29 76
81 294 34
986 309 88
428 78 74
761 150 49
714 822 27
483 931 75
635 738 45
463 971 18
440 272 7
573 5 36
335 934 53
170 738 48
97 762 12
189 930 22
385 823 30
154 6 60
185 798 47
351 779 82
527 329 52
281 412 73
673 376 76
261 709 82
745 972 80
539 911 39
709 852 50
40 80 71
123 567 8
781 65 10
563 447 52
312 160 48
700 616 10
307 394 99
291 418 38
687 906 40
337 352 83
518 311 62
927 94 52
916 784 50
627 929 43
740 185 94
297 270 21
853 58 38
202 453 10
803 273 41
250 676 74
187 986 93
784 903 64
133 776 86
719 154 93
25 916 30
422 489 47
258 147 40
456 225 77
41 809 24
75 312 37
933 626 100
676 286 31
427 759 92
420 723 24
229 174 63
657 165 36
810 897 33
957 404 30
183 848 24
575 348 58
232 494 34
497 612 32
30 426 42
193 244 40
960 876 23
444 890 28
585 294 59
417 243 13
112 676 84
501 904 97
718 443 15
23 258 31
679 818 97
240 504 62
453 886 59
523 599 4
521 923 95
500 322 29
621 197 98
179 431 29
512 773 44
443 651 67
18 136 67
838 817 6
593 156 83
872 375 52
693 760 98
549 835 100
32 585 48
212 480 55
111 697 95
480 341 46
372 449 71
744 597 12
705 364 51
269 176 80
55 681 38
508 793 13
160 882 42
276 1 72
24 947 54
358 23 35
18 792 88
637 358 43
910 445 20
942 738 65
912 382 86
378 330 62
385 895 62
873 191 10
393 302 4
96 449 10
911 867 25
481 57 98
953 646 96
592 813 54
915 68 2
703 659 14
710 818 95
866 626 80
227 237 15
604 643 45
975 253 79
270 751 76
164 672 51
959 673 39
172 848 64
529 426 4
289 940 90
321 311 50
339 575 68
7 348 33
231 413 67
31 210 56
664 802 23
516 821 27
255 54 76
190 853 35
76 762 81
616 139 79
343 990 90
909 717 5
580 699 29
911 124 64
491 161 82
275 382 38
780 226 72
625 660 53
837 504 87
455 848 56
664 377 73
823 627 45
64 70 82
643 529 20
8 869 92
645 886 94
210 290 18
439 110 57
198 504 37
32 122 69
168 711 35
808 852 75
410 347 69
2 95 94
33 627 51
913 900 79
489 250 97
931 853 18
176 527 56
276 661 56
516 863 22
880 156 26
246 78 29
905 528 71
469 700 54
660 726 64
442 620 59
187 571 93
25 124 35
171 533 5
77 727 33
643 582 42
684 353 15
779 939 55
500 39 58
148 259 99
416 341 61
359 621 38
754 402 92
18 796 44
226 683 73
219 616 77
550 745 26
591 386 13
629 497 61
9 878 75
778 398 5
599 369 44
261 790 53
541 548 51
440 455 2
96 675 18
924 913 92
283 360 23
995 496 90
83 961 23
951 558 28
873 368 16
200 553 96
877 341 11
693 785 68
549 735 60
783 69 9
734 774 18
980 119 87
50 147 92
523 960 29
355 199 43
770 741 63
713 880 82
197 825 68
960 853 92
482 141 72
256 40 62
970 539 68
528 82 1
527 314 68
237 875 31
636 878 64
705 498 2
533 74 19
46 144 5
792 299 67
597 431 37
778 939 77
914 268 56
59 152 45
831 260 73
858 797 50
79 390 20
442 656 93
90 970 98
476 328 52
128 66 6
162 835 36
907 9 11
380 666 62
861 419 61
154 293 15
685 254 22
25 479 90
266 231 54
563 887 35
503 266 45
28 155 73
202 165 37
234 540 6
371 227 20
797 323 30
143 0 93
123 268 1
335 546 53
265 261 55
943 744 59
221 15 62
640 442 27
115 143 90
151 783 65
130 811 33
780 876 6
472 44 13
719 761 27
96 631 20
519 860 75
511 126 52
775 235 75
889 328 40
836 726 64
592 138 70
639 283 25
996 729 60
579 186 77
332 912 61
817 991 95
842 598 3
68 39 88
437 594 14
679 150 50
205 600 49
728 399 96
712 685 46
825 359 69
302 4 21
975 607 13
524 587 54
375 166 24
130 678 73
226 143 22
856 958 60
871 938 74
318 727 48
877 564 60
981 608 86
909 691 24
151 250 64
275 730 96
833 721 18
21 885 49
481 978 11
635 799 96
970 733 87
838 142 26
64 793 8
260 841 76
401 571 74
765 153 50
491 272 74
171 448 89
464 484 10
73 932 71
626 373 98
708 116 38
630 654 93
532 602 49
365 872 21
903 112 53
186 555 82
305 696 70
519 996 49
434 416 23
945 195 22
735 353 22
831 482 30
183 812 87
480 993 46
154 103 23
174 297 82
621 786 12
33 892 37
621 501 70
808 336 45
736 968 93
43 569 90
624 746 30
204 799 81
334 970 77
193 961 4
143 894 63
62 175 70
522 602 92
929 992 24
186 105 72
580 343 77
302 869 81
360 306 21
766 876 61
79 149 46
684 934 6
894 669 29
308 970 63
369 715 66
168 537 78
428 451 17
42 585 19
95 25 21
876 27 9
641 645 100
128 896 62
761 236 38
515 989 44
486 394 10
900 112 77
485 100 15
416 649 81
933 388 36
581 975 49
691 316 37
922 717 89
143 750 59
760 861 91
178 165 44
826 823 93
918 93 87
452 77 80
557 666 10
613 318 98
836 441 28
406 685 26
1 283 13
732 499 27
870 444 23
292 509 7
302 257 34
83 74 53
564 173 64
783 222 20
628 463 53
287 709 46
441 135 1
197 773 44
9 884 38
683 359 23
496 687 61
79 137 52
384 267 73
12 519 59
543 961 58
627 904 68
96 693 51
719 665 66
263 585 57
845 109 61
277 537 15
787 17 48
878 767 9
654 372 16
646 727 9
322 640 10
207 370 8
199 26 47
582 796 36
443 884 63
9 622 58
162 658 4
898 369 66
927 269 34
950 442 51
684 322 85
980 868 2
313 915 75
390 72 95
160 544 73
664 632 51
454 287 40
320 360 48
82 34 17
693 610 25
946 193 81
134 309 72
76 757 55
81 721 84
291 426 96
422 7 59
537 728 56
97 672 15
282 177 12
566 14 60
213 689 23
570 213 26
114 735 67
822 701 55
451 240 16
94 70 11
461 292 47
380 609 23
513 497 76
865 600 90
449 823 54
273 598 63
867 835 27
643 27 70
754 143 10
784 444 38
650 956 44
250 349 62
79 274 13
238 359 33
500 42 64
949 809 28
45 652 64
874 231 83
473 704 66
168 10 31
622 864 25
940 397 69
555 960 32
457 682 80
0 590 57
677 408 74
874 558 64
175 781 41
280 960 2
412 652 7
893 216 3
7 981 6
337 226 91
686 801 67
727 993 49
64 84 81
706 771 53
587 902 36
941 329 20
714 493 99
6 259 79
149 357 83
819 423 64
480 458 86
561 3 59
473 829 48
154 570 12
482 457 73
933 874 56
710 90 47
823 579 94
650 647 72
490 147 73
274 362 72
158 885 53
893 394 82
768 362 52
313 699 27
477 844 36
958 105 29
355 520 95
519 297 10
295 270 81
205 958 16
214 13 11
901 856 40
544 923 59
267 681 80
887 560 11
543 482 58
674 641 87
299 853 29
296 601 73
939 99 36
266 601 44
146 654 92
221 42 85
7 629 95
668 649 73
884 976 80
685 286 2
314 922 75
790 97 41
845 806 27
696 522 57
621 625 31
908 233 21
674 17 69
43 471 53
694 108 69
483 704 57
128 157 17
798 417 93
757 891 21
170 852 16
601 331 8
381 586 62
16 246 22
975 653 51
420 368 89
692 574 39
280 607 77
574 811 77
173 632 2
496 991 74
138 851 90
425 358 53
85 936 14
23 809 72
160 42 30
850 234 74
473 129 32
91 754 99
532 229 80
51 963 64
947 965 71
945 812 82
419 912 33
432 122 37
564 428 36
648 279 100
928 568 63
737 253 39
268 516 97
361 837 97
36 591 70
283 94 1
264 942 8
521 794 13
238 111 12
729 566 74
648 245 53
308 403 98
671 618 63
779 576 43
948 945 77
633 79 29
413 454 52
438 559 36
109 309 80
206 435 56
924 614 97
149 555 49
37 871 10
250 80 1
383 817 69
447 11 78
60 908 63
179 358 82
939 215 76
393 970 65
474 431 84
92 708 90
966 633 64
287 384 81
127 759 86
649 104 54
46 493 87
397 382 99
408 596 71
813 632 69
17 835 7
151 926 70
117 287 74
199 145 85
359 680 82
198 740 9
843 613 46
452 721 64
623 852 10
813 282 69
613 441 96
32 324 91
53 544 21
112 754 70
41 946 65
997 889 44
235 398 34
106 693 62
434 114 33
930 852 43
252 913 14
218 103 78
317 258 65
743 475 8
179 311 70
490 22 84
925 697 84
866 963 23
393 478 81
354 180 57
739 569 94
450 600 83
649 874 37
107 350 81
737 40 56
680 110 93
707 570 58
425 836 18
610 464 85
401 188 55
296 12 27
376 306 67
108 580 39
453 763 38
208 233 58
787 787 22
625 972 31
256 821 82
669 634 7
587 632 5
592 284 4
847 514 83
782 464 92
80 590 89
434 574 89
309 864 18
599 754 12
242 269 86
433 587 82
9 73 68
39 964 80
604 483 95
879 764 92
734 673 93
192 576 97
197 214 100
939 966 32
353 837 49
755 98 24
358 878 57
837 233 20
15 899 8
896 749 35
528 225 78
408 398 37
598 133 18
924 965 58
384 630 1
699 385 54
384 238 27
541 3 11
765 956 56
95 786 29
11 172 72
136 314 85
317 417 62
260 48 53
376 597 40
509 487 1
770 540 62
544 428 84
562 623 81
73 797 86
897 742 1
22 911 37
687 272 63
764 155 35
551 729 25
324 517 15
909 402 54
138 564 25
745 285 54
928 859 49
311 806 36
479 639 44
153 39 1
811 547 8
988 78 32
993 948 38
315 856 99
755 323 11
338 391 14
190 186 57
158 149 46
462 781 5
287 722 79
900 931 79
601 219 51
768 374 78
509 791 95
988 978 1
984 524 72
606 376 30
871 274 18
212 354 6
54 680 53
433 194 44
922 21 11
640 886 96
164 665 35
216 143 15
489 626 17
12 187 16
628 916 3
901 947 12
715 366 81
422 687 92
147 747 39
665 983 92
72 626 84
594 178 69
793 144 77
281 680 21
167 644 29
362 107 35
895 647 43
869 402 51
858 488 85
817 654 84
650 40 11
750 475 24
223 919 7
197 997 37
945 286 79
711 738 99
901 465 17
677 967 77
843 950 34
252 85 54
75 53 45
165 772 26
194 193 23
275 374 78
298 727 17
139 515 26
682 939 69
206 341 40
112 747 18
917 532 57
646 636 94
786 352 55
390 734 47
503 565 43
12 120 44
409 942 31
970 48 21
737 766 39
976 257 14
781 864 49
29 220 37
365 644 22
40 614 47
619 873 39
580 304 5
576 527 54
962 697 48
158 320 17
709 168 75
214 888 7
148 203 13
871 564 24
732 376 11
567 301 73
315 486 44
127 676 19
170 782 9
640 671 80
403 209 14
697 142 98
112 329 58
390 791 29
690 939 6
591 809 60
849 62 86
542 221 60
327 879 16
464 758 35
484 835 89
40 286 43
143 224 56
102 569 97
127 971 48
632 818 42
316 222 29
580 711 81
267 18 19
105 521 62
882 37 55
482 246 38
288 220 39
47 81 35
362 725 81
984 26 16
819 496 63
571 758 70
603 752 68
649 179 15
572 230 6
444 446 85
617 188 61
255 365 42
684 589 8
82 866 68
649 472 17
868 71 87
64 388 85
275 790 22
590 6 76
942 233 18
460 395 2
440 780 84
596 611 83
624 985 31
353 628 11
216 540 92
926 179 13
233 599 38
443 362 20
642 598 47
616 513 76
586 704 19
59 79 67
597 886 13
457 534 42
563 302 34
854 901 19
791 159 94
49 398 83
222 258 63
519 802 66
529 620 78
163 164 94
249 849 19
627 991 49
233 439 5
454 209 74
252 479 12
787 719 50
993 6 74
825 299 92
311 122 30
809 315 55
958 112 29
199 585 8
596 805 33
699 254 87
892 405 95
447 740 22
434 555 100
7 10 17
782 881 34
922 390 8
224 527 48
129 38 96
74 246 40
176 559 44
283 259 64
731 131 56
867 471 89
421 33 48
570 767 43
579 145 2
379 83 24
272 995 79
102 638 31
647 577 78
442 389 14
530 392 3
906 921 44
420 218 57
457 299 94
541 355 38
230 736 15
557 898 98
821 492 73
74 342 26
615 432 5
8 669 12
838 479 58
411 32 44
537 271 49
609 703 60
718 731 80
938 607 62
929 914 39
852 814 60
530 519 19
456 687 71
534 545 69
962 949 84
18 47 74
44 841 25
778 8 8
539 957 17
642 478 17
252 428 40
501 116 72
187 519 70
810 278 81
69 505 69
743 113 69
100 903 70
182 783 81
989 644 31
483 561 36
402 886 85
739 104 39
746 583 67
726 830 67
542 775 87
902 138 17
37 993 26
76 645 60
58 207 17
640 253 42
91 93 33
777 300 99
319 385 75
915 751 37
450 568 34
992 85 53
617 463 68
78 35 29
272 497 92
46 287 9
219 745 10
816 964 79
269 476 3
48 308 86
188 536 50
411 828 39
587 781 42
371 791 2
250 795 4
489 906 51
794 845 44
934 61 25
275 730 95
597 886 60
656 514 81
831 286 14
751 222 97
61 925 84
797 600 38
707 341 48
718 34 42
965 516 51
238 182 76
690 678 79
686 892 30
302 750 62
599 259 97
220 436 15
596 73 58
387 813 2
43 672 66
48 584 87
69 935 64
760 196 27
166 626 99
417 792 86
436 296 73
678 676 66
614 717 8
996 328 86
768 506 32
589 804 66
847 607 89
483 44 3
296 617 3
129 697 32
523 917 43
893 583 31
931 735 99
64 205 44
95 859 35
757 994 92
733 579 72
523 526 42
529 725 14
688 350 42
148 578 17
385 295 60
666 90 18
736 108 90
734 148 50
867 417 70
72 397 59
359 302 13
268 346 99
987 381 7
755 737 98
596 496 25
519 304 37
177 462 44
623 227 40
957 825 4
936 887 77
724 253 74
729 96 27
660 994 53
954 15 37
597 489 31
265 735 3
29 550 14
468 264 84
987 647 51
926 185 85
572 301 25
689 919 69
575 280 45
796 666 5
600 589 6
686 817 92
22 819 70
856 610 32
575 200 55
55 540 88
41 733 48
837 798 50
565 346 26
388 961 26
993 365 16
580 890 21
15 271 15
434 973 39
211 601 62
421 751 64
802 123 13
732 917 85
743 516 71
319 160 74
509 299 91
30 568 55
347 503 46
174 757 82
90 471 93
592 969 20
59 117 67
278 193 37
724 62 36
912 724 14
417 147 30
695 56 100
663 862 32
437 363 71
827 85 38
603 731 78
443 958 62
611 402 43
42 820 62
576 200 97
443 23 49
10 667 25
828 504 47
690 940 47
298 633 32
22 121 89
699 162 67
777 409 80
186 144 83
724 676 65
366 24 84
398 452 86
96 997 5
894 513 58
498 475 89
492 672 59
497 126 55
639 746 43
65 169 78
488 915 80
129 619 84
730 673 23
350 641 33
564 894 82
950 123 40
261 866 34
940 571 13
776 367 89
119 426 56
139 569 58
77 6 35
361 197 30
963 71 45
784 406 58
611 330 60
525 119 52
840 85 86
939 198 83
575 192 51
318 742 33
353 220 73
710 614 37
301 828 49
952 547 72
223 170 60
470 824 2
259 826 28
423 139 21
569 705 45
821 884 29
315 517 75
43 302 35
50 700 32
527 839 52
99 863 64
534 636 42
908 496 57
203 230 22
674 207 1
147 986 60
818 963 76
457 849 27
716 170 17
270 167 90
276 178 42
531 280 6
591 300 58
739 414 4
650 394 63
153 442 52
685 577 39
867 371 39
911 334 73
762 617 52
522 8 40
641 921 98
125 275 37
858 333 76
870 102 9
335 436 4
942 135 28
21 337 10
86 536 27
800 540 2
928 8 58
276 310 88
499 543 97
830 180 65
868 818 68
120 405 79
381 668 11
174 654 90
350 178 20
966 30 66
476 388 97
860 284 34
140 228 60
321 456 98
707 376 88
468 950 16
339 649 75
294 460 6
381 922 95
528 277 78
510 108 34
11 583 95
551 733 9
177 785 56
74 999 4
437 577 2
167 499 23
891 625 82
650 838 85
417 649 25
466 974 45
878 456 44
105 420 54
84 341 4
558 414 56
211 214 77
430 6 85
834 55 86
807 587 77
288 666 85
35 543 95
746 185 90
126 354 19
617 153 51
202 841 58
431 117 70
906 512 39
934 15 23
968 252 75
673 578 43
154 288 68
843 807 74
385 468 84
998 790 90
861 680 94
920 63 49
92 53 38
750 20 90
450 690 92
883 520 21
113 781 4
634 291 67
350 397 93
267 213 11
