1000 5000
108 913 44
926 114 30
700 727 15
307 775 67
446 22 57
489 935 57
338 737 50
971 3 97
323 415 74
203 131 75
213 912 3
26 686 63
132 64 22
411 507 56
691 944 46
74 618 24
173 749 92
43 892 78
17 936 67
972 676 68
560 318 2
115 663 46
65 558 2
460 722 75
876 350 95
166 267 50
367 402 97
12 499 87
617 309 78
841 252 24
478 583 25
281 622 59
107 537 5
110 673 70
286 626 9
595 629 84
834 798 55
927 450 5
746 251 70
403 291 62
645 557 90
875 346 70
555 209 18
499 153 90
673 769 62
823 415 72
377 138 48
453 721 58
907 267 23
614 855 76
89 574 70
379 379 48
420 253 51
885 872 68
349 348 97
694 609 48
900 468 87
119 243 52
5 570 89
491 507 89
103 369 77
610 483 100
506 753 29
418 440 24
492 722 27
286 860 69
964 676 85
473 58 60
173 127 68
194 736 21
791 567 58
451 13 66
522 670 78
698 733 38
357 476 96
713 334 19
60 165 13
604 236 39
953 994 82
508 51 35
775 653 20
570 31 67
214 875 30
505 942 68
396 541 21
607 396 73
696 40 6
24 738 78
926 92 23
864 339 12
821 317 45
565 439 50
840 216 50
954 424 59
673 664 62
891 762 70
350 20 36
387 682 5
46 98 17
791 352 94
885 649 46
316 274 60
464 784 5
306 869 58
152 369 11
132 929 25
671 314 41
525 418 98
772 658 19
601 154 94
216 658 99
689 610 5
343 529 20
769 174 82
141 346 87
889 675 36
762 625 73
438 147 13
168 489 79
827 39 6
690 70 81
697 836 90
626 402 6
15 337 83
428 112 28
386 615 98
134 364 78
662 902 1
227 371 24
896 996 54
767 532 99
49 682 17
381 907 87
947 797 88
158 614 87
804 199 65
806 706 52
911 193 43
563 520 50
890 695 60
896 382 74
117 533 11
714 328 76
361 677 97
293 149 71
537 716 1
560 168 65
444 695 39
208 400 80
43 808 62
331 127 7
286 886 98
435 79 14
834 484 6
35 499 82
80 840 22
561 82 75
537 772 5
469 341 41
905 751 20
280 561 37
181 31 47
169 996 14
831 745 95
265 976 42
720 588 29
93 291 34
309 284 13
717 767 35
594 1 7
763 339 48
466 418 71
410 116 13
129 608 81
787 146 47
849 592 22
507 454 20
860 907 33
942 120 51
948 249 44
739 376 81
490 212 75
316 792 11
152 449 14
329 221 80
993 31 29
962 299 86
684 78 35
638 203 69
337 288 23
294 99 92
240 84 1
856 1 91
837 469 50
678 248 87
387 450 41
293 597 66
851 806 49
570 720 74
765 531 86
190 524 69
782 951 97
977 697 76
271 174 29
508 12 11
577 107 46
535 538 74
987 171 28
614 510 56
748 623 56
775 24 98
919 855 33
539 115 97
570 147 65
884 899 80
687 488 28
41 375 12
390 155 11
116 954 45
691 43 16
716 947 61
287 851 67
213 64 54
117 206 72
88 480 78
6 881 78
478 430 40
444 812 77
127 211 28
566 841 6
740 212 23
414 141 50
164 198 91
264 204 71
769 110 85
334 984 52
387 482 9
247 358 70
26 822 12
145 601 14
709 673 76
381 25 3
103 629 93
40 40 37
381 573 14
794 41 47
585 40 97
767 823 69
542 26 69
311 454 26
363 852 2
358 992 62
223 886 23
766 960 38
842 577 3
96 648 85
107 825 70
963 243 22
509 638 54
490 20 63
12 302 53
902 420 16
385 614 10
766 911 84
561 820 64
895 463 87
335 823 92
327 133 18
517 414 27
493 272 83
216 749 11
998 437 26
585 464 22
622 369 53
150 574 43
944 575 78
732 535 12
359 533 18
806 914 12
76 882 87
134 830 48
469 986 50
67 575 78
848 26 89
992 82 1
218 364 14
16 47 36
816 662 94
950 278 62
123 974 13
296 984 34
63 0 98
974 250 5
389 669 1
732 132 93
477 46 12
69 819 48
845 873 57
967 255 72
293 783 19
728 794 76
662 164 71
881 480 58
998 738 72
454 298 80
464 814 91
119 766 62
948 853 46
945 849 29
831 804 54
536 783 15
140 864 1
323 430 89
389 129 8
728 964 89
173 225 8
786 919 45
301 963 42
960 820 53
763 247 19
773 378 44
710 175 91
669 112 21
617 138 42
282 575 94
911 889 84
385 714 15
651 429 81
692 789 65
276 762 73
305 166 21
957 885 13
60 756 13
320 686 32
798 832 11
61 91 95
290 679 7
732 690 85
706 850 36
856 84 35
856 482 64
820 531 85
618 457 98
848 725 71
827 74 20
901 873 39
933 408 71
311 507 49
89 285 83
372 838 73
270 874 100
202 732 19
101 211 42
225 645 98
84 262 59
384 124 24
985 328 24
954 321 84
46 972 95
208 596 90
832 2 93
371 471 82
869 838 83
682 864 52
89 630 71
95 225 85
471 147 59
931 63 88
880 781 41
538 649 98
898 715 16
388 549 67
251 861 83
907 585 8
842 706 41
371 337 56
284 935 53
776 377 94
49 615 53
461 128 86
838 826 2
271 139 23
954 574 65
478 38 37
702 962 95
754 93 3
554 353 59
671 403 16
59 10 92
790 604 69
858 18 89
935 761 51
977 383 91
534 241 96
874 946 59
295 264 53
499 639 78
653 203 48
564 905 79
324 235 76
559 231 93
435 707 7
274 932 47
429 264 84
517 31 59
656 702 10
550 565 47
436 915 2
590 424 43
225 999 36
287 279 25
989 399 82
937 299 94
845 867 56
936 182 17
949 338 39
973 651 26
151 26 82
692 89 92
222 892 84
613 610 16
411 714 32
280 73 45
846 669 32
770 250 23
994 526 21
229 976 43
111 517 60
167 315 49
190 793 4
439 329 29
933 411 89
792 696 90
742 461 71
119 730 92
456 550 18
996 353 72
529 972 57
70 922 18
962 351 16
351 730 23
848 330 34
377 716 8
841 160 49
853 304 57
279 646 82
59 436 99
811 208 13
520 319 94
279 423 54
535 950 94
203 989 94
120 916 18
434 509 28
531 45 53
496 494 80
830 83 64
453 798 64
246 134 94
252 515 50
808 211 14
37 671 66
435 62 12
384 585 96
550 844 70
506 51 56
402 623 56
695 560 9
431 300 48
681 97 29
928 242 80
192 801 87
952 461 9
559 348 21
171 533 61
601 676 23
991 866 57
93 701 81
62 295 7
505 669 43
277 840 38
138 480 30
899 405 97
536 132 13
265 371 58
715 648 2
465 999 26
868 164 77
918 261 20
912 10 19
657 866 74
491 556 29
491 4 47
230 753 19
78 699 66
75 542 97
193 791 5
253 137 88
79 619 59
280 891 47
402 357 73
244 388 87
269 360 83
195 942 40
968 580 76
594 419 38
228 573 87
668 280 51
236 952 78
971 780 25
457 665 68
740 646 22
37 124 85
343 377 47
882 408 7
903 473 74
104 211 62
167 911 19
837 486 20
649 339 76
230 67 99
84 860 26
410 393 73
396 931 65
111 381 7
342 163 6
268 257 74
671 283 13
945 621 69
344 304 66
12 168 4
472 133 85
63 800 45
628 394 27
778 874 25
750 657 66
925 482 36
74 396 65
148 918 93
191 784 86
280 470 25
789 604 78
805 514 19
476 828 8
913 858 100
125 646 71
789 491 100
327 983 65
406 973 72
401 739 87
897 777 47
324 123 20
737 141 72
296 395 21
852 313 75
896 89 31
607 331 69
100 781 93
904 997 24
600 891 17
501 730 96
585 303 20
766 940 91
731 352 55
481 34 82
544 371 91
338 27 19
801 865 87
725 27 31
414 983 95
382 232 52
532 439 28
651 492 31
314 70 66
242 298 6
725 323 59
747 159 61
955 802 74
499 385 66
151 78 31
682 956 50
117 446 92
250 706 78
103 541 86
850 57 81
137 622 64
47 840 64
782 983 46
91 282 44
914 87 47
924 236 59
628 637 80
344 267 70
826 381 81
56 121 94
855 816 85
483 812 51
703 574 56
304 728 83
923 864 5
400 243 45
656 768 46
892 212 39
591 113 14
341 714 1
603 925 91
414 430 37
882 394 59
254 502 48
338 908 18
41 725 6
912 177 93
590 999 56
131 870 46
880 477 18
432 37 76
167 210 19
762 69 24
680 370 53
495 464 7
531 519 90
345 401 98
705 881 94
347 752 33
767 21 27
988 799 82
215 649 43
741 382 15
875 508 37
175 64 27
14 437 92
220 599 19
25 44 6
964 272 100
466 256 14
440 280 24
307 871 17
366 789 75
968 906 99
709 712 1
868 21 61
293 650 36
269 381 34
532 812 88
389 814 27
133 437 15
995 351 79
713 680 92
901 517 78
589 744 63
240 191 98
779 924 17
394 461 45
583 776 67
359 288 66
259 839 45
607 367 60
989 106 62
724 477 40
637 847 18
845 581 61
877 598 72
171 67 52
147 376 64
692 643 31
827 848 73
891 679 68
353 940 54
43 331 33
679 390 81
503 337 62
195 243 39
752 440 20
411 178 71
349 161 37
447 347 58
306 678 33
525 772 100
713 518 67
466 143 60
920 559 42
243 821 81
219 575 40
319 21 26
73 900 54
818 701 26
273 576 57
489 359 19
299 969 50
617 282 47
294 347 98
503 531 81
329 656 15
843 405 32
659 606 14
22 136 23
912 252 27
335 465 81
339 473 55
908 941 27
394 796 71
659 231 45
184 661 43
13 952 7
708 396 25
695 5 40
718 251 19
49 481 58
582 462 95
152 22 75
547 477 72
620 539 40
84 544 64
942 98 18
892 879 21
460 921 53
260 210 27
51 764 78
977 234 3
498 872 49
64 153 69
538 151 60
923 708 89
590 651 47
341 118 82
90 435 26
966 463 49
67 619 95
65 890 29
941 430 7
916 617 30
821 468 68
986 361 44
927 75 99
592 968 94
755 138 3
605 527 83
913 896 22
557 765 97
811 3 54
876 205 22
563 512 96
665 96 47
751 899 13
306 17 73
332 617 21
598 870 77
267 760 83
335 438 53
475 274 80
965 698 65
571 4 27
347 836 70
771 849 97
367 452 82
922 790 79
85 160 85
273 226 14
976 371 8
130 145 5
920 109 53
635 476 73
618 486 42
919 828 49
866 494 60
734 159 38
828 690 92
342 353 12
675 193 31
604 422 77
579 567 85
345 965 79
317 731 65
337 878 54
927 958 64
721 108 71
398 618 74
649 589 6
114 380 11
952 203 38
678 695 29
756 800 14
523 585 55
79 354 3
31 867 90
12 635 10
662 735 86
112 832 60
453 499 90
162 752 100
812 717 94
433 204 50
51 473 94
193 262 17
949 130 26
833 673 30
85 139 63
368 898 55
771 248 30
904 224 47
84 577 4
690 447 3
925 816 27
692 760 81
654 4 19
955 120 62
908 700 5
959 75 58
648 580 91
632 722 70
921 407 21
402 742 42
445 333 98
929 900 1
957 239 47
569 759 78
464 474 82
560 935 81
968 344 1
349 514 45
282 220 36
29 783 7
907 166 27
826 390 58
605 618 37
183 497 92
272 809 85
803 25 34
616 282 79
189 710 34
459 445 60
322 499 51
373 301 62
214 302 7
830 829 91
706 673 97
743 331 21
314 563 51
903 64 83
732 468 19
676 403 46
767 12 10
647 857 20
93 515 7
471 838 90
521 251 94
178 77 10
559 449 85
11 915 70
577 922 40
5 239 10
177 92 62
630 145 90
354 759 24
873 188 48
853 207 88
499 786 48
626 437 78
843 52 45
938 688 63
483 472 28
200 891 63
253 75 78
568 912 78
283 977 44
531 581 94
646 504 50
447 613 14
878 300 38
759 576 91
489 186 78
224 872 40
69 368 38
434 902 84
520 266 68
521 16 6
155 720 55
87 135 52
39 987 89
344 848 78
111 314 27
572 285 82
332 86 74
749 924 62
268 269 92
717 477 30
302 571 76
708 12 55
625 905 25
131 772 26
878 615 18
427 512 67
580 560 91
723 631 19
591 121 64
580 230 22
793 398 88
963 570 5
363 634 41
913 28 58
585 784 80
628 727 55
879 102 39
107 298 36
231 873 14
116 226 6
439 445 26
577 611 66
231 312 26
654 466 51
427 623 93
190 887 2
934 480 55
712 629 95
498 244 6
430 41 61
503 532 14
776 78 17
129 888 11
519 557 52
972 602 65
562 431 92
415 774 43
406 598 64
355 834 17
810 477 70
284 397 34
183 156 73
674 395 86
945 53 48
480 72 78
366 690 81
545 769 31
499 741 19
248 126 38
0 60 35
762 244 98
365 407 22
18 990 8
9 548 36
303 5 61
344 554 7
125 864 44
410 880 38
883 952 19
553 654 98
920 424 93
60 518 14
487 858 39
765 598 42
297 274 60
395 178 66
420 185 2
46 191 14
997 210 3
94 299 3
526 721 21
321 214 99
16 735 45
768 94 67
387 911 59
528 521 43
101 850 8
389 728 6
287 627 26
282 468 77
831 770 50
512 608 35
312 121 9
777 407 31
935 948 8
616 4 8
666 348 27
28 165 21
350 349 19
883 663 1
10 893 55
564 924 73
370 911 93
641 833 54
60 698 95
993 140 77
687 9 85
210 673 93
89 633 39
216 663 60
917 132 64
887 686 73
327 631 52
537 320 47
845 271 75
435 42 82
957 105 14
395 542 90
575 53 83
586 286 75
428 508 36
621 9 53
328 578 47
169 702 53
104 92 54
23 525 48
256 439 39
196 231 84
306 720 75
601 726 37
413 902 1
205 108 46
207 142 87
803 50 11
866 846 82
767 483 57
16 507 92
47 396 72
247 289 65
745 949 99
634 644 32
580 43 17
849 394 64
753 516 89
988 783 21
216 528 85
506 59 69
988 517 2
342 88 54
304 845 33
537 704 90
755 978 97
814 15 61
628 145 48
537 502 93
685 199 8
681 463 25
822 188 71
593 803 55
387 803 88
330 528 89
663 551 90
443 783 42
182 577 39
690 582 20
840 588 15
929 815 43
593 977 9
141 372 92
576 771 43
442 32 16
242 274 3
450 159 63
445 343 11
117 180 66
930 167 40
110 495 27
939 977 4
313 223 3
670 241 76
766 375 14
439 277 9
355 31 82
338 560 16
940 57 89
136 599 76
871 305 59
819 481 2
961 375 76
360 952 95
133 952 80
151 67 96
95 314 81
362 841 41
263 435 66
12 337 3
959 517 13
176 30 78
251 307 21
683 482 42
783 705 50
485 511 60
57 354 69
74 553 69
640 476 70
95 406 20
226 159 62
474 186 4
442 877 12
109 334 56
631 867 63
722 758 61
802 278 14
612 7 74
832 312 85
798 490 14
416 585 79
220 283 36
569 273 72
745 949 84
888 453 1
140 791 66
641 645 76
803 625 82
536 854 64
807 628 10
832 539 65
449 286 56
722 967 69
65 101 54
555 878 24
487 552 24
120 131 64
35 189 18
975 587 79
26 826 16
971 173 9
589 88 53
141 686 26
259 94 28
862 136 46
576 803 11
924 284 73
354 771 38
976 524 47
814 125 71
496 477 9
756 120 79
424 40 21
848 85 27
758 757 2
423 73 4
475 715 34
157 26 15
290 805 89
247 236 34
276 55 10
545 686 83
978 414 87
249 602 59
959 577 100
229 664 4
656 113 71
694 640 75
972 947 36
350 970 38
569 335 6
919 392 75
984 827 41
296 563 34
243 138 65
97 3 30
685 584 4
558 110 60
160 207 77
635 662 70
779 338 36
123 127 61
458 967 2
574 703 42
571 666 63
214 138 24
339 718 51
581 525 85
926 141 95
611 327 95
184 550 34
894 267 68
547 74 39
331 589 46
905 265 34
234 697 80
13 220 6
824 305 16
973 767 49
584 774 18
244 180 89
756 861 98
402 762 14
898 810 58
65 108 61
377 933 41
812 165 100
211 733 99
350 982 39
126 893 13
37 669 41
808 160 2
251 950 78
290 470 17
712 224 25
309 365 44
584 956 85
783 47 28
788 900 40
359 575 97
699 168 16
637 16 5
908 787 13
6 570 6
623 141 88
577 722 91
796 404 33
745 907 65
809 547 33
362 840 76
298 310 98
707 194 67
341 498 58
779 736 100
869 980 1
322 784 91
430 21 70
236 627 13
964 564 30
315 14 88
604 256 71
347 216 70
185 682 19
328 985 23
954 548 46
352 173 41
537 510 30
571 797 89
795 753 52
180 744 68
337 444 13
873 895 88
997 877 99
74 363 35
15 171 23
876 249 72
157 676 49
891 824 12
165 100 66
290 858 88
366 86 100
222 209 96
852 290 76
292 65 16
570 908 44
171 852 61
267 864 50
56 528 68
55 409 36
728 683 41
623 42 74
813 746 31
770 932 29
545 371 65
245 945 77
507 310 24
146 456 30
842 549 31
458 694 85
110 111 22
369 561 13
718 575 66
558 350 27
678 237 48
956 922 61
62 80 83
529 421 44
473 531 75
636 261 82
594 54 19
275 843 60
103 639 69
325 730 11
789 826 17
516 700 8
39 203 86
250 529 61
359 620 13
557 494 32
704 770 89
187 585 91
751 812 6
30 633 5
242 582 18
345 690 71
537 400 31
966 596 42
442 85 87
520 15 23
115 707 73
623 889 88
518 175 10
613 738 50
72 975 41
118 874 95
833 441 75
786 83 74
861 573 12
853 552 31
880 191 70
447 866 5
490 429 29
585 80 49
548 690 5
482 767 34
448 17 45
689 540 64
963 628 7
729 216 70
741 413 45
48 379 61
675 578 82
965 793 2
306 687 79
394 610 73
322 574 76
556 774 65
48 812 12
476 748 93
490 225 10
724 165 79
525 884 1
263 840 22
240 345 34
644 496 100
331 117 33
294 96 35
751 473 12
15 981 35
318 528 21
576 719 10
245 727 58
388 401 28
950 711 34
87 45 36
339 297 42
997 671 20
117 596 7
342 94 8
160 929 18
640 758 68
481 51 87
525 384 77
24 29 54
415 95 29
554 726 10
662 980 18
53 189 5
85 88 75
606 141 29
461 755 64
372 753 43
908 728 36
539 684 65
881 878 70
488 142 26
561 693 41
786 792 34
426 730 60
975 426 44
63 858 61
578 357 63
766 494 32
220 663 6
150 499 73
600 672 9
497 599 15
691 465 71
365 81 3
937 880 89
787 523 88
393 337 58
44 663 18
783 819 17
663 8 57
14 521 60
573 41 63
804 633 96
402 129 29
993 322 58
650 315 22
170 675 20
93 883 72
464 892 99
622 563 75
691 287 96
415 587 54
245 450 34
992 669 65
606 323 61
832 443 3
158 324 94
980 59 91
100 387 30
674 698 72
909 303 51
642 859 7
955 87 10
84 211 54
761 899 40
419 939 69
751 688 91
546 782 48
679 724 45
336 134 43
818 266 98
108 522 3
248 225 60
726 12 83
209 717 39
911 484 54
397 152 62
888 342 25
229 971 46
499 264 58
656 790 88
677 697 54
945 675 44
247 530 35
637 420 51
494 133 63
199 256 67
723 169 57
844 381 71
435 121 9
594 919 7
835 754 30
547 234 17
990 104 95
763 156 14
255 590 25
334 980 76
322 96 42
86 619 94
121 444 3
998 376 62
75 65 95
851 142 12
588 290 23
754 218 72
126 478 64
535 489 84
247 84 95
101 578 59
417 794 40
617 654 57
398 234 64
10 714 54
28 339 48
83 958 81
279 518 43
378 645 18
5 573 67
827 951 13
3 896 85
686 666 20
12 865 69
151 581 29
914 236 72
321 122 55
910 352 44
489 145 56
92 196 65
249 335 26
339 203 57
109 174 61
325 723 20
26 833 18
993 914 58
384 979 53
260 483 88
576 417 88
464 250 15
128 681 93
139 943 33
49 605 43
183 657 41
10 688 33
747 612 60
7 623 5
616 141 100
241 299 31
197 424 37
219 628 1
95 20 50
291 766 93
310 690 18
307 505 99
662 386 47
427 738 40
660 445 47
396 996 84
792 485 62
449 886 57
572 559 1
715 965 2
594 280 12
185 935 27
883 850 20
32 341 13
493 2 18
277 305 80
584 800 1
436 924 72
721 864 4
984 748 91
657 146 23
463 505 24
647 391 9
866 804 87
211 875 49
561 711 36
584 526 37
751 655 67
782 204 28
116 827 66
312 447 52
354 159 68
682 448 95
811 699 5
379 855 79
234 951 13
902 190 39
390 668 58
453 733 39
238 53 49
174 35 29
358 100 66
488 634 41
740 145 43
70 214 15
758 81 53
511 260 84
476 755 2
462 49 83
994 859 40
573 105 49
225 497 49
932 630 2
710 422 33
705 155 52
600 621 13
9 56 51
793 407 3
415 366 97
230 21 34
483 416 46
278 439 85
363 494 55
451 796 63
458 419 17
39 388 19
338 737 46
949 960 78
426 990 57
609 836 21
189 108 74
32 454 93
432 230 7
717 849 88
726 203 7
799 153 86
990 863 82
121 489 60
12 983 51
879 789 40
60 304 98
722 146 23
783 973 31
153 700 67
249 242 84
828 420 12
982 468 85
824 583 57
454 164 67
678 249 84
797 287 41
659 118 65
36 853 73
653 335 64
285 607 41
815 374 94
755 299 90
780 995 96
136 230 16
956 668 23
758 136 94
436 960 35
779 98 18
934 428 62
721 538 7
21 308 23
716 92 88
435 338 85
422 438 74
899 891 68
735 21 39
666 139 35
747 744 90
47 797 33
797 239 79
529 453 79
400 851 69
490 811 7
686 564 62
524 937 7
433 433 40
878 60 82
564 742 64
44 880 57
129 627 62
50 698 1
26 766 41
261 656 81
142 635 98
