500 2500
210 257 59
171 487 5
260 271 54
177 395 6
108 494 61
32 260 91
494 310 36
187 496 96
195 114 29
134 197 15
376 348 64
178 2 47
315 147 97
465 85 100
487 399 2
322 34 12
218 434 17
55 345 4
51 437 41
289 405 55
386 237 8
193 286 42
294 358 76
198 286 96
451 261 92
269 307 69
468 356 50
335 482 72
204 222 28
324 210 35
4 407 65
141 286 83
247 199 86
285 217 95
86 276 18
197 136 10
110 424 93
344 81 41
319 200 55
383 382 36
313 266 15
243 437 85
315 337 71
12 156 40
96 158 41
419 21 62
242 109 16
275 341 60
147 152 43
309 149 100
310 264 83
384 322 80
360 244 18
314 228 22
455 14 3
117 244 8
41 483 66
193 475 96
101 15 79
5 99 52
375 168 66
287 485 3
167 470 50
207 213 67
163 402 5
2 174 19
301 19 49
64 309 72
320 407 13
181 69 40
483 220 26
87 478 12
180 241 19
51 441 61
143 245 24
238 34 21
211 161 1
311 351 72
488 493 48
231 445 98
78 202 85
21 36 71
156 183 68
466 458 65
28 411 1
26 273 77
482 5 90
79 90 56
238 268 58
217 204 35
217 14 54
23 172 56
414 326 42
74 357 59
199 154 22
191 499 51
175 68 18
65 132 42
89 182 36
91 91 61
105 418 65
341 272 33
201 76 88
484 334 10
338 94 14
157 111 17
154 462 41
318 344 58
161 142 1
195 274 48
402 12 23
363 179 97
197 363 23
379 473 68
256 123 4
498 18 92
427 215 100
48 240 67
357 448 95
416 438 11
427 427 13
397 341 94
404 464 49
311 192 35
88 42 53
55 197 45
363 28 72
426 304 14
179 427 30
355 439 13
217 490 72
170 350 98
204 481 98
467 39 66
66 38 98
5 347 33
6 256 100
34 5 27
230 372 48
473 438 77
153 343 24
282 390 16
115 38 15
69 467 36
110 419 38
150 383 48
35 292 71
286 376 95
459 74 62
101 72 17
167 493 84
361 317 94
119 80 72
443 247 91
226 472 21
224 43 55
434 378 31
203 453 75
206 496 52
57 60 64
41 290 81
176 247 64
160 125 9
96 428 10
426 266 83
444 434 88
70 444 63
110 415 35
428 441 2
82 446 68
87 145 96
0 247 46
283 315 75
234 361 51
112 22 17
84 483 37
60 479 87
374 84 83
308 434 37
442 48 15
68 332 94
421 78 85
14 394 70
320 448 75
337 79 84
379 127 90
236 136 39
23 436 100
116 222 56
391 61 91
435 302 53
154 490 21
386 100 65
296 368 86
57 365 46
246 221 2
230 387 77
354 100 3
216 488 19
323 209 28
346 457 21
47 85 51
291 111 2
484 205 8
112 248 97
148 499 64
224 491 78
167 66 30
377 424 51
80 293 96
17 498 97
292 235 65
407 472 78
264 89 95
212 156 99
66 356 27
337 210 58
204 283 88
25 398 12
248 263 45
164 126 29
374 457 38
106 399 46
101 398 10
219 375 21
417 150 72
452 82 46
119 107 2
427 193 43
102 291 2
482 155 65
326 355 16
306 482 44
451 93 20
295 316 54
109 344 11
98 167 25
63 275 70
322 236 68
471 220 44
175 296 7
48 71 83
361 67 37
126 438 43
60 170 73
50 21 79
214 197 87
175 172 85
74 426 99
166 441 79
441 87 42
486 93 77
324 338 8
273 455 41
32 292 17
31 130 16
307 429 50
339 276 58
150 190 70
399 197 97
128 91 1
249 175 51
152 238 81
406 148 70
499 427 58
28 170 15
445 489 91
1 111 26
156 326 49
413 490 1
470 107 64
383 319 43
394 250 85
265 93 83
50 69 79
112 128 70
66 268 52
234 246 43
329 423 76
167 401 29
164 106 94
292 419 80
221 415 99
121 371 37
90 327 86
97 386 21
481 369 36
127 473 29
245 331 41
147 217 10
369 176 22
143 278 60
225 223 38
90 38 22
107 241 98
130 161 67
404 326 18
147 18 3
377 76 80
127 437 29
437 390 87
376 319 22
446 334 19
490 83 49
318 376 61
161 94 91
35 371 21
342 303 26
41 78 7
104 440 91
446 179 76
424 348 23
473 412 80
198 270 49
391 97 91
62 55 1
99 9 40
156 248 76
330 119 91
289 381 23
167 256 95
78 67 32
394 442 70
347 498 59
211 395 2
411 244 96
264 238 21
321 210 11
342 296 99
392 116 37
191 125 67
495 107 60
155 25 44
13 125 77
202 320 1
95 190 65
370 323 26
437 1 28
89 256 49
233 393 14
89 355 19
13 466 68
151 359 54
43 102 20
88 73 31
426 481 95
496 389 16
137 314 1
431 0 1
70 148 86
7 244 37
353 322 91
141 227 89
240 471 22
466 155 79
219 270 59
404 219 64
75 472 67
381 147 20
299 201 32
480 157 17
181 404 54
312 336 56
76 163 95
212 439 42
362 63 31
72 214 98
62 191 45
58 432 52
423 135 20
466 117 36
409 215 49
440 414 13
135 201 43
313 287 8
430 12 4
218 196 21
236 141 18
185 246 86
143 409 11
369 202 57
423 22 27
156 33 91
47 136 85
296 86 83
370 255 26
74 222 86
260 447 28
479 26 59
192 390 60
414 126 53
222 71 77
28 55 50
33 150 94
85 182 15
111 111 20
228 92 81
63 440 40
22 255 2
69 51 14
451 474 11
388 338 90
304 173 43
493 490 26
271 224 12
340 81 74
66 313 74
217 130 68
278 54 29
485 264 76
328 481 55
199 396 40
43 446 7
170 99 57
57 375 87
392 7 93
89 266 3
436 1 93
397 357 50
284 142 15
22 487 90
268 402 53
167 199 16
270 412 41
21 187 32
319 325 36
196 163 28
458 348 69
275 99 47
85 211 88
364 424 12
289 436 10
224 487 83
247 176 12
134 278 30
451 62 83
260 403 97
105 169 96
316 143 78
312 483 90
165 207 41
4 115 63
191 309 85
316 492 84
483 98 69
414 56 70
192 208 51
123 212 50
308 260 51
454 393 54
83 300 65
131 333 26
410 377 97
397 145 44
29 192 2
474 494 48
499 239 54
424 59 80
93 189 58
497 448 28
230 495 69
491 46 67
2 418 46
428 246 90
496 110 70
256 8 18
475 126 16
242 447 13
217 355 87
103 283 2
424 299 46
125 411 76
217 114 37
278 32 43
316 78 5
373 80 46
58 113 83
155 416 28
13 375 81
257 216 43
425 100 41
100 366 89
254 422 55
383 210 100
123 238 9
132 477 83
174 475 80
277 18 23
263 21 11
29 496 70
391 61 83
115 457 99
304 126 41
159 430 2
352 138 56
108 357 48
249 497 64
423 109 25
4 88 32
169 192 11
187 272 88
458 351 43
499 415 85
471 335 60
377 229 61
399 139 66
283 289 38
104 297 68
484 34 10
469 163 39
112 108 36
409 338 17
46 179 4
397 144 90
467 252 50
184 240 35
261 273 33
413 78 53
268 37 31
447 293 94
399 41 94
239 179 72
255 241 86
106 135 64
246 22 67
93 181 3
118 267 54
96 401 84
325 30 58
74 25 32
487 314 65
476 312 32
22 247 47
239 167 27
255 244 27
482 410 30
443 276 27
454 398 3
24 328 44
96 115 67
118 484 54
216 139 32
390 324 20
191 431 29
487 64 65
347 51 37
332 44 51
139 395 29
349 274 63
24 308 66
391 82 28
388 100 40
108 323 50
343 93 95
405 83 31
280 95 70
238 182 20
337 68 11
413 182 16
170 427 97
207 419 100
228 391 81
81 254 32
276 201 73
159 173 44
166 469 58
446 27 87
446 178 100
317 485 86
307 214 19
419 224 73
25 267 5
379 288 96
31 175 34
273 14 85
242 143 50
108 476 20
136 490 98
87 259 25
303 367 63
377 264 43
123 98 40
347 257 99
36 358 33
338 33 10
446 465 44
308 476 71
469 2 41
112 462 50
127 210 3
292 107 4
426 403 81
92 497 69
109 433 95
106 80 59
221 66 85
152 274 94
270 133 2
99 497 9
493 117 21
471 172 57
124 364 30
40 491 56
33 468 67
114 479 49
134 140 55
184 254 96
56 476 4
352 45 99
143 495 65
261 191 66
324 202 95
68 431 77
141 75 20
282 267 8
424 135 98
246 21 96
497 19 52
142 223 99
35 369 30
403 299 51
387 378 60
416 490 99
386 272 8
307 107 30
407 160 3
497 439 8
130 297 51
373 469 57
186 199 62
377 8 80
166 209 27
49 241 60
118 440 8
479 238 50
206 281 2
334 486 35
52 344 65
291 473 24
117 445 43
499 476 34
121 321 9
104 30 25
232 169 10
293 373 28
171 213 45
472 224 78
146 158 54
183 332 95
47 133 52
305 281 45
456 441 70
414 165 38
41 300 1
141 320 87
274 396 22
332 149 48
393 321 35
136 458 83
73 402 20
305 478 35
494 360 65
234 192 2
468 360 97
28 151 12
243 59 57
47 329 13
86 419 27
102 168 84
337 100 91
468 14 11
457 155 56
259 208 100
298 234 100
401 114 49
424 111 30
302 14 24
195 95 28
26 262 97
365 29 55
448 215 67
380 447 39
259 433 95
232 400 50
137 224 52
178 80 2
201 64 85
423 36 40
85 167 40
40 396 97
465 450 72
84 431 28
335 373 49
274 139 82
42 87 3
56 40 27
319 91 44
285 94 85
32 338 62
259 266 2
252 311 93
236 175 75
415 255 85
394 432 63
239 339 2
102 35 44
207 280 16
194 59 76
269 150 91
478 258 82
265 5 97
489 278 91
297 88 92
182 437 47
148 319 37
317 345 99
239 103 98
397 1 94
403 137 31
115 386 89
323 214 52
495 3 9
88 223 95
159 217 90
419 362 78
217 51 53
352 342 51
9 433 99
113 146 96
189 405 16
236 420 24
167 287 2
411 403 87
82 376 33
211 218 94
485 302 20
353 119 68
467 315 23
275 212 58
195 222 95
397 176 37
152 40 76
314 400 82
197 20 23
288 346 48
180 244 70
195 240 73
101 152 99
56 138 33
99 290 97
357 264 40
43 329 54
391 366 72
247 188 56
314 287 34
267 4 76
299 240 93
110 208 42
108 403 65
298 63 3
177 22 65
339 13 7
366 356 57
362 92 64
331 497 71
198 490 72
125 13 9
484 396 30
163 417 78
227 315 59
450 386 82
336 30 98
432 437 40
63 479 92
491 253 16
397 246 37
211 288 7
53 492 2
113 364 11
42 486 65
150 353 54
42 100 47
394 293 49
266 175 92
225 424 78
192 43 49
398 221 95
240 161 82
224 130 32
246 287 74
219 331 69
13 362 48
143 311 14
440 88 58
36 11 25
185 22 88
436 240 24
314 333 29
475 289 5
19 137 13
453 3 45
318 53 73
360 294 12
11 488 70
246 452 10
285 490 57
76 459 57
225 17 49
355 316 44
233 89 74
170 142 8
414 171 36
312 380 50
62 290 12
422 193 45
175 350 46
382 95 89
425 228 89
335 32 71
395 373 78
459 406 32
361 391 76
436 492 87
7 414 7
191 164 40
103 239 66
469 133 90
247 276 71
479 120 58
7 321 82
347 79 46
136 470 78
26 83 36
193 249 79
371 35 48
491 77 16
30 168 63
71 388 93
397 324 80
48 284 57
47 401 33
300 62 38
218 305 75
365 11 38
86 292 49
85 59 88
233 473 82
276 227 36
225 291 95
44 327 82
182 315 47
37 327 2
172 494 60
207 109 15
21 298 81
74 426 79
113 162 95
8 243 46
109 477 11
381 434 57
399 43 72
217 332 62
169 475 49
244 87 75
7 238 37
490 77 5
208 488 69
148 309 55
290 169 29
256 259 24
236 76 68
48 417 44
163 435 52
209 8 97
123 65 33
131 437 55
263 69 56
36 489 55
43 278 81
439 488 34
59 333 76
317 338 15
1 380 80
367 139 57
64 203 96
16 407 95
384 110 91
285 17 30
410 309 78
207 155 66
214 491 47
289 283 83
117 493 65
194 162 50
209 303 20
179 409 22
167 470 49
117 100 72
180 138 49
135 84 47
464 419 74
295 128 46
257 74 99
346 78 32
450 183 6
321 271 39
429 283 8
124 415 82
289 206 93
323 297 68
189 281 37
281 303 3
85 133 13
326 430 99
273 162 29
95 23 39
251 452 62
465 340 17
115 89 92
442 311 33
48 318 55
432 115 38
241 25 89
446 18 93
18 182 76
41 107 25
98 337 32
414 110 74
411 313 15
310 105 61
36 47 9
111 200 52
98 432 72
386 261 58
14 346 97
132 293 48
377 467 40
66 166 27
201 105 62
63 239 78
181 123 83
301 25 65
390 20 13
327 434 67
402 296 95
218 211 15
43 63 61
179 423 29
316 391 70
294 151 30
490 399 9
444 86 28
458 252 40
194 128 15
25 366 88
73 489 43
289 274 41
87 223 6
123 211 74
399 188 8
311 234 11
372 170 31
107 249 9
407 166 57
87 117 99
177 149 1
187 155 16
422 29 36
24 456 74
94 467 75
369 468 31
271 171 21
99 314 13
428 279 93
318 244 11
358 68 11
161 226 40
416 222 3
380 145 74
333 200 3
199 289 13
110 96 24
374 29 1
227 308 31
440 93 77
497 106 2
112 333 12
227 338 80
48 17 56
427 245 27
402 278 8
211 416 90
34 96 75
337 480 46
375 12 37
492 478 77
9 92 71
480 233 34
312 98 27
399 383 63
364 373 74
113 64 6
333 297 17
127 468 78
382 42 43
357 309 27
357 102 62
264 112 58
349 42 2
365 79 84
261 281 82
321 372 12
285 359 33
64 329 57
108 38 10
132 412 34
466 314 16
155 488 34
281 13 29
149 212 36
0 318 31
164 422 35
6 494 100
241 7 99
317 385 24
393 151 39
389 380 27
155 251 43
372 54 94
475 471 68
462 191 72
120 219 45
406 262 32
102 310 58
134 303 4
51 184 9
326 432 11
313 330 5
37 91 50
440 330 21
72 242 68
181 486 90
13 351 58
114 399 100
496 58 57
347 358 93
184 412 97
139 421 32
266 258 86
435 301 81
411 9 44
248 373 95
167 252 49
435 160 42
211 236 1
10 145 6
484 123 56
249 182 16
98 494 99
342 37 24
377 181 77
147 261 24
345 282 55
202 408 36
280 16 72
215 70 58
61 326 62
497 74 11
130 96 62
345 420 22
351 260 81
393 434 51
219 125 69
64 304 43
424 232 67
291 275 71
41 36 50
444 14 91
396 69 20
219 49 50
409 328 77
239 442 63
361 42 70
456 499 48
412 122 76
201 51 79
61 124 65
146 86 6
14 383 69
100 228 67
283 356 96
439 88 95
393 372 89
341 240 83
88 443 69
356 387 68
370 315 43
458 499 72
248 166 61
384 364 17
443 183 98
37 477 54
93 302 51
221 260 86
24 38 13
130 428 34
302 451 87
318 193 21
286 388 86
234 428 91
132 24 54
106 379 71
324 471 24
348 245 84
212 402 78
150 75 38
407 169 11
358 163 13
39 99 53
89 248 56
127 232 4
353 83 95
122 62 38
20 439 84
434 184 42
284 95 54
481 233 59
383 414 64
339 415 21
462 161 51
191 411 77
494 142 31
295 145 94
126 498 87
70 74 74
186 385 57
301 333 2
65 190 24
498 244 18
106 157 65
315 391 53
373 179 44
498 168 26
219 485 42
115 467 21
458 442 23
151 148 90
16 259 39
6 279 42
241 347 12
7 16 53
361 116 43
426 451 28
444 91 98
455 470 37
492 54 69
314 347 38
239 269 29
12 20 60
414 489 6
371 238 8
420 382 6
37 36 38
235 449 43
429 65 53
288 403 12
325 395 39
310 402 85
456 11 56
226 306 15
278 13 53
321 253 92
79 120 98
127 128 52
187 30 99
155 335 73
467 128 76
328 366 20
225 191 18
318 435 31
470 470 40
174 329 7
156 11 74
301 419 43
249 77 82
179 121 21
373 273 77
116 383 50
428 153 34
112 417 11
278 230 52
441 294 90
268 196 17
251 452 87
458 131 58
366 147 23
190 41 70
106 267 25
403 109 88
60 284 83
171 70 85
135 295 11
157 216 4
33 102 29
448 406 74
155 488 64
326 74 19
258 203 55
109 417 45
335 30 99
152 206 97
250 221 27
39 136 82
414 374 52
166 46 18
132 164 25
289 226 43
238 240 55
115 160 9
354 293 99
6 305 43
63 281 94
14 369 55
457 417 31
443 215 63
188 379 41
434 446 65
5 52 17
319 186 44
310 454 65
252 440 92
448 438 33
127 316 62
147 282 79
378 134 55
309 111 69
21 412 27
443 483 95
5 313 99
176 171 78
9 284 10
31 373 98
488 109 63
459 57 62
387 402 13
48 262 38
273 499 91
63 134 96
402 195 85
210 104 89
117 409 13
237 365 98
188 341 87
465 277 27
223 463 24
42 498 84
167 90 57
342 120 60
467 220 4
464 206 51
58 306 13
43 489 68
356 250 65
389 272 41
106 214 14
328 7 86
11 115 57
110 17 75
388 58 97
455 381 17
70 70 25
149 407 45
25 129 41
208 398 72
294 361 56
184 499 76
74 407 63
46 356 68
174 460 51
313 260 26
11 255 22
84 352 42
379 368 72
294 433 92
60 168 69
30 58 36
22 97 44
107 289 29
345 328 71
387 184 71
412 371 5
377 168 28
12 251 25
170 68 72
277 161 62
265 494 35
454 346 17
389 151 75
328 300 44
129 270 86
89 253 22
266 404 59
431 88 74
478 229 24
97 319 10
211 170 71
372 245 84
352 359 44
430 326 76
125 403 48
466 353 93
424 32 86
168 56 68
403 414 76
448 380 23
285 204 50
42 122 62
86 491 77
188 417 27
338 43 23
182 367 97
344 471 89
212 223 27
80 29 17
334 10 5
32 496 81
373 407 6
61 180 90
439 487 46
158 148 27
267 317 64
190 171 89
385 203 10
378 451 35
115 449 86
489 293 77
113 499 58
208 67 97
74 439 5
235 299 53
488 300 25
77 11 52
312 440 60
493 226 21
379 227 90
387 384 95
354 118 65
445 311 1
93 94 12
235 157 78
149 100 37
445 489 36
101 457 9
179 270 32
339 2 78
164 306 66
83 488 3
162 208 100
449 26 17
445 481 23
313 154 52
169 415 78
229 14 13
236 330 78
69 74 84
239 241 72
43 14 49
431 255 58
227 467 89
262 25 54
234 478 30
243 205 55
395 179 22
346 337 96
343 421 85
58 156 70
314 363 40
255 40 75
218 468 62
393 481 49
54 357 26
419 174 96
82 125 64
215 162 31
148 154 16
53 352 87
461 325 12
339 423 65
287 133 78
406 199 61
497 83 86
339 317 91
183 203 15
323 201 33
275 154 75
118 445 12
274 382 26
125 484 100
165 492 44
161 100 10
290 335 19
181 193 99
42 35 49
217 64 5
129 106 55
346 193 1
336 244 83
149 95 13
237 165 60
244 295 36
327 140 47
50 260 85
172 94 24
398 132 14
239 362 61
268 318 43
441 185 90
229 148 93
286 438 40
163 260 72
180 462 30
478 410 15
397 53 53
158 196 52
325 329 37
20 337 97
369 351 16
368 197 22
49 128 97
469 485 71
396 145 20
121 220 4
54 24 98
286 174 49
189 273 9
341 395 6
199 300 68
121 60 53
187 291 64
408 192 17
162 29 5
475 171 18
415 433 11
484 49 45
312 445 63
449 96 15
111 353 40
169 263 27
459 496 26
258 39 42
403 287 80
8 47 73
14 224 22
228 347 64
307 321 45
216 494 30
276 41 70
177 260 45
234 25 17
58 356 84
8 7 50
133 255 9
158 444 33
279 176 85
49 325 46
450 270 94
212 396 2
90 371 100
45 462 76
235 254 94
178 452 97
461 142 34
313 324 18
86 201 4
446 370 80
150 144 66
398 416 70
104 194 78
89 63 39
271 54 58
42 494 52
79 268 97
183 228 14
247 173 46
93 243 6
185 476 55
183 422 82
106 54 82
128 353 90
432 318 92
297 463 64
351 248 27
138 477 89
365 489 88
268 26 41
76 152 59
34 34 93
462 122 44
362 43 40
291 371 46
269 365 16
367 446 55
191 402 68
361 146 89
391 258 51
13 285 29
318 219 72
32 450 47
216 34 25
298 88 23
437 381 24
330 149 17
7 216 47
329 23 23
276 367 67
430 66 44
19 314 68
262 453 9
74 405 61
435 442 8
10 494 98
89 339 76
453 196 71
28 147 70
69 238 59
152 252 6
379 209 25
469 417 75
305 83 77
71 214 95
64 406 10
301 435 69
17 338 9
390 48 72
25 479 46
161 195 91
101 220 89
359 153 43
170 299 82
93 21 35
116 49 81
427 449 52
258 333 60
127 483 46
380 425 70
468 447 46
432 341 70
47 49 53
72 246 50
326 268 89
363 341 4
354 340 64
78 43 90
206 492 5
64 66 72
40 430 63
482 272 48
497 280 17
89 29 29
32 136 93
354 486 22
218 238 50
451 35 18
59 6 48
488 323 83
101 150 64
157 223 98
266 435 66
498 17 31
207 479 3
469 454 69
467 47 2
238 84 100
461 435 25
145 6 38
494 323 13
223 443 79
68 113 98
376 314 59
463 301 85
279 30 92
295 258 1
142 157 100
229 373 91
252 142 11
409 127 48
93 191 9
429 204 20
121 218 20
14 39 3
61 207 96
299 71 65
228 242 37
2 435 21
172 332 1
19 458 69
110 481 79
153 389 54
26 445 79
348 366 70
276 418 12
326 401 28
104 33 34
1 484 12
357 57 88
146 481 4
361 25 94
321 100 28
259 222 56
221 22 24
162 356 15
228 10 88
208 331 36
164 447 54
56 0 79
98 60 64
213 419 18
374 203 9
52 480 43
62 426 55
5 493 20
49 163 95
337 459 18
36 482 14
458 192 52
270 187 50
53 311 88
344 68 21
348 462 90
174 329 92
1 285 7
433 188 9
189 97 33
289 454 98
359 217 72
215 1 56
495 229 86
418 206 12
92 296 58
284 72 1
13 0 77
85 418 51
155 338 48
321 422 60
31 208 89
462 297 19
84 15 74
294 272 23
198 25 42
465 171 64
212 191 27
179 35 65
468 183 79
154 12 58
45 249 92
419 276 100
199 297 23
250 197 55
271 49 23
493 296 58
402 421 56
275 32 20
138 252 70
377 287 36
132 38 58
56 411 75
19 222 53
430 191 66
10 328 1
390 175 5
119 331 13
309 427 36
126 242 97
285 283 41
101 396 31
411 365 67
433 416 23
334 309 30
391 20 96
324 64 1
450 27 80
345 93 73
170 232 32
409 362 42
264 458 14
373 146 25
403 210 34
300 190 9
147 30 95
499 363 68
454 184 59
449 249 12
76 206 34
171 492 71
256 135 55
230 430 34
286 468 84
263 265 56
257 361 99
54 488 78
19 475 54
218 442 100
257 252 65
168 329 25
93 296 7
377 6 35
424 425 87
316 121 87
316 492 86
344 209 66
358 332 49
471 411 57
211 441 37
226 135 24
184 106 60
343 2 85
280 37 2
204 167 10
150 163 88
247 293 3
19 389 95
178 113 13
53 190 74
267 431 60
214 116 52
437 286 82
476 301 26
389 63 60
163 73 33
272 419 6
316 246 63
464 372 45
34 311 77
329 397 70
47 375 23
243 108 97
90 150 27
184 157 10
356 499 25
334 25 67
57 107 46
176 365 39
271 305 25
274 333 79
217 413 81
62 338 94
30 465 74
296 54 65
253 424 66
144 252 14
484 342 37
268 460 41
477 75 13
117 323 42
35 202 62
344 496 26
78 433 47
296 455 48
67 183 50
203 213 48
287 28 95
348 408 28
330 133 65
309 278 30
430 123 75
479 260 48
454 29 81
376 376 45
105 445 12
323 41 50
488 216 70
207 111 56
266 221 13
147 316 52
260 251 3
331 423 21
65 51 96
432 76 45
81 102 11
436 341 31
468 217 47
10 191 61
424 41 92
214 322 63
60 267 97
27 467 85
222 335 83
198 31 23
488 246 7
377 229 12
492 130 69
65 422 81
436 483 31
404 414 6
212 143 36
381 124 85
411 363 31
93 104 43
347 461 33
279 108 34
116 485 26
233 353 43
472 484 58
470 345 30
196 89 50
51 450 89
39 49 94
217 215 37
413 419 19
99 323 26
435 285 17
331 354 89
215 216 27
245 483 88
196 139 61
27 63 73
81 322 55
319 497 5
7 444 39
83 208 76
281 381 78
250 436 37
153 68 50
239 409 55
178 171 79
478 18 28
382 120 90
485 26 75
51 101 27
58 127 55
455 428 17
186 110 38
62 91 29
421 19 6
75 61 23
16 269 19
405 497 57
204 149 20
426 390 50
343 494 31
283 74 5
288 397 76
405 373 21
38 491 95
325 138 30
97 224 25
201 494 9
4 315 54
65 13 44
430 219 58
203 155 60
150 150 60
42 334 5
345 162 58
284 443 53
245 488 74
227 391 41
267 221 22
292 302 89
339 195 18
368 199 66
64 173 55
287 111 39
25 437 94
316 248 24
382 489 85
349 295 93
52 417 84
244 442 48
217 473 58
238 437 25
346 251 55
246 340 45
221 156 81
11 10 83
352 460 81
470 452 57
218 153 49
285 462 38
73 314 98
324 402 48
236 346 85
67 468 66
445 62 93
404 351 80
44 253 34
134 206 51
442 410 27
343 369 41
78 11 61
146 228 65
287 355 36
479 311 25
320 265 31
350 458 91
190 61 45
155 128 62
95 190 76
360 299 29
145 52 74
178 133 24
356 17 48
10 128 23
143 184 90
83 52 39
379 232 53
341 491 69
272 37 1
129 119 29
376 446 30
389 220 84
165 199 27
214 231 52
417 335 18
185 238 27
178 220 79
465 265 92
262 121 39
473 252 39
383 386 15
26 401 69
474 381 69
470 402 90
230 215 67
449 291 47
141 349 11
418 292 11
193 494 92
216 160 86
60 55 6
478 132 65
79 186 53
85 159 72
278 173 57
335 109 28
115 361 33
24 388 86
409 95 28
207 442 67
276 109 64
395 244 80
472 258 63
232 341 13
29 320 19
432 386 44
276 425 21
98 19 74
102 10 43
498 252 55
375 369 7
373 467 7
381 8 52
102 224 76
316 300 90
412 288 75
331 1 27
2 432 56
198 499 72
