500 2500
106 112 22
456 156 52
359 207 20
267 210 77
257 372 63
93 487 76
290 350 40
60 222 36
319 3 8
411 436 91
15 475 33
379 302 71
269 356 100
483 456 1
14 29 91
473 385 89
428 468 50
371 315 68
24 286 76
51 29 29
295 352 72
402 466 26
56 328 88
197 436 51
391 127 36
64 211 35
474 459 16
38 173 23
362 320 31
329 97 26
496 220 1
74 328 31
333 36 48
315 303 45
274 113 64
158 148 30
82 225 34
32 255 55
489 311 76
93 440 85
209 149 48
390 205 8
382 357 26
305 193 75
270 14 18
111 294 88
432 247 32
432 139 72
40 223 26
269 339 67
73 408 93
204 27 61
303 237 88
485 178 34
430 402 5
134 242 44
286 381 70
348 303 41
301 75 64
86 465 91
145 239 16
395 329 44
434 140 88
276 132 84
51 352 32
360 483 47
376 76 91
106 157 99
317 275 75
396 132 38
368 187 20
430 369 52
452 363 39
3 67 40
288 171 9
12 243 41
372 283 35
402 327 94
213 436 76
368 317 13
9 189 29
40 498 17
39 320 72
395 59 68
105 428 14
65 279 4
437 146 36
287 484 73
405 454 56
277 97 66
130 418 26
185 113 3
117 374 58
323 257 74
463 460 24
105 2 97
377 78 34
213 119 21
424 82 71
340 352 88
58 192 77
108 69 94
401 322 64
40 309 54
464 404 39
89 118 55
130 492 63
16 282 13
214 350 7
48 179 67
18 401 99
337 339 100
350 52 57
352 241 49
169 302 46
387 222 94
293 9 9
151 78 37
266 305 99
162 285 64
474 382 94
254 141 6
118 478 27
492 320 73
198 28 37
450 343 57
330 47 66
137 194 11
278 289 20
444 487 99
462 401 41
28 161 88
175 97 99
108 427 45
386 365 72
456 206 1
76 366 82
151 321 71
394 79 42
389 27 21
428 60 90
467 240 95
411 434 62
216 66 28
199 486 9
182 457 59
52 43 56
112 208 4
165 45 21
436 4 83
144 461 53
375 415 80
492 441 50
145 247 28
201 270 18
83 9 34
212 426 64
310 139 17
39 353 31
203 318 3
232 52 35
171 149 19
145 140 19
74 26 93
8 193 69
482 171 96
301 92 83
272 98 18
98 313 27
298 420 65
91 381 22
152 351 44
3 75 62
271 346 38
1 296 97
469 124 95
417 467 70
69 139 68
471 428 52
104 471 52
414 461 7
189 120 25
305 485 34
43 343 89
194 208 12
487 434 33
370 245 38
465 480 85
389 297 49
355 402 98
261 379 1
72 408 98
331 333 45
177 251 69
61 353 11
331 22 81
50 442 51
210 158 2
112 206 60
337 269 83
43 186 76
464 161 40
47 298 6
322 194 87
424 325 40
29 93 18
11 303 80
237 48 4
67 127 59
494 435 54
328 423 56
332 353 57
351 39 16
274 224 12
197 108 75
139 36 17
78 56 64
69 313 45
233 314 49
337 432 23
56 47 52
158 372 69
441 262 26
263 468 37
425 224 91
444 172 88
354 479 59
303 72 45
35 272 5
387 258 32
71 357 16
337 301 12
439 343 43
416 20 8
401 143 100
246 154 96
255 322 40
337 10 8
164 358 31
30 260 67
130 451 59
66 209 50
399 18 23
59 353 33
465 128 40
29 163 95
319 239 22
76 456 50
70 68 96
80 396 34
246 84 69
198 329 64
157 215 20
184 437 79
421 298 53
464 192 93
167 247 15
302 456 21
196 421 8
349 22 37
325 406 61
126 142 74
488 383 71
419 121 77
75 254 67
314 213 60
177 273 56
326 42 25
126 488 45
223 361 93
168 133 75
259 59 85
405 52 88
324 287 8
56 485 99
215 33 58
383 318 47
142 23 53
435 84 84
33 378 15
307 354 39
191 150 42
307 193 45
411 13 17
181 106 47
142 76 52
182 81 25
130 146 44
280 237 90
462 301 20
484 45 36
214 394 64
293 221 15
376 25 68
0 452 41
77 493 15
399 304 62
7 384 98
295 432 7
452 231 78
160 321 49
326 288 59
290 43 1
117 117 45
277 434 58
332 395 79
422 205 60
83 427 87
480 96 20
316 295 5
105 464 78
452 145 23
260 134 97
475 45 79
63 312 87
377 68 3
203 8 16
485 23 45
61 195 60
38 449 56
277 75 1
158 4 36
164 113 48
454 170 33
477 377 48
177 108 45
262 349 44
34 438 44
13 264 5
454 236 99
412 282 78
418 315 55
26 147 48
132 48 66
207 191 29
175 262 3
396 249 15
352 348 21
134 87 62
99 448 66
298 356 88
137 394 22
484 187 42
365 295 74
268 306 71
300 409 39
471 368 5
193 340 42
366 251 89
315 59 28
117 209 95
445 288 12
120 392 93
30 0 68
3 186 52
443 115 69
412 434 33
435 393 56
378 197 5
6 400 56
330 196 43
348 326 50
291 295 57
231 353 5
330 426 60
146 53 17
118 496 11
312 354 88
256 66 43
68 400 58
84 302 6
487 171 67
471 293 24
401 496 23
194 72 88
317 479 43
178 232 28
375 140 30
170 403 19
45 175 95
292 179 28
161 130 50
474 424 36
250 78 10
238 13 23
415 208 14
416 192 31
471 499 49
372 116 85
344 365 96
147 86 23
178 246 20
356 381 98
206 29 28
410 269 5
58 387 99
304 284 14
205 40 11
477 483 20
312 262 69
340 486 26
65 227 82
87 382 6
82 296 48
345 404 52
497 63 91
162 376 77
41 375 17
24 489 15
177 192 50
20 450 67
155 289 67
154 308 86
471 274 93
201 307 3
94 88 96
87 484 91
226 173 74
144 137 6
426 406 43
95 206 97
166 297 48
86 191 60
306 201 96
16 338 7
330 349 15
305 193 56
81 353 18
208 25 25
2 412 2
49 180 84
191 490 43
198 6 33
395 257 50
300 271 51
299 401 80
108 234 17
148 187 69
45 489 72
376 103 53
398 498 25
164 74 39
16 165 79
382 282 90
20 126 26
185 130 68
339 117 65
314 41 57
85 122 36
70 217 81
312 220 12
277 76 6
245 82 16
149 367 11
81 27 68
117 393 62
258 131 57
397 152 65
105 468 82
322 314 82
228 473 24
116 358 38
199 490 27
13 122 13
94 208 63
97 273 57
368 226 48
340 69 15
298 225 32
294 491 94
184 175 100
198 410 74
59 69 50
60 241 37
51 42 89
492 217 90
13 379 36
468 408 21
161 104 91
308 498 24
410 121 48
298 349 58
67 206 6
58 263 95
16 485 80
250 400 26
203 217 8
442 474 33
142 497 24
484 216 95
455 61 35
45 283 91
423 5 24
422 157 61
19 12 46
138 211 85
449 312 13
16 32 80
385 372 77
51 172 52
458 1 91
97 163 61
17 421 20
126 220 68
378 42 19
312 18 26
34 247 95
58 415 5
426 2 43
224 429 27
100 51 11
373 151 56
7 135 42
179 279 40
214 395 70
147 113 56
431 382 20
43 175 98
77 77 89
119 367 62
222 223 55
53 196 29
490 154 50
438 469 23
496 441 96
13 429 18
142 322 66
472 80 99
34 446 11
20 490 44
318 379 12
335 323 52
303 169 67
363 481 30
230 49 7
336 32 94
444 362 7
273 134 84
192 450 1
293 349 6
164 45 95
71 473 1
477 61 5
33 382 10
365 383 38
412 77 74
397 473 68
334 463 78
298 213 71
395 274 41
426 340 61
266 400 11
311 163 57
112 50 51
401 27 39
133 384 77
448 117 69
196 433 81
439 331 60
85 331 3
250 332 20
455 196 88
82 325 25
140 340 62
24 120 39
311 305 78
490 474 36
355 267 93
85 294 79
70 197 17
255 77 97
40 79 61
348 5 50
465 139 12
8 147 6
33 165 29
65 130 12
185 336 41
145 28 55
78 242 11
296 13 54
482 261 14
17 187 99
165 245 76
409 15 73
167 231 44
402 142 64
358 222 70
35 293 60
383 217 80
149 218 20
36 316 68
452 343 53
29 399 74
261 92 56
245 11 32
20 364 4
462 300 12
144 427 10
66 9 62
160 357 8
131 127 30
490 11 32
76 309 85
63 153 55
99 69 63
172 138 78
453 163 42
69 409 39
302 119 91
41 2 24
174 71 16
497 498 87
278 63 14
155 368 18
432 102 77
78 366 1
192 381 51
201 299 80
333 289 100
384 8 3
328 169 10
243 179 56
406 36 81
28 238 81
487 31 60
115 59 9
154 243 14
492 247 48
436 44 67
378 495 51
421 418 77
343 107 72
243 385 46
289 385 30
411 51 8
351 18 63
12 364 8
132 343 99
386 374 2
40 229 82
242 351 40
4 230 24
77 135 28
228 3 69
481 229 62
236 185 72
461 260 23
60 271 62
254 398 44
132 149 40
137 43 50
392 226 70
207 93 26
406 67 63
345 430 3
355 179 55
81 375 98
89 233 79
47 246 92
29 247 81
29 289 63
8 131 81
217 68 23
106 302 88
327 22 99
497 13 89
166 182 67
402 38 97
472 449 77
242 39 73
418 442 26
381 204 66
448 26 9
353 487 1
76 15 96
499 337 5
242 43 19
97 191 84
134 473 30
56 294 44
250 304 53
436 422 12
357 46 30
274 342 43
358 282 70
415 213 96
64 31 12
308 339 34
336 424 22
243 424 69
180 331 88
301 177 98
349 105 73
55 39 40
347 102 17
470 247 26
53 349 92
448 495 61
493 60 52
60 371 21
225 292 45
5 201 70
211 477 75
73 86 71
136 298 75
250 435 38
377 233 69
424 217 8
431 333 32
222 48 47
102 296 86
210 268 10
289 99 69
496 123 76
108 407 11
193 1 84
157 107 45
280 348 47
361 308 5
302 158 50
262 496 52
3 257 59
167 159 83
413 124 50
210 364 91
125 462 47
273 52 9
459 237 30
303 104 5
262 380 71
317 480 49
241 310 88
215 107 21
356 431 49
481 299 16
121 15 35
319 239 96
385 429 61
257 6 84
0 255 85
365 66 29
96 302 2
26 434 100
140 219 72
306 455 87
441 173 4
219 459 40
7 405 63
431 188 79
354 318 100
114 152 67
45 408 47
483 417 55
148 297 82
315 127 30
438 460 88
30 472 72
57 150 64
226 178 69
392 51 48
141 50 42
374 454 13
374 278 89
394 122 67
87 272 61
175 374 74
233 285 91
86 461 60
218 160 18
233 37 20
333 294 64
136 67 32
220 378 28
227 182 97
236 492 57
117 303 60
258 61 89
22 58 71
405 300 34
212 133 41
311 328 28
266 376 78
466 275 90
167 135 43
334 2 39
183 454 13
459 169 57
288 318 67
358 89 22
226 105 79
177 279 57
8 75 92
16 389 50
438 131 31
268 184 92
176 399 42
37 487 98
214 412 76
274 6 4
384 169 74
349 384 30
330 32 2
423 199 40
308 225 36
129 357 61
388 124 49
246 283 41
339 97 94
370 475 54
448 50 90
216 344 49
408 447 22
75 8 2
429 265 80
386 489 3
221 222 6
364 321 5
158 432 95
375 182 97
0 213 77
61 297 20
293 247 15
275 107 37
117 128 14
291 267 55
30 132 100
139 72 39
316 115 95
153 430 45
288 403 24
311 448 31
160 235 75
203 268 77
220 264 72
290 27 99
448 143 61
64 249 26
321 471 32
280 475 89
180 190 17
498 332 15
3 41 19
444 340 83
445 16 11
458 111 48
278 192 51
165 108 51
258 68 13
169 55 84
265 272 41
92 114 74
151 419 69
304 74 19
132 398 85
81 98 31
392 410 38
428 261 64
436 140 51
378 306 13
408 115 8
200 338 49
108 344 51
126 207 31
242 130 11
224 414 78
102 115 95
313 107 72
435 427 92
221 211 29
17 211 52
326 396 83
150 470 23
103 439 32
400 386 7
115 338 38
358 299 18
203 473 22
123 192 60
449 331 61
65 332 79
298 275 3
124 323 6
455 258 93
393 198 47
344 145 90
209 124 83
493 136 6
89 388 27
464 271 82
54 374 76
284 69 42
323 497 40
228 243 57
281 176 41
256 31 13
39 271 43
56 119 10
91 331 53
325 386 46
193 56 37
410 177 18
34 85 88
222 247 93
313 170 95
110 312 98
494 329 53
436 139 7
243 415 33
344 24 74
6 278 84
28 117 73
340 130 14
22 492 100
82 234 91
34 226 87
369 353 83
342 202 31
352 494 64
302 166 98
164 489 30
297 459 37
85 334 25
440 203 54
84 136 91
388 298 66
220 482 31
463 452 78
197 494 80
76 392 72
477 394 2
179 440 92
210 272 37
131 161 94
427 429 17
47 174 94
319 370 71
248 175 11
47 463 32
212 227 89
238 389 70
195 370 92
18 157 21
44 199 91
295 239 95
61 230 21
253 175 66
251 2 96
26 203 54
346 191 82
390 478 53
447 421 1
298 42 57
273 423 40
192 464 60
334 396 68
207 90 41
370 377 36
279 60 71
224 393 19
69 327 80
448 376 29
329 389 80
410 44 76
265 314 18
1 103 83
282 492 25
220 371 21
399 97 39
329 80 26
421 488 74
396 379 36
413 431 53
493 199 19
279 252 70
256 473 10
206 193 3
11 98 46
221 366 68
154 59 20
369 202 50
379 14 61
16 446 19
180 327 72
99 312 82
296 405 33
265 137 98
170 117 91
34 72 53
370 418 93
287 173 53
310 471 39
374 427 66
201 322 26
277 460 86
229 388 77
161 18 80
274 153 61
127 350 75
242 306 26
395 277 24
409 48 9
368 475 84
247 117 51
100 260 80
283 233 46
488 16 61
452 176 9
72 122 53
240 416 98
33 307 85
56 330 71
104 143 39
484 142 48
72 277 4
486 167 38
396 273 88
309 87 37
12 320 42
189 230 20
487 239 46
479 302 48
132 51 91
457 267 4
239 404 1
61 21 48
346 350 11
404 152 43
437 214 17
426 114 15
449 247 39
62 69 43
391 187 26
295 186 98
344 160 23
143 268 93
277 440 86
118 303 74
28 451 13
245 349 76
279 234 90
23 151 63
242 104 21
271 319 61
400 387 56
241 89 54
497 372 86
215 296 73
368 314 94
318 205 79
332 155 2
53 195 59
80 30 18
310 363 42
336 488 94
298 409 70
263 101 87
47 404 79
288 86 98
342 22 98
276 77 92
8 182 79
485 70 78
142 214 96
253 122 87
83 439 13
69 34 54
251 10 95
365 456 14
181 227 83
130 193 83
298 11 43
124 74 2
95 135 67
114 234 81
229 164 69
466 350 34
426 312 4
492 451 9
5 484 40
251 438 38
8 421 70
494 391 98
39 472 55
322 420 77
347 333 76
3 244 26
10 205 61
345 125 33
31 274 44
190 5 98
48 50 69
271 208 88
137 386 3
100 329 9
267 395 79
302 312 73
164 409 33
166 235 86
487 442 24
211 199 65
98 379 44
355 282 34
141 304 60
482 231 53
256 384 8
384 404 19
499 289 26
456 488 8
267 149 6
48 322 19
225 273 43
7 285 13
345 168 77
487 429 42
171 173 61
357 351 54
47 476 94
449 410 45
61 485 55
195 462 29
100 154 90
52 460 90
157 454 71
211 300 84
49 283 21
166 384 71
93 94 44
87 430 10
31 93 34
399 65 24
197 442 79
272 67 55
14 174 33
244 209 54
427 369 26
229 356 19
121 125 20
197 428 86
220 482 46
65 24 19
145 414 69
223 65 29
436 63 1
497 440 80
318 170 32
434 499 77
185 245 98
283 478 25
112 124 22
385 48 25
334 192 31
68 406 74
470 435 59
50 17 73
211 210 47
123 146 3
264 211 1
407 375 52
266 313 10
95 119 58
417 383 80
68 326 25
475 95 65
456 402 10
453 463 42
144 135 82
38 476 26
289 35 64
21 308 65
422 463 92
249 63 25
94 400 40
13 246 99
22 401 78
232 487 81
430 362 22
451 452 30
315 90 49
417 34 61
487 270 33
325 378 100
33 426 2
266 480 88
325 491 16
48 299 13
253 244 69
53 58 78
332 32 16
217 343 69
201 255 35
2 182 79
266 448 45
458 41 41
260 0 27
291 43 40
215 188 57
409 413 93
484 113 97
86 252 81
444 74 42
291 183 11
224 172 82
223 402 69
389 376 8
285 112 93
466 259 50
479 72 64
330 238 71
475 30 40
309 163 1
181 292 72
302 333 42
475 388 100
342 334 32
7 163 45
260 288 3
286 322 65
173 184 84
391 489 90
370 255 94
178 272 11
9 323 40
434 147 93
319 458 41
195 12 35
17 256 31
78 271 91
358 22 38
298 42 32
423 440 88
30 177 66
143 349 86
475 489 99
9 1 38
239 324 91
487 254 42
62 356 14
105 385 96
169 262 60
281 140 91
301 228 43
413 34 63
95 155 35
322 77 38
436 130 96
83 20 8
210 170 1
475 380 61
86 497 3
403 129 87
52 74 96
405 170 4
272 136 68
173 267 40
166 412 17
43 204 20
303 109 56
150 40 51
254 285 20
424 274 58
193 325 51
451 422 71
173 350 87
25 458 45
230 29 45
365 101 90
89 372 92
0 298 63
348 172 52
123 353 43
461 269 66
452 13 48
28 304 96
108 136 86
385 81 60
337 458 27
427 155 48
459 51 50
285 420 61
433 365 94
407 414 14
198 174 76
251 17 26
431 317 72
181 434 53
50 13 28
146 92 74
237 424 44
162 254 43
417 354 8
132 144 25
196 61 57
330 340 62
108 372 85
466 454 7
252 487 29
174 135 29
36 427 81
480 480 42
255 479 46
0 203 83
353 145 13
156 403 40
358 369 96
395 336 14
134 18 14
317 45 12
16 433 71
199 455 97
122 406 94
10 393 38
353 426 80
58 336 68
460 481 41
122 414 33
53 50 71
13 7 81
297 91 53
338 422 41
0 328 81
164 16 27
100 453 15
177 248 70
398 442 77
77 83 1
138 88 65
289 275 70
461 1 77
65 477 5
429 398 26
165 13 54
224 9 75
253 322 95
331 403 41
165 314 23
319 320 62
280 385 77
429 110 19
296 492 19
452 8 51
442 185 53
173 459 22
230 236 44
498 142 82
484 73 92
379 114 24
171 206 63
185 190 61
338 66 73
383 37 91
458 378 36
478 456 78
210 249 91
482 56 51
86 237 82
300 180 5
342 382 12
343 405 2
413 114 18
413 7 97
21 407 41
32 208 97
214 265 18
383 394 66
379 355 48
282 353 89
330 264 94
381 464 39
398 122 89
365 61 8
498 28 13
456 291 87
62 133 33
304 380 7
249 158 69
380 77 36
455 160 86
241 437 93
459 113 63
20 421 45
221 248 55
451 306 97
230 20 76
45 91 4
100 43 64
296 295 36
264 473 97
20 29 75
289 184 43
399 272 75
451 249 97
238 286 2
323 264 66
295 73 5
489 293 95
253 445 32
439 410 97
237 221 14
438 367 19
100 215 95
281 154 51
275 151 42
201 457 52
235 286 69
112 382 53
300 8 94
152 394 17
263 308 87
477 207 51
359 38 44
239 39 75
322 43 89
28 491 51
254 465 33
466 56 22
359 201 9
227 371 40
258 115 9
161 270 95
25 17 75
126 222 45
144 14 6
107 234 60
397 106 14
80 377 65
230 378 96
305 116 97
201 46 55
32 146 89
182 167 71
321 60 88
359 466 18
351 363 24
135 67 56
5 34 21
435 116 17
185 54 88
484 146 35
463 368 37
244 279 60
190 369 9
68 362 56
33 302 72
238 7 40
26 204 85
8 309 25
99 262 16
370 174 6
428 212 18
76 340 89
168 226 41
65 153 66
142 138 78
176 192 63
27 367 79
256 74 69
373 179 42
226 424 9
201 388 84
430 482 12
306 80 5
219 42 46
96 234 65
284 452 83
425 214 39
445 119 39
284 475 71
431 66 49
211 378 8
322 476 32
18 498 89
295 71 44
20 85 37
312 349 23
160 128 48
155 496 52
169 433 96
363 497 17
368 390 7
179 55 44
30 159 31
305 460 52
258 443 25
125 349 27
492 272 7
73 34 74
349 441 27
122 405 9
150 255 32
411 143 21
236 355 35
392 397 4
353 84 2
498 95 49
118 139 97
381 204 60
230 357 3
494 176 44
414 214 39
36 14 5
72 384 57
66 495 82
69 479 24
481 400 99
461 113 43
481 356 54
309 472 26
489 260 24
181 31 76
122 481 24
484 127 81
167 118 1
383 339 79
318 38 38
220 73 98
477 6 58
212 203 38
442 370 1
79 449 25
348 357 59
223 171 18
73 195 26
122 152 9
403 18 38
137 465 5
66 10 19
426 279 33
56 304 22
447 264 45
209 315 14
217 143 11
393 308 52
493 344 68
394 262 22
320 460 19
244 393 95
54 237 81
83 106 5
7 225 11
323 361 76
46 403 29
499 332 71
232 410 76
468 496 80
65 365 40
317 458 54
200 350 11
435 45 53
166 2 44
274 239 68
23 70 93
119 328 18
36 229 48
261 233 93
330 192 51
248 372 82
72 352 46
230 376 18
170 361 44
124 277 44
108 456 43
462 161 65
437 20 92
351 490 86
358 464 1
467 174 5
216 28 41
427 50 40
301 116 38
316 294 50
421 263 51
86 438 31
182 459 53
36 181 57
495 229 93
154 232 5
60 403 34
230 240 26
206 441 70
404 121 79
321 17 92
435 298 60
463 106 92
417 55 94
286 251 16
44 474 3
263 494 7
422 82 6
0 432 8
444 377 92
413 488 63
443 197 5
163 492 95
91 112 40
393 405 5
471 114 83
252 375 28
463 164 15
252 432 64
368 288 66
32 45 67
417 86 24
149 412 86
175 76 56
449 188 41
113 467 99
489 51 18
289 281 55
227 75 94
345 476 13
374 111 50
66 100 16
348 257 96
446 433 44
311 171 10
69 324 86
207 30 72
152 34 81
210 493 67
338 347 15
214 185 72
165 449 36
311 491 41
484 206 76
128 482 41
150 362 23
310 218 98
99 110 38
253 458 65
12 33 35
262 122 19
87 51 67
426 147 65
118 355 58
257 183 56
167 151 21
360 385 88
461 134 22
4 71 9
389 162 42
340 196 43
142 366 46
142 318 71
20 196 42
176 353 21
177 310 26
357 48 50
413 25 93
230 60 30
88 196 48
174 80 35
331 292 6
56 68 33
209 451 82
489 267 51
305 1 14
87 129 54
324 452 98
61 497 92
97 321 44
289 399 50
337 383 24
23 101 11
320 427 76
231 234 70
263 411 65
280 196 43
387 31 25
2 292 6
81 105 56
188 346 64
84 294 38
409 112 26
147 407 72
142 328 25
406 234 68
277 385 16
467 46 69
48 339 32
264 431 63
333 167 19
269 191 66
103 88 75
98 388 69
182 348 2
300 325 47
20 71 68
272 462 61
399 345 28
451 488 21
392 211 3
395 25 95
25 33 90
73 147 69
173 10 31
472 166 33
195 134 89
379 163 13
352 374 48
453 165 41
230 291 64
292 208 84
249 264 87
7 136 18
103 19 33
416 64 24
76 419 62
356 450 57
307 311 94
96 428 66
118 66 99
169 465 91
110 221 21
164 185 98
0 124 21
194 295 3
131 219 63
61 329 77
433 8 92
147 205 79
156 395 81
352 293 60
413 440 34
138 387 35
52 467 91
146 404 89
475 402 12
281 400 96
83 448 56
309 97 58
495 308 6
374 495 46
153 96 52
440 139 16
81 297 25
403 455 53
494 262 42
48 348 25
431 292 87
193 408 44
375 272 39
204 444 98
379 370 61
84 68 20
71 286 43
470 472 58
132 122 17
25 129 22
243 427 21
329 317 6
453 193 12
431 19 78
431 168 25
110 348 83
266 242 76
139 159 7
250 50 42
6 133 3
426 202 44
73 138 15
487 78 41
87 448 90
71 328 15
416 404 36
429 189 7
222 332 34
340 185 67
111 102 44
296 419 21
42 10 81
314 34 34
25 162 32
158 104 52
268 243 78
247 97 50
206 390 53
113 136 88
188 181 74
471 147 96
469 63 18
468 352 84
58 180 75
170 29 79
200 315 15
114 282 42
128 231 39
496 424 41
413 328 10
41 430 73
466 498 69
158 387 60
495 414 32
207 184 98
428 388 46
193 438 91
482 374 37
477 308 81
498 450 53
176 388 51
261 456 77
406 1 31
263 370 58
492 249 50
187 466 88
419 318 1
257 95 86
265 32 83
334 468 6
235 212 94
214 209 56
217 448 99
468 140 84
244 419 19
253 177 68
31 482 10
104 463 96
81 382 23
40 138 81
206 156 4
173 365 90
7 159 17
76 333 65
255 60 83
135 149 10
274 350 29
20 175 40
480 364 27
265 55 19
159 150 63
57 344 74
98 229 79
40 221 26
288 392 27
304 116 68
140 492 71
475 277 4
430 340 84
499 299 37
210 197 79
203 198 30
105 350 20
389 82 6
27 3 76
145 131 71
200 32 81
103 140 86
46 171 85
0 156 47
27 309 60
180 336 5
80 218 21
250 316 48
389 50 85
124 468 21
317 90 47
