1000 5000
986 953 17
314 475 44
944 688 10
689 859 22
724 646 29
834 179 16
704 924 65
584 419 32
41 631 51
817 925 3
891 904 96
929 884 89
88 842 89
98 561 2
698 449 20
809 157 88
721 925 78
156 674 84
166 793 15
965 877 15
63 798 95
725 564 28
870 988 33
771 455 7
711 587 77
76 190 92
552 950 41
42 532 49
770 535 68
971 559 7
657 975 83
325 835 4
191 843 29
240 465 96
584 442 33
43 194 58
352 4 96
493 185 20
477 319 28
324 472 28
470 677 21
931 428 9
88 258 21
729 571 93
379 12 45
518 590 84
783 904 56
653 912 13
261 195 61
978 537 32
458 521 9
783 156 71
29 482 82
835 564 59
720 462 80
758 839 31
870 772 44
75 52 96
912 500 35
182 212 76
176 304 42
680 160 69
26 946 60
58 667 53
4 263 44
67 86 18
697 720 76
671 778 87
918 344 6
787 133 99
592 107 80
862 572 83
664 176 56
115 184 54
63 750 65
987 0 84
27 583 79
131 695 27
920 523 78
293 70 89
510 306 44
193 379 29
977 49 8
351 114 56
887 865 28
329 386 4
8 634 15
960 237 73
691 455 10
53 344 20
128 69 40
790 67 57
476 520 55
584 595 90
132 652 34
500 604 1
98 663 52
798 502 86
855 417 58
756 674 2
779 663 14
553 300 74
173 733 52
551 833 37
15 644 45
980 188 90
11 491 8
234 399 19
121 406 20
500 555 67
458 684 47
725 730 100
298 213 27
742 710 3
510 228 19
529 828 56
982 936 78
80 742 25
377 815 41
7 99 45
52 886 82
728 368 74
940 817 100
403 524 72
344 718 81
518 201 97
881 323 2
232 621 61
136 372 84
560 798 70
105 358 54
917 123 22
832 883 94
534 792 91
506 274 72
472 334 77
379 514 62
289 93 20
607 968 23
228 794 57
775 194 32
429 745 50
78 220 49
102 695 10
857 630 45
942 938 17
3 99 48
745 584 28
801 673 52
195 941 92
555 206 18
949 569 93
622 322 82
42 368 76
54 128 1
972 300 49
107 734 87
602 873 36
472 978 1
496 858 64
566 338 2
937 57 11
761 594 6
341 196 96
542 3 83
697 881 65
112 553 3
689 543 77
805 397 9
809 592 53
363 727 62
297 925 96
43 361 29
460 567 55
995 27 85
181 757 55
482 87 81
321 863 94
761 219 32
606 693 14
915 25 53
947 207 26
142 733 97
296 998 69
985 598 93
479 573 50
625 240 62
138 892 59
647 362 92
849 682 81
136 375 73
706 361 24
363 731 81
142 665 32
462 435 61
918 431 5
908 371 51
487 107 40
227 362 10
235 106 93
393 19 36
402 832 26
384 339 8
634 348 90
541 221 36
396 129 66
848 572 81
513 852 13
717 886 92
973 524 63
699 256 89
304 276 52
5 905 44
373 978 43
797 635 21
318 621 45
537 572 59
623 340 68
617 952 96
391 236 42
426 324 63
175 529 62
968 580 62
577 101 76
330 619 74
387 876 46
41 692 57
251 562 54
814 239 27
385 728 24
7 912 57
666 464 27
48 686 73
414 983 91
644 547 75
557 715 25
145 487 28
953 377 87
720 315 56
752 954 64
258 522 44
219 164 15
208 591 63
753 116 30
890 903 48
361 835 70
515 803 81
760 806 30
535 262 20
505 98 60
409 143 54
555 728 91
576 945 45
186 28 15
251 7 43
799 307 78
492 623 69
290 246 22
877 486 45
36 638 14
875 67 91
451 72 21
993 517 50
499 821 19
721 736 67
648 301 36
527 693 12
917 381 48
279 820 68
419 806 81
183 590 36
186 726 70
92 111 6
150 513 7
430 306 13
210 613 86
315 870 64
977 52 23
745 155 6
827 868 14
939 745 39
351 544 26
419 725 44
212 574 15
10 236 69
534 328 69
780 474 96
818 575 86
508 837 8
65 968 13
93 326 15
952 506 18
982 781 86
269 332 70
980 182 50
136 7 7
935 321 74
431 371 28
854 193 85
127 837 90
280 458 27
792 805 27
56 479 31
134 2 71
71 882 26
963 121 11
866 592 73
616 656 86
151 289 57
634 747 57
771 71 57
617 156 17
701 317 3
526 147 1
575 877 48
617 600 17
647 399 75
275 408 24
891 309 77
868 587 7
26 540 9
347 165 1
995 406 13
261 193 80
780 66 35
379 549 42
132 976 88
518 781 42
315 596 46
385 506 45
44 832 58
807 531 47
184 162 69
7 515 71
39 697 72
355 337 3
473 931 32
822 602 36
270 971 42
351 629 30
631 828 100
17 376 75
969 138 7
669 504 82
410 131 23
823 125 25
671 125 33
923 867 54
204 14 53
24 790 62
696 330 66
218 253 81
68 115 32
831 271 57
955 805 10
846 343 9
265 508 56
570 955 63
667 693 79
962 360 16
333 762 83
34 433 71
345 501 55
793 1 1
191 65 95
679 610 36
90 271 99
133 818 11
920 154 25
164 712 29
72 757 53
495 296 18
420 101 63
320 721 3
211 644 56
438 389 54
50 459 15
319 492 8
895 400 15
15 546 69
711 845 3
235 20 13
906 159 23
990 418 70
454 147 10
306 382 85
585 28 7
165 975 18
350 188 76
250 834 3
174 48 35
363 248 22
901 337 80
308 124 91
423 933 55
714 290 40
35 696 41
697 673 1
223 945 98
626 366 66
884 439 79
390 213 51
305 223 63
120 800 73
361 250 80
841 138 87
85 489 83
883 834 15
622 417 36
50 734 32
237 91 16
788 672 66
961 874 35
801 712 28
382 383 90
898 690 78
0 720 100
478 907 13
830 871 36
336 624 27
138 196 54
487 755 16
454 462 26
412 824 31
97 496 91
370 706 91
490 324 38
655 501 78
163 324 90
842 47 45
482 950 6
534 598 13
440 218 81
913 576 32
760 966 36
865 912 65
138 827 17
964 844 11
626 189 82
867 223 13
248 26 3
302 593 24
946 702 91
273 44 71
786 358 7
80 329 90
677 558 14
434 375 73
600 711 86
592 223 81
557 212 87
394 630 63
896 970 72
197 600 98
101 648 76
724 774 22
429 807 26
681 105 99
322 343 73
180 453 10
228 260 22
52 970 78
76 512 69
273 844 57
49 496 60
463 853 32
960 116 19
869 14 18
422 504 44
817 274 23
359 962 41
78 492 74
941 562 83
65 565 70
369 524 99
854 244 18
639 783 45
360 796 22
912 818 47
600 0 74
476 223 63
212 451 66
217 133 55
451 325 93
319 441 33
129 562 26
917 121 13
931 886 22
506 853 64
555 74 62
754 179 70
803 60 83
809 554 83
424 490 12
499 854 36
144 668 15
820 790 28
44 685 97
918 807 38
215 204 17
804 3 99
968 272 12
512 127 8
426 674 26
606 699 29
159 943 22
113 692 58
232 178 90
111 572 18
338 152 94
409 820 62
272 535 98
931 745 35
669 203 81
57 971 79
807 982 59
655 378 46
563 764 25
730 847 43
68 901 26
345 389 44
113 586 24
109 306 19
82 290 100
52 744 20
881 157 83
437 474 38
449 105 20
90 792 28
769 126 97
716 650 73
256 601 10
604 575 48
775 259 14
791 835 4
768 977 85
258 807 22
674 153 23
46 776 90
895 222 37
993 736 24
948 998 22
741 162 82
193 801 14
199 913 40
407 513 42
137 973 4
131 54 99
61 549 51
738 691 90
339 620 48
751 811 80
66 5 79
303 959 39
709 272 11
846 880 52
149 511 87
746 822 63
741 167 92
333 997 96
43 35 81
202 176 82
393 232 87
16 524 21
569 699 58
491 963 54
924 941 79
845 79 76
247 209 19
930 580 51
272 686 2
958 794 41
692 132 87
48 610 36
79 845 36
923 274 42
328 778 82
237 823 11
135 600 66
710 326 24
500 229 61
132 722 26
298 315 58
552 133 71
916 901 60
886 531 74
247 489 37
43 320 95
618 786 87
533 187 63
788 273 33
614 440 12
804 921 55
444 129 76
604 485 65
921 867 19
7 237 67
707 228 10
37 28 74
84 128 92
902 669 2
501 588 80
958 736 2
155 901 62
71 591 93
745 45 58
961 117 94
750 429 86
492 749 48
999 207 52
936 107 34
790 70 95
969 832 23
846 177 75
615 242 26
625 486 95
724 240 89
519 774 70
721 274 61
457 723 13
124 534 39
924 194 27
600 497 25
863 713 60
234 676 42
96 986 1
106 223 30
581 811 22
278 570 68
301 387 26
654 802 67
908 265 32
254 415 100
617 938 2
367 423 72
934 355 2
832 248 58
951 936 29
664 140 4
389 518 84
472 800 52
45 818 83
327 585 84
323 791 40
82 200 12
903 468 52
558 596 68
518 932 97
86 991 28
289 606 58
461 200 96
103 892 52
648 904 71
476 618 32
118 671 63
128 710 39
628 185 62
734 52 92
108 728 48
12 446 18
881 832 1
857 198 53
992 270 62
97 636 32
544 339 25
322 992 8
213 720 26
779 493 5
858 381 70
282 210 29
868 144 53
829 541 11
782 685 33
622 690 91
826 581 60
93 833 4
854 824 77
177 715 30
569 316 79
958 906 70
348 644 81
83 99 99
434 848 95
674 325 51
192 155 99
876 812 62
993 136 9
799 145 50
54 897 61
446 606 12
583 718 37
302 229 7
516 556 30
449 379 68
446 177 25
471 725 85
11 611 9
284 430 82
819 134 36
852 328 11
155 383 86
139 745 3
911 139 82
198 287 98
509 621 86
794 175 15
986 673 46
60 118 75
852 243 18
401 992 8
418 903 100
313 492 53
685 696 62
160 851 13
301 879 24
768 242 98
274 632 91
726 734 96
976 2 87
895 506 29
961 294 74
340 854 53
651 423 98
186 856 51
91 934 32
634 555 19
21 871 75
464 261 89
840 897 54
46 54 58
67 655 48
949 223 62
877 563 56
655 311 10
897 916 3
869 152 79
411 661 2
193 713 59
80 712 11
278 83 86
41 982 22
534 884 72
747 473 25
137 1 96
740 114 52
663 394 67
183 137 73
541 50 77
524 293 48
611 254 44
330 254 63
720 659 73
393 74 30
393 991 42
97 223 81
685 383 73
445 878 10
824 464 97
742 957 99
843 516 29
1 741 56
139 128 32
926 974 62
549 827 88
513 167 44
310 823 62
388 924 66
189 741 90
636 705 74
849 89 52
892 360 40
601 621 12
932 498 93
134 878 25
193 825 18
522 893 84
48 192 54
869 706 94
60 980 2
615 731 62
785 7 87
720 118 97
447 167 38
169 857 31
595 961 72
12 704 17
56 601 8
272 590 95
786 803 87
771 635 34
213 773 69
639 338 54
507 940 3
738 695 97
978 978 30
558 831 99
476 152 50
217 169 85
157 67 95
560 319 69
620 617 83
570 641 41
752 882 75
341 154 47
13 901 42
195 766 89
605 196 87
742 910 94
793 241 84
686 388 30
612 729 41
838 535 99
843 571 43
260 963 76
647 767 75
453 137 95
650 839 44
449 798 33
942 140 24
912 973 13
682 490 46
942 592 70
868 272 13
904 49 54
893 472 18
646 778 66
54 408 73
96 955 100
385 785 70
337 556 61
301 872 10
288 496 40
924 696 99
275 671 4
813 637 90
137 986 12
817 591 67
94 924 44
629 786 49
270 401 85
151 595 25
840 931 31
814 966 73
53 351 71
562 645 84
684 166 79
579 631 4
727 988 83
672 783 97
454 950 75
650 958 51
224 216 77
264 151 92
727 849 12
586 617 11
76 357 30
661 376 55
781 86 56
655 509 17
306 404 73
294 848 55
696 434 70
210 701 52
593 117 91
258 229 55
857 461 59
293 537 48
697 557 37
15 588 1
140 50 2
132 340 60
303 948 45
508 716 96
290 418 89
760 364 35
230 715 100
321 257 63
70 260 78
204 330 14
772 502 30
448 451 41
933 897 74
541 691 52
383 705 74
962 196 88
269 654 35
992 809 95
135 808 24
45 635 1
634 546 45
61 530 46
85 523 69
762 454 76
758 192 96
632 78 51
11 283 9
609 243 65
992 175 58
383 131 18
936 394 59
879 208 93
321 426 87
37 500 39
962 115 90
888 740 66
319 816 1
465 978 98
854 694 93
921 266 18
181 161 22
838 727 54
892 748 79
952 797 43
29 584 42
764 861 96
296 366 25
60 833 73
399 711 9
955 931 15
902 602 54
179 498 67
28 913 76
680 7 40
880 186 35
810 62 43
614 776 48
562 523 46
492 445 50
483 831 12
381 123 32
831 685 2
992 112 40
410 621 91
653 393 8
291 267 72
190 688 84
691 516 6
727 604 38
886 490 90
501 924 14
896 935 78
202 712 51
851 703 35
142 319 92
681 543 49
555 611 80
619 904 37
212 792 69
71 664 92
869 517 23
340 273 14
35 502 2
955 326 17
321 618 100
705 930 47
521 243 53
816 226 36
540 449 53
472 584 44
173 992 5
47 28 45
527 604 81
347 377 63
323 395 76
426 931 55
538 913 2
358 917 43
273 333 37
294 570 97
905 332 45
889 415 63
360 134 99
597 264 18
354 838 36
382 411 21
999 395 60
779 125 79
963 1 20
301 690 31
909 616 68
399 894 23
885 218 47
218 599 98
493 486 59
627 926 45
195 640 84
354 87 53
224 744 10
357 414 58
943 572 50
580 355 94
517 735 43
557 957 17
1 76 54
640 651 60
599 189 31
21 539 44
665 550 82
675 859 3
700 95 62
611 885 67
223 289 49
793 545 24
530 167 70
477 754 94
106 148 82
899 259 11
518 8 53
394 680 72
232 583 19
724 468 26
365 980 18
694 711 46
828 94 51
991 297 71
309 840 36
829 531 30
409 555 57
871 647 54
470 355 22
448 830 40
16 163 54
313 55 45
983 498 64
710 61 68
833 477 8
740 735 47
344 75 95
270 449 4
151 937 30
29 406 60
258 143 34
304 94 48
790 575 92
474 182 80
570 989 30
357 47 68
643 150 16
312 870 52
790 629 5
718 901 34
352 611 75
999 408 79
253 66 2
886 784 49
982 21 24
149 593 55
547 485 58
971 574 40
693 118 98
997 375 71
124 792 60
977 963 65
532 886 38
976 593 55
52 986 5
814 996 94
358 228 3
16 169 4
602 639 69
938 882 42
98 282 35
37 975 9
376 836 82
829 294 17
469 454 64
851 57 16
696 733 46
630 29 37
564 710 97
712 666 64
31 440 11
924 829 98
603 580 61
658 243 64
983 986 75
968 940 80
895 876 97
19 735 12
477 74 50
872 504 8
445 221 52
802 520 11
189 424 52
519 456 15
233 849 16
392 267 17
798 803 70
969 661 49
889 106 92
420 21 42
146 618 72
422 992 83
990 613 32
375 412 68
689 715 96
164 982 65
647 576 59
133 857 3
966 100 31
189 484 19
615 601 89
705 965 39
195 503 32
335 579 14
277 897 40
489 504 25
7 204 68
362 959 29
620 803 87
40 101 7
960 229 90
86 635 55
289 112 5
584 472 49
672 542 98
712 944 34
669 490 18
16 219 15
635 420 54
483 491 59
992 458 45
252 790 48
167 672 85
816 766 76
708 755 41
931 474 54
956 664 34
170 363 18
732 241 77
811 245 2
580 1 10
35 192 36
349 736 39
288 839 45
13 60 88
94 765 31
939 212 15
698 388 5
640 444 46
912 900 12
165 837 66
785 1 65
298 591 48
457 66 81
752 979 11
934 763 44
492 572 75
195 64 50
479 616 22
767 606 48
662 111 41
598 106 1
981 721 85
304 48 13
363 396 17
994 116 28
151 235 52
553 679 53
2 671 1
551 401 88
512 28 52
327 766 95
838 912 31
386 52 93
487 32 73
540 934 11
285 518 54
537 978 54
23 273 88
209 923 41
824 263 69
509 793 59
410 983 1
986 909 26
623 465 99
362 415 93
480 437 36
924 114 77
528 515 29
866 929 25
312 483 4
966 872 14
904 79 14
66 69 90
893 600 17
30 642 7
397 434 81
679 365 5
783 998 40
218 711 11
759 913 85
511 670 58
987 511 42
816 125 96
578 124 100
686 312 81
15 955 53
338 855 87
587 954 4
694 489 70
350 702 7
208 192 17
850 39 71
540 919 99
868 577 28
81 677 65
95 928 26
256 849 11
847 573 63
353 289 74
973 458 40
9 279 75
503 104 14
468 953 59
553 896 26
844 421 39
881 460 51
199 563 20
426 614 2
669 196 90
312 443 33
375 361 49
819 704 21
997 607 18
285 611 2
919 681 52
887 22 76
586 191 33
145 674 46
533 223 48
506 270 79
187 189 65
146 225 3
335 689 97
799 267 79
676 840 11
345 864 95
272 624 23
636 499 2
577 381 72
634 311 70
395 867 52
995 158 83
850 212 83
363 931 47
317 273 11
428 298 60
792 103 3
712 214 91
946 647 69
100 720 2
531 819 10
906 670 52
52 541 77
300 264 42
887 581 42
507 386 35
360 145 67
224 21 83
986 847 22
953 697 5
908 718 22
404 971 47
363 32 66
548 334 88
899 939 38
147 45 5
582 61 75
565 188 29
19 610 97
423 176 8
699 341 52
803 197 33
502 169 86
133 557 54
857 464 88
856 926 14
920 926 38
257 463 90
875 494 66
749 82 60
10 890 65
445 270 9
425 9 86
135 709 31
332 729 60
440 248 41
168 938 55
7 721 39
902 724 61
39 32 66
139 424 88
239 741 78
906 520 30
686 62 44
384 348 45
486 928 26
443 83 2
95 715 81
45 767 25
890 364 3
805 288 59
459 885 4
974 136 22
70 559 95
658 67 7
880 144 88
668 136 66
448 879 66
891 994 99
415 868 21
388 641 27
238 663 55
902 875 3
155 99 45
707 831 15
287 505 66
277 996 4
261 173 70
264 843 8
488 326 13
891 924 11
877 980 34
17 606 6
738 82 83
759 640 57
384 647 15
960 555 82
157 416 15
522 739 8
939 348 5
903 929 6
531 379 57
794 890 24
660 772 35
743 723 23
552 367 42
213 878 20
548 898 49
443 822 31
204 993 49
148 525 89
357 82 2
796 19 98
901 206 26
471 320 69
763 778 60
798 837 84
457 67 74
451 565 65
784 620 18
517 534 35
253 100 15
34 300 13
675 146 99
638 608 2
540 876 46
589 365 98
119 387 88
532 771 12
777 637 39
993 675 81
174 136 53
82 167 75
859 577 67
824 679 65
326 490 53
937 423 93
469 699 8
537 17 78
722 527 96
990 361 19
932 367 64
744 279 86
702 303 11
972 753 81
43 570 7
917 250 16
92 688 39
383 616 43
40 101 39
56 25 32
869 126 57
178 594 21
369 114 4
217 762 52
76 867 6
184 965 9
70 514 45
475 3 63
334 526 78
218 442 80
686 999 8
654 89 88
686 110 28
761 505 40
83 906 95
276 490 17
759 283 36
944 790 12
634 791 91
513 377 21
398 420 6
986 201 45
8 990 2
868 527 78
578 275 97
293 554 19
255 374 74
463 516 74
57 603 18
105 684 45
112 929 64
738 883 59
657 103 33
398 315 37
824 78 24
626 669 58
678 52 60
905 189 84
918 311 60
957 281 25
524 3 99
93 38 10
78 141 53
742 104 59
911 7 57
648 532 14
563 565 95
795 473 37
861 658 29
622 599 16
736 685 1
785 843 63
903 574 65
821 133 69
713 557 29
744 790 64
183 833 37
297 600 59
563 712 37
412 90 79
256 367 1
140 139 85
397 600 11
813 151 45
120 907 43
784 526 60
261 618 10
977 957 21
448 420 73
177 265 90
502 173 8
346 828 69
41 600 86
787 281 74
708 298 15
161 46 45
891 555 10
788 557 7
217 626 88
500 782 14
453 365 70
237 380 23
643 525 86
937 466 82
789 472 60
221 652 81
404 767 54
970 656 85
598 406 6
977 467 63
509 274 46
90 3 50
316 560 74
744 643 86
960 90 27
757 366 87
180 722 34
881 116 47
155 986 73
398 629 88
374 181 8
685 423 40
873 189 46
397 483 37
254 241 11
693 842 32
631 678 46
913 500 28
230 952 71
117 456 97
928 751 57
454 686 10
546 721 63
679 712 67
115 878 67
498 98 58
974 569 39
220 753 18
319 172 16
858 392 64
906 777 91
21 692 54
100 295 71
735 879 16
746 842 7
930 568 55
822 811 95
252 61 29
671 338 48
390 88 29
247 913 30
160 837 92
309 62 52
114 990 12
278 787 9
894 547 77
235 983 26
856 119 64
985 898 97
980 422 48
564 801 28
873 562 35
18 508 58
339 885 35
228 92 88
793 884 39
341 515 90
455 470 71
993 588 78
413 788 36
582 252 33
211 961 28
547 871 28
263 359 21
346 97 34
952 258 4
704 89 97
91 777 86
699 290 24
335 935 1
981 912 73
333 880 79
452 307 100
891 924 53
348 190 24
169 19 42
900 446 84
905 364 31
465 208 83
978 747 16
286 952 46
187 375 73
441 48 62
676 53 23
787 772 46
962 931 13
725 206 38
425 368 49
895 308 51
528 929 89
789 650 100
925 810 34
125 336 10
103 327 38
670 168 94
79 848 36
110 160 94
97 708 69
888 814 57
701 989 5
270 534 13
762 985 63
789 930 69
521 109 61
877 8 9
772 158 13
493 400 70
865 123 44
175 653 7
201 479 42
140 732 41
651 738 22
247 238 56
971 903 43
975 806 29
994 122 14
824 980 40
667 340 97
447 6 39
318 637 74
591 705 60
335 26 71
980 921 78
844 978 92
785 398 45
342 666 31
475 197 63
252 452 71
146 939 71
467 852 50
653 92 15
475 83 16
603 317 39
552 46 85
470 839 68
609 347 59
781 808 52
18 540 77
32 862 42
757 347 40
191 199 48
566 545 75
945 769 65
48 40 62
855 284 8
302 840 71
516 780 32
343 822 33
383 518 62
678 524 50
510 757 94
770 875 17
564 919 8
209 671 75
362 476 56
473 911 96
924 954 99
986 185 28
953 758 98
834 605 85
723 220 26
300 195 83
576 102 85
37 953 26
718 522 18
973 953 15
373 952 48
123 308 5
97 492 87
329 885 33
412 879 55
857 405 8
5 890 93
403 584 99
242 120 20
161 484 37
935 826 98
174 854 18
546 494 29
680 863 79
644 65 83
652 953 23
423 757 18
947 451 1
886 656 90
863 729 24
192 169 56
966 921 52
356 239 7
329 98 22
96 731 47
262 850 23
907 689 71
235 745 14
250 54 86
96 89 12
0 150 17
563 768 63
567 203 91
836 395 87
859 763 45
717 172 12
542 256 36
418 368 16
171 411 87
700 94 68
703 174 98
576 439 19
456 250 63
377 848 75
554 395 53
294 670 87
380 408 12
410 72 75
21 419 81
673 411 5
894 127 27
384 819 22
472 609 77
951 289 18
637 566 17
266 26 32
5 971 100
813 910 23
957 382 27
326 88 68
195 155 96
250 826 73
897 133 46
79 13 29
573 60 22
834 298 57
6 79 51
204 439 56
376 310 31
1 33 47
765 151 45
668 964 37
475 923 30
892 124 37
512 198 68
209 102 47
813 149 85
158 979 20
219 23 21
230 571 41
307 281 83
191 189 36
266 179 35
402 766 65
294 773 39
741 272 53
64 26 76
106 534 40
637 111 22
525 850 3
803 457 3
280 729 12
75 572 36
78 295 18
549 326 30
929 659 93
657 275 51
309 702 78
538 69 51
133 968 96
246 125 23
62 637 67
97 812 34
478 999 64
482 446 79
111 758 32
240 719 48
747 212 68
455 803 92
998 479 21
803 808 85
584 762 56
706 620 35
906 479 96
214 288 34
95 570 71
814 643 19
198 23 13
461 71 6
821 98 86
195 136 95
49 932 76
60 371 55
