500 2500
257 4 38
121 317 12
348 453 41
312 122 41
186 283 83
51 460 26
498 192 19
418 172 33
89 217 91
236 154 97
188 354 50
18 280 76
177 120 76
458 215 92
495 114 63
190 491 5
193 474 16
482 153 40
50 252 24
482 190 21
197 436 80
261 248 62
120 270 24
373 202 9
37 251 88
147 221 11
5 440 38
89 16 30
425 185 37
57 139 94
119 173 5
55 62 74
446 346 37
417 497 54
416 433 40
417 241 45
314 75 100
18 25 1
404 276 76
253 40 67
430 434 4
368 343 43
370 197 94
214 486 7
221 352 30
212 14 12
341 366 35
126 130 45
115 178 16
156 299 61
188 408 98
21 373 53
292 302 11
251 17 26
480 319 72
104 284 35
267 83 77
66 108 50
311 152 60
77 285 86
292 158 52
44 8 32
242 381 69
16 408 15
77 343 51
428 494 18
397 367 58
175 115 12
34 190 62
91 364 76
115 278 69
35 284 43
294 240 72
315 173 25
15 0 93
12 451 90
357 107 1
217 24 25
21 31 23
432 209 8
145 53 62
255 87 45
183 144 8
430 447 42
300 398 96
440 138 2
231 181 69
157 446 100
158 43 57
288 276 11
146 471 6
428 4 24
7 328 93
319 287 99
337 278 70
13 228 46
176 38 30
216 358 3
216 94 2
341 207 51
44 175 75
373 439 46
185 303 12
110 59 82
274 258 91
66 261 87
401 278 85
429 198 2
259 196 64
268 52 89
483 246 5
205 21 58
35 73 45
150 243 74
442 307 88
461 372 92
11 484 85
331 302 82
191 465 78
92 166 64
24 381 12
450 471 57
461 232 24
60 95 52
496 448 54
413 176 55
280 56 26
436 468 93
299 273 82
214 407 88
422 180 7
433 77 23
293 78 37
210 202 18
71 47 72
319 166 64
144 466 57
174 274 53
451 219 24
494 275 84
146 222 76
182 327 38
409 183 48
331 360 53
285 46 33
479 228 60
199 62 60
173 92 94
104 434 2
497 191 95
446 281 64
180 315 56
487 77 44
39 57 11
293 239 90
225 358 94
41 322 55
133 215 3
355 198 17
445 291 24
323 84 7
293 494 95
431 335 77
184 351 22
406 191 24
345 391 55
261 127 42
241 495 45
241 227 7
139 78 77
190 199 49
448 103 21
157 169 20
348 324 57
9 383 28
216 115 46
182 75 21
199 19 83
173 37 65
63 202 27
163 440 66
193 96 100
371 295 93
96 32 70
323 79 47
46 464 22
86 72 4
422 363 3
113 38 67
451 261 35
255 292 79
289 147 5
39 14 37
364 338 90
8 116 15
340 458 9
62 482 12
188 424 12
86 364 24
279 288 6
89 444 73
125 107 56
72 432 19
326 391 45
257 352 62
311 469 31
413 376 38
275 185 68
57 321 13
315 361 41
276 219 97
284 145 5
98 364 36
386 237 87
82 300 68
25 200 17
54 274 31
470 267 75
229 328 96
225 278 30
349 466 33
331 498 65
469 195 61
394 80 91
12 288 98
102 74 50
249 396 82
324 289 40
103 324 37
350 445 74
315 48 86
346 380 81
353 193 5
19 416 55
368 235 51
52 233 8
267 11 95
335 343 53
465 245 80
406 448 63
91 478 77
19 419 79
124 197 45
169 59 13
364 252 71
189 374 89
462 30 55
199 179 96
403 219 18
398 162 14
103 69 65
92 257 95
139 148 71
112 57 40
402 476 7
215 492 31
89 402 28
306 196 61
18 226 18
2 493 53
441 329 2
143 498 73
166 353 36
316 428 99
121 166 68
140 331 6
456 261 65
215 499 1
144 423 20
26 123 45
10 321 55
177 165 85
70 196 57
376 93 44
444 373 58
295 458 90
30 305 99
269 46 84
408 1 59
321 405 16
277 247 93
378 94 18
79 452 67
280 67 43
109 222 38
358 241 2
419 321 69
225 191 75
323 51 55
90 13 29
82 372 69
324 56 61
282 497 92
336 299 56
472 134 57
300 306 93
455 258 57
389 384 75
405 384 36
463 481 3
321 316 42
465 139 50
418 248 99
338 264 13
423 135 2
430 102 1
176 206 64
92 254 64
108 82 81
471 281 34
359 281 14
454 193 90
83 105 100
182 267 61
122 417 66
297 5 46
243 230 96
454 259 61
144 445 22
40 376 22
71 248 70
279 455 85
145 488 50
374 195 6
161 349 38
463 392 96
244 212 60
155 198 68
210 38 40
252 383 39
380 255 52
189 295 25
328 187 81
343 115 91
87 37 50
277 422 83
283 161 81
205 46 100
98 1 80
240 158 95
86 45 2
187 228 36
101 2 96
343 257 73
26 431 54
166 291 75
392 432 8
297 14 25
477 53 17
469 342 10
113 457 28
43 390 30
488 471 2
169 168 27
473 211 9
249 115 38
356 397 49
408 50 73
475 359 45
13 272 32
124 364 19
91 75 18
128 137 96
270 253 23
24 119 100
117 447 41
136 305 82
410 57 4
487 339 95
482 470 25
110 172 48
233 133 1
92 108 88
474 306 100
189 158 50
411 137 33
108 50 22
157 209 22
262 471 51
24 68 31
82 51 33
20 327 68
32 198 28
22 463 36
105 327 53
199 70 50
70 494 76
13 386 70
422 27 91
174 253 49
478 382 66
93 445 11
405 330 24
89 162 77
354 330 62
473 126 31
419 357 7
29 126 48
291 58 64
405 425 5
461 351 63
98 207 35
433 297 36
396 442 32
35 237 79
22 72 44
110 440 53
6 163 65
398 308 99
363 215 64
74 318 59
89 173 74
5 179 98
168 236 83
81 328 25
446 474 82
491 478 83
126 350 79
240 458 42
475 472 27
254 391 51
151 291 48
54 15 14
287 350 77
255 164 63
479 23 65
83 230 35
171 127 48
385 283 59
380 188 74
397 31 63
8 316 69
164 79 100
262 289 43
458 87 20
309 424 55
237 138 62
331 271 18
51 442 48
220 171 18
488 145 45
396 56 31
135 292 85
205 202 83
133 87 52
43 353 7
485 104 36
494 259 47
62 462 81
411 8 53
440 488 22
363 226 74
275 340 84
79 25 51
210 441 97
413 144 82
294 449 3
21 238 23
54 148 87
142 211 31
444 476 68
313 101 84
107 229 1
471 331 21
353 321 17
388 131 88
56 451 37
474 258 21
67 51 28
211 76 18
467 163 65
496 32 17
293 272 58
476 343 94
180 167 30
364 325 37
138 337 68
443 171 89
131 38 88
455 402 97
437 173 90
245 117 65
443 157 38
309 223 5
332 238 94
123 406 98
380 157 48
142 393 85
194 460 83
20 472 100
47 29 36
73 178 32
39 497 97
27 37 19
68 247 45
237 190 12
176 345 66
37 247 40
465 369 13
293 101 68
415 264 94
207 167 83
16 65 7
455 180 85
162 40 9
76 245 85
303 71 55
49 368 76
59 399 66
14 162 53
389 196 28
143 256 86
231 176 63
365 32 4
80 369 82
423 125 90
110 311 27
480 265 82
261 7 99
38 264 47
202 35 100
403 150 28
162 235 9
400 401 13
254 137 75
280 308 56
131 166 81
228 212 51
364 268 34
182 168 71
481 167 52
455 318 72
342 445 78
430 432 88
186 313 22
124 284 77
459 413 90
247 82 2
237 462 91
495 248 4
373 269 80
65 292 41
270 268 15
429 56 48
362 343 84
95 313 93
435 198 99
461 103 21
138 462 60
293 430 25
213 118 21
235 334 22
246 340 80
228 438 93
451 191 31
415 57 74
306 249 36
423 57 37
439 21 56
436 1 99
32 498 16
97 350 33
110 205 65
101 362 74
181 440 72
491 407 77
247 308 17
253 157 40
144 182 53
293 40 50
212 220 79
210 2 44
318 305 10
39 327 91
423 421 63
384 219 31
269 340 80
219 384 38
10 343 13
62 145 59
149 386 85
287 36 28
55 348 95
323 156 27
338 417 100
82 27 2
485 458 24
48 244 25
149 223 54
487 457 96
314 265 42
263 272 4
289 199 6
12 104 12
48 202 60
394 475 72
370 404 70
244 88 40
388 81 41
407 292 44
319 55 41
396 425 22
161 366 31
186 237 8
165 120 14
409 227 2
291 452 44
415 103 46
232 202 58
6 460 36
179 30 37
284 191 3
38 177 95
176 440 99
336 326 60
107 192 85
459 185 97
32 213 62
282 395 61
20 191 10
372 336 25
348 251 48
20 395 65
426 27 11
119 74 34
168 265 69
151 419 56
454 409 33
147 344 86
93 21 30
392 257 69
441 360 57
326 462 44
175 419 14
44 325 30
189 478 75
371 1 12
326 324 81
369 103 67
32 427 6
130 80 58
4 387 63
378 172 87
254 456 89
495 198 76
251 27 81
274 255 72
56 425 57
378 347 69
233 441 75
490 297 60
203 182 37
108 86 22
94 113 61
444 83 43
238 461 75
83 83 70
226 333 19
77 459 8
128 381 24
26 318 38
5 32 35
96 25 70
386 153 91
307 28 20
453 248 8
146 420 6
460 462 10
53 146 18
426 204 83
7 194 6
194 37 83
326 306 25
209 479 40
102 478 30
427 465 80
51 274 85
39 279 6
189 418 83
265 248 55
444 496 5
61 167 67
101 405 70
411 66 77
430 345 53
237 97 16
377 203 21
94 149 95
399 97 66
44 138 28
495 410 7
341 33 81
295 271 67
352 498 61
121 57 61
302 44 28
389 18 36
190 485 11
122 161 49
425 391 48
479 359 89
424 464 99
72 350 42
446 273 2
49 133 3
233 231 21
395 478 87
20 23 5
235 192 5
93 393 22
278 178 94
464 267 40
281 478 31
193 207 75
238 292 84
25 31 24
261 262 100
74 450 85
167 302 79
43 61 48
284 151 26
320 378 83
15 358 69
244 134 59
257 117 33
437 232 58
437 373 81
13 371 17
102 378 14
353 383 88
269 435 43
287 24 48
261 349 83
224 279 39
267 80 17
81 124 41
361 132 19
16 320 10
449 406 68
347 399 78
80 458 31
391 343 9
128 124 4
357 250 23
147 283 63
246 75 6
203 413 33
75 280 58
323 340 16
180 298 22
66 23 14
166 458 79
265 465 24
492 56 84
10 436 34
35 170 66
197 441 78
151 39 36
498 43 76
493 108 90
324 392 66
165 33 20
233 398 38
223 428 85
481 150 98
91 22 5
339 209 21
180 193 74
103 496 68
248 77 13
58 81 43
38 498 81
417 388 41
400 56 64
213 205 16
111 139 24
172 327 75
260 164 1
70 237 7
430 118 46
443 190 73
62 475 19
427 229 31
361 57 2
42 64 52
454 369 73
62 421 24
239 11 32
344 238 51
150 252 68
432 57 10
496 371 75
185 5 76
446 403 33
496 376 46
388 288 99
352 327 38
451 59 24
274 192 51
427 449 90
198 163 4
464 241 4
406 56 71
360 162 94
76 356 86
290 486 83
333 168 77
406 136 20
432 456 69
250 128 77
172 365 20
63 407 94
478 30 33
336 155 35
205 495 76
5 182 91
101 162 53
60 493 33
396 221 99
283 484 12
378 428 84
365 200 49
447 390 99
56 296 42
469 390 90
319 448 84
84 264 67
349 131 52
235 66 54
339 491 18
162 447 69
339 429 47
158 375 81
347 71 8
203 197 3
373 472 88
300 77 36
208 295 30
164 173 76
353 489 64
217 258 98
125 303 61
241 465 100
35 182 25
61 246 67
72 398 67
419 353 68
116 480 79
393 319 21
205 337 34
159 8 2
324 487 1
494 55 62
400 425 20
305 299 64
156 307 34
73 280 41
121 23 46
303 169 74
372 145 65
434 22 64
286 127 25
426 64 19
170 389 11
113 124 39
7 123 91
15 22 51
99 189 56
223 89 50
474 84 67
109 112 23
138 39 37
430 339 90
311 173 51
203 323 76
286 177 34
1 97 86
154 206 62
327 294 96
232 169 56
445 185 56
251 85 19
485 446 39
41 299 14
114 234 88
206 122 78
385 100 8
443 438 99
398 1 28
33 165 74
388 487 61
290 33 61
84 378 83
86 241 33
417 61 70
147 427 67
386 437 88
6 458 5
340 241 25
322 171 69
236 181 27
212 20 67
196 494 29
253 166 43
450 150 23
241 46 7
468 465 79
87 468 5
248 342 74
338 409 37
40 371 50
117 116 50
498 62 21
200 123 63
211 470 46
384 90 62
245 153 57
277 229 13
358 336 14
27 4 45
296 104 6
228 418 75
7 210 75
247 375 87
327 339 50
426 349 49
472 323 1
131 316 4
25 463 51
27 485 30
434 41 11
243 399 87
241 257 36
196 40 100
421 104 57
148 102 57
181 155 59
16 368 40
375 51 53
131 413 55
373 66 70
315 391 18
247 113 60
161 6 84
468 40 78
312 467 41
317 252 76
249 391 87
98 59 26
111 113 49
342 179 28
355 334 70
461 260 7
376 424 25
484 335 86
385 202 77
362 183 82
494 434 28
271 371 33
24 457 32
142 86 46
254 291 24
305 297 91
340 368 39
417 357 62
323 413 83
298 19 1
181 330 93
369 314 81
213 443 2
335 363 6
412 174 52
324 396 78
499 127 98
330 443 58
449 487 28
162 355 1
419 280 14
339 281 34
0 360 31
495 460 61
11 399 59
196 397 78
260 454 38
203 454 13
59 326 49
286 13 82
284 384 70
496 398 69
295 148 97
58 272 20
318 89 42
387 241 71
454 241 79
202 139 48
184 320 64
155 388 69
248 267 81
443 446 44
215 123 12
338 300 93
198 294 32
346 200 80
493 282 73
136 147 4
140 321 78
148 436 30
8 78 73
33 270 80
304 49 35
110 218 1
124 5 49
192 345 76
281 108 52
383 457 74
244 222 90
121 414 5
297 317 29
192 296 58
387 91 85
223 151 68
306 420 88
477 278 21
141 415 20
429 80 48
459 5 7
271 203 82
391 255 38
69 374 16
156 209 4
453 329 16
486 468 25
465 351 24
471 445 8
161 374 84
352 135 83
99 116 62
427 479 57
486 150 59
307 144 18
158 475 57
182 408 28
333 280 52
472 1 50
375 160 5
276 376 48
136 75 29
251 93 40
67 391 66
215 338 91
468 96 68
349 55 38
121 150 96
484 359 49
84 73 1
101 37 5
41 280 14
189 169 7
326 74 98
172 357 91
313 101 38
6 187 66
182 378 67
283 464 98
247 265 74
398 380 35
299 170 33
406 219 100
120 192 7
493 59 79
245 436 32
461 99 31
448 55 49
402 381 29
246 89 2
73 428 19
382 465 61
44 377 63
311 118 75
281 218 75
307 120 85
22 1 86
25 9 48
66 276 58
475 267 31
312 315 29
312 464 58
332 17 18
269 212 27
209 365 72
120 10 65
280 274 36
292 488 82
129 454 2
183 97 14
125 123 45
50 477 3
280 444 32
230 216 99
446 310 91
433 215 77
365 350 18
199 420 71
219 6 74
471 423 49
144 365 52
194 144 49
483 31 49
140 240 42
482 440 49
87 429 7
429 171 46
340 162 17
478 35 26
439 216 58
336 70 7
290 420 55
439 150 1
93 445 86
101 402 28
89 418 28
44 278 42
41 67 18
208 253 37
3 363 40
85 242 78
131 30 27
384 438 76
126 8 10
212 484 90
434 190 41
434 39 34
131 428 40
126 248 75
294 496 78
473 118 61
452 311 9
382 208 99
397 232 18
247 402 15
319 18 90
365 419 3
396 374 9
10 447 13
330 492 84
332 262 30
254 430 43
8 114 27
73 383 31
347 30 37
89 402 14
266 41 84
229 278 17
342 250 82
217 106 55
379 180 99
94 456 53
182 216 18
211 216 32
102 243 64
306 248 76
233 490 37
72 307 90
30 176 67
149 4 76
10 125 70
394 366 90
199 385 63
271 203 22
497 300 31
466 177 44
242 11 80
141 150 97
66 186 74
470 476 62
439 51 49
494 100 20
462 80 38
476 477 17
29 256 67
277 312 91
370 303 31
246 197 5
198 144 73
235 65 7
469 92 67
332 97 69
298 125 14
484 441 19
235 219 74
299 138 8
249 72 40
93 384 45
209 290 48
142 51 32
65 34 90
103 56 95
334 116 6
464 472 29
263 290 53
380 397 12
151 296 26
192 114 71
34 261 69
62 449 11
488 202 89
393 462 86
339 325 46
183 459 95
311 258 34
321 14 26
434 288 25
299 295 91
221 464 32
311 389 88
128 54 36
258 10 74
455 438 99
275 154 52
467 418 29
443 64 51
348 417 5
52 374 39
429 194 58
326 140 54
383 222 10
480 127 95
365 87 95
401 433 16
204 234 61
35 274 93
336 130 95
341 487 18
58 270 28
330 179 36
461 113 53
27 114 81
288 462 4
75 363 1
33 245 15
483 273 7
188 262 85
55 428 53
138 109 8
304 118 43
211 240 72
257 263 67
487 23 68
64 229 1
391 153 4
350 240 43
257 454 67
383 226 87
21 412 41
26 491 77
389 237 40
359 133 1
270 106 3
24 87 81
463 354 72
91 167 71
38 231 84
340 294 70
281 92 99
0 338 88
171 375 97
388 353 20
5 494 93
9 42 38
425 412 25
130 316 47
130 213 33
59 173 18
202 63 37
306 484 17
220 397 26
393 272 7
53 101 7
157 379 28
308 454 65
401 128 98
478 465 16
239 357 64
63 483 62
284 13 4
106 12 18
70 211 65
367 57 54
244 79 65
390 377 67
90 180 88
31 72 4
418 252 28
493 49 42
366 336 44
177 395 18
187 89 62
466 54 68
152 279 48
436 146 10
321 106 39
89 413 81
426 279 5
380 317 47
419 131 15
287 481 43
23 315 97
497 407 43
9 223 75
387 230 62
74 123 21
50 230 92
449 229 71
105 177 80
79 365 35
248 424 67
366 54 37
1 327 65
47 365 98
383 392 2
96 149 29
414 160 1
269 126 28
245 319 99
437 251 7
269 83 100
332 202 84
399 260 67
208 259 64
140 169 57
496 56 28
216 208 62
106 433 58
115 457 5
476 215 81
264 433 16
224 363 4
172 481 37
34 252 2
402 459 88
39 216 52
403 465 44
333 278 28
263 237 42
370 91 26
37 167 13
18 229 92
418 64 67
204 457 18
429 372 30
425 299 74
127 93 97
334 372 63
221 131 42
262 306 6
476 83 81
126 274 51
167 429 97
391 186 96
170 48 100
7 486 72
379 430 43
468 418 35
486 439 73
307 386 100
339 432 50
42 95 52
35 342 48
7 467 15
28 140 34
154 104 56
267 363 69
391 225 52
318 81 92
165 75 13
99 160 36
306 432 98
447 240 24
112 39 45
98 447 8
373 212 72
200 150 61
111 386 99
383 112 12
341 356 32
414 46 10
69 15 78
189 76 25
253 321 32
355 194 57
45 374 65
399 113 5
267 195 64
147 77 1
187 231 47
267 281 78
22 210 80
493 335 33
82 402 50
115 79 54
75 326 37
124 170 90
6 288 100
312 87 19
258 180 26
151 123 71
154 395 30
222 106 92
27 410 99
464 75 33
393 108 87
259 194 60
275 220 47
78 396 29
285 308 94
351 370 78
396 218 31
402 329 58
42 184 17
418 31 21
56 436 50
470 234 40
347 332 97
271 124 4
278 426 85
120 121 47
246 236 61
22 188 84
358 287 30
189 95 37
448 144 35
250 283 23
374 119 25
195 362 71
16 345 14
208 442 53
327 270 70
64 299 62
257 23 27
291 55 16
280 341 15
285 182 16
268 124 71
7 289 10
456 443 99
456 459 75
309 88 80
236 132 33
253 455 86
481 14 2
15 15 53
338 442 40
298 215 19
19 319 89
429 234 56
242 182 66
483 391 39
351 238 88
82 16 100
345 312 33
470 295 65
307 337 37
343 242 29
316 490 43
345 42 100
366 177 92
216 395 19
421 176 34
418 76 54
206 162 41
82 30 95
357 427 27
152 260 68
169 424 82
466 329 66
151 435 11
350 452 86
461 122 41
208 499 68
403 14 19
61 248 14
481 359 29
324 93 29
210 423 80
384 185 50
428 76 11
330 272 71
477 7 72
422 436 80
203 473 100
121 339 62
94 127 54
342 330 72
440 174 90
144 398 11
178 258 95
481 44 75
287 258 48
5 310 61
462 301 38
67 484 51
60 268 40
292 239 97
226 335 50
338 399 14
155 198 6
323 84 53
109 158 51
293 76 94
31 294 83
202 370 16
244 413 100
337 297 81
22 487 90
480 33 65
460 30 96
371 53 3
437 65 66
25 448 58
122 484 21
260 41 67
192 27 20
181 254 83
240 288 50
421 94 11
328 32 36
192 334 99
477 304 76
323 203 42
79 410 5
334 100 43
485 268 48
167 7 20
367 377 62
168 358 40
129 274 52
162 115 43
151 132 100
225 2 80
493 384 58
12 201 74
310 263 36
470 238 90
353 136 79
203 492 37
411 78 77
327 128 31
479 81 20
324 184 51
412 364 46
153 337 91
154 195 16
117 280 100
57 242 11
248 113 79
491 85 44
285 239 92
483 430 16
270 35 15
210 246 81
352 187 32
216 494 70
322 216 38
170 421 35
181 411 59
388 487 17
97 298 92
456 31 81
46 294 11
32 383 8
58 9 77
229 224 62
255 196 27
83 29 20
152 296 53
311 263 100
364 292 90
284 159 1
349 263 86
429 29 54
227 98 22
207 13 60
458 15 26
53 36 6
451 171 20
301 224 47
133 130 11
377 226 75
487 263 1
17 108 14
46 403 81
290 0 81
452 257 76
287 68 93
353 395 22
107 385 70
466 53 64
312 45 41
88 338 43
123 262 31
329 328 76
133 328 27
153 413 88
53 475 44
296 485 64
62 39 39
116 258 84
299 340 66
187 104 51
169 293 77
331 350 7
429 447 81
413 448 48
186 399 71
103 351 100
120 286 21
491 454 23
194 424 84
434 469 79
214 391 90
346 12 26
125 199 12
459 55 13
228 139 24
208 455 57
344 91 69
45 230 67
277 262 55
191 480 60
246 426 38
205 299 48
374 69 49
492 101 11
211 41 93
412 207 18
369 480 16
370 471 26
304 472 12
208 71 57
79 329 36
332 143 9
102 199 70
124 385 3
372 211 54
343 125 76
291 194 80
431 285 55
303 171 56
477 202 91
489 150 65
92 304 81
490 246 76
375 134 36
453 402 2
493 493 31
492 195 50
81 150 85
327 393 62
170 166 75
51 229 2
310 307 75
378 117 65
25 230 59
31 293 38
355 82 70
371 52 73
269 134 89
21 272 41
144 369 54
406 497 59
125 355 60
240 314 16
385 416 26
207 5 95
387 285 25
115 179 66
241 410 66
379 306 60
423 225 45
34 114 17
410 490 57
128 194 43
430 20 3
28 442 30
164 154 81
327 476 29
22 453 28
292 129 23
411 373 70
304 142 31
43 105 45
177 460 65
144 436 15
236 480 18
125 291 25
153 252 92
121 326 37
197 228 27
347 21 49
80 355 8
3 209 14
248 452 38
469 471 55
97 254 29
164 474 86
97 147 42
100 50 56
154 214 76
440 95 29
217 440 89
348 27 11
245 272 85
36 244 25
334 112 45
211 181 19
310 219 13
137 484 88
326 71 13
169 34 89
180 127 39
479 250 5
341 138 17
123 217 59
267 256 1
59 477 56
3 225 50
144 439 56
269 139 53
279 440 85
402 402 75
245 319 39
426 48 40
160 431 8
88 379 37
59 277 41
476 184 30
337 251 55
412 289 81
84 292 35
361 38 72
188 282 37
139 140 99
176 177 31
487 55 37
57 299 67
105 468 90
452 183 82
95 53 19
21 487 98
248 351 52
150 479 30
254 125 21
237 340 30
133 2 23
188 133 4
399 27 90
308 404 66
16 31 71
450 23 15
349 108 21
96 182 68
175 477 17
234 229 43
59 420 3
158 225 33
91 270 6
393 75 93
181 315 21
183 231 41
412 146 40
389 302 72
457 309 100
38 426 94
60 114 53
96 168 43
119 388 52
430 434 53
233 92 9
285 417 63
355 228 68
3 383 53
121 243 24
127 263 79
170 42 62
87 336 30
311 205 38
202 266 12
300 41 84
150 202 69
123 73 61
97 184 98
49 433 51
480 202 84
209 382 59
130 140 47
392 147 69
202 469 24
206 257 28
424 25 1
453 188 17
209 232 52
333 152 68
205 447 84
167 30 66
168 370 19
101 190 61
193 66 48
371 168 58
80 196 56
286 438 56
318 95 89
158 482 66
125 2 73
166 56 15
269 488 51
386 92 32
83 220 70
47 439 54
247 271 36
300 138 2
173 419 48
62 91 70
339 400 58
45 344 50
183 25 40
275 136 53
169 404 46
490 286 15
68 20 49
90 405 66
197 426 93
180 63 49
154 352 23
29 93 88
27 248 27
78 221 69
59 318 84
423 401 80
278 292 47
234 408 10
481 362 32
216 285 6
391 83 89
211 337 24
172 434 48
219 46 99
64 108 11
74 30 41
297 0 30
149 152 23
2 419 37
164 69 19
186 346 75
253 26 95
350 497 63
434 310 26
342 356 17
8 166 41
390 261 70
464 314 82
309 76 67
364 188 48
30 440 94
162 174 76
440 460 84
453 98 11
357 20 69
259 386 97
55 79 68
299 479 46
158 458 60
4 124 40
6 176 80
261 290 22
50 277 48
8 285 66
139 412 36
185 89 45
467 68 20
240 139 47
383 261 19
338 426 89
381 339 60
70 182 90
181 440 12
38 40 72
302 463 47
338 245 71
447 368 88
393 191 66
366 0 71
102 306 1
271 372 15
20 287 67
282 351 56
372 253 28
311 444 88
334 450 75
426 188 30
424 450 7
169 397 84
271 361 22
314 78 6
184 369 74
75 196 67
440 402 9
391 224 24
7 495 79
258 372 33
420 457 96
144 434 55
270 349 41
400 402 93
467 344 98
7 15 14
316 317 97
227 444 89
138 294 34
354 45 40
154 235 44
128 253 77
379 389 84
305 149 97
44 275 76
89 75 83
228 439 53
156 223 15
427 399 76
416 345 67
244 8 40
276 343 1
190 459 10
70 314 10
386 190 19
77 308 25
489 74 86
493 339 37
131 398 63
470 357 69
451 224 73
50 12 6
71 288 14
253 246 47
427 118 49
270 142 71
470 6 70
337 81 39
490 445 15
188 151 13
285 146 11
141 53 45
397 202 16
442 163 3
30 151 8
244 225 74
456 83 8
180 96 30
140 17 87
194 122 81
272 263 29
222 202 37
304 294 26
325 191 21
306 391 55
87 371 86
217 277 24
262 50 19
430 283 2
310 73 42
284 245 53
342 181 76
391 112 21
289 300 81
36 352 32
382 26 76
185 224 65
476 307 88
251 53 15
201 463 99
293 235 72
169 247 5
159 357 14
250 405 41
427 173 82
193 333 95
245 116 61
179 71 71
