1000 5000
321 713 98
524 377 80
348 847 50
582 330 21
822 178 89
948 759 93
575 316 32
507 933 35
910 517 57
690 808 7
304 549 68
399 737 62
393 480 30
313 917 38
533 801 36
835 965 56
423 82 35
617 171 75
337 307 13
510 299 6
828 16 31
776 353 17
726 605 33
631 285 28
163 171 61
172 416 54
438 987 54
351 7 43
425 461 27
148 933 69
977 104 94
504 456 20
690 128 29
486 40 54
139 351 59
0 546 14
220 76 6
744 192 21
344 337 21
503 982 65
205 595 17
34 852 88
98 199 3
288 56 84
325 315 11
570 274 4
774 130 96
876 754 87
543 458 22
816 418 23
278 333 43
81 27 91
621 330 91
486 171 73
981 902 61
418 837 87
384 469 46
399 452 2
616 982 85
553 871 76
745 676 58
87 85 9
200 239 30
765 267 79
548 640 82
388 365 13
745 538 58
381 456 83
407 799 36
588 920 70
925 51 34
90 705 43
814 693 23
78 50 22
59 573 83
322 255 10
76 955 43
570 808 27
868 396 7
709 99 48
945 485 89
707 49 69
284 203 29
716 363 73
36 854 73
391 954 32
843 28 77
389 850 80
220 575 40
413 991 49
636 320 11
161 335 3
976 346 40
383 742 96
53 705 46
255 551 4
340 818 77
803 983 76
628 459 16
939 740 35
967 232 83
774 321 21
605 59 84
498 752 78
135 898 86
585 18 69
282 110 12
457 121 39
148 355 54
103 254 25
740 923 62
952 779 100
965 807 56
741 53 47
294 22 90
445 846 21
288 835 51
146 775 9
866 265 80
464 316 41
118 480 9
560 91 2
623 117 55
380 873 22
395 431 91
26 615 16
392 969 91
889 753 88
444 225 69
360 382 89
604 209 84
919 887 12
243 389 1
334 581 62
863 75 22
907 802 21
771 50 50
17 413 94
884 914 66
590 892 41
772 875 88
17 3 100
726 931 4
285 371 37
501 715 67
38 48 26
126 161 55
312 559 81
357 259 62
190 150 71
197 372 14
371 498 47
715 806 43
881 913 62
4 439 2
447 542 46
607 828 60
51 889 96
205 440 88
797 988 88
748 185 80
980 74 57
466 687 36
821 94 14
273 187 95
214 573 36
410 972 41
627 371 23
304 667 23
35 407 93
507 664 91
74 270 87
727 971 46
809 294 94
187 820 83
334 191 82
541 120 32
157 319 74
673 174 97
406 101 37
473 519 63
189 468 77
440 336 35
927 837 32
947 812 39
866 877 80
146 248 73
953 292 64
669 314 37
320 156 28
253 240 99
872 551 30
418 736 97
871 672 10
274 342 46
127 105 61
142 156 34
47 273 42
180 197 45
747 536 78
814 634 1
819 756 93
111 522 79
424 181 88
485 930 56
498 556 77
799 461 91
612 329 99
539 49 20
607 546 53
366 198 23
78 423 1
371 49 58
870 715 87
571 797 53
602 370 82
30 457 10
851 840 81
945 662 42
269 367 82
635 779 38
898 6 57
362 759 93
393 108 15
441 985 31
531 140 1
158 199 97
658 668 85
569 505 52
232 671 16
696 354 55
916 276 43
909 263 23
463 170 49
309 661 51
436 71 36
6 767 66
302 259 55
407 16 61
439 147 54
778 891 23
538 79 61
409 59 24
359 952 79
123 775 10
826 198 73
357 252 51
918 142 92
36 835 15
354 621 34
968 39 29
134 974 44
851 104 11
291 283 3
817 473 36
460 998 63
558 275 15
330 164 29
513 633 46
958 523 44
36 960 53
293 35 54
753 943 83
965 533 72
636 624 89
324 496 8
277 358 63
885 936 80
352 909 85
644 802 68
63 630 47
192 837 33
72 414 35
568 230 19
536 560 97
128 54 99
686 423 91
904 639 60
681 715 64
740 752 75
630 683 19
685 90 91
378 950 23
855 264 87
181 389 51
831 397 10
392 882 19
40 467 78
186 213 81
238 566 28
294 99 96
670 190 51
422 971 96
420 151 96
375 246 4
33 11 22
357 946 32
365 114 15
847 456 19
515 738 55
442 581 20
106 475 64
344 916 83
733 872 75
184 635 47
951 922 43
349 587 27
537 968 42
93 965 7
335 727 22
89 997 45
839 36 57
6 433 41
555 786 88
268 56 39
399 505 17
99 120 59
755 259 35
89 755 28
95 126 35
382 111 31
792 268 39
946 947 43
678 799 45
144 719 97
531 743 59
120 792 94
667 93 63
221 629 97
961 483 24
143 637 55
668 987 93
822 13 47
3 953 50
265 606 63
423 423 29
868 579 54
414 402 41
966 33 44
396 304 77
940 172 65
87 250 13
287 220 13
141 83 28
302 209 30
235 567 8
152 971 73
101 562 46
773 143 90
880 729 29
968 167 24
201 681 53
209 204 12
924 554 77
549 111 59
3 958 71
334 733 52
296 740 26
401 248 44
556 994 51
297 614 78
233 538 40
604 463 24
684 422 37
675 7 40
627 788 62
322 237 33
346 979 86
936 413 40
299 449 47
723 119 83
27 747 90
546 619 90
456 417 96
795 674 47
119 957 82
771 231 54
536 127 9
447 415 39
25 947 69
217 669 68
816 789 1
177 588 39
273 51 52
133 966 91
817 462 88
308 110 84
145 320 41
562 439 24
587 661 81
658 583 61
663 159 43
626 873 86
631 960 64
188 139 79
880 918 25
470 788 98
438 34 36
989 906 91
540 330 24
273 42 30
703 513 8
665 468 62
366 906 69
35 836 10
10 652 43
305 737 79
901 225 28
356 967 84
192 565 34
894 173 100
399 889 50
622 597 72
390 750 6
969 24 55
706 516 43
608 606 85
250 428 4
579 720 77
411 226 64
830 339 8
364 623 19
319 78 52
305 159 41
466 181 58
426 718 49
625 545 3
93 171 71
22 257 72
36 365 94
782 872 4
279 420 84
195 473 61
856 432 1
41 892 29
911 724 84
951 891 23
28 756 83
718 253 84
315 475 14
762 394 67
866 582 83
59 545 79
164 353 5
766 919 5
799 431 38
677 681 38
454 306 18
908 225 35
260 282 44
51 352 14
896 709 69
470 366 16
275 767 37
173 258 24
917 151 11
893 208 24
444 905 26
79 626 5
743 594 25
51 130 22
339 110 37
845 177 69
152 704 84
347 618 78
663 937 28
918 268 22
778 643 29
870 437 65
197 298 70
56 611 13
317 619 85
872 264 23
957 406 73
100 62 30
495 992 78
675 402 75
784 518 82
355 584 82
897 378 55
484 621 62
978 212 54
632 159 21
777 987 55
850 216 50
667 673 38
913 310 31
263 27 27
301 991 69
811 368 91
14 245 85
699 49 60
775 515 93
461 481 86
39 273 90
223 987 44
324 101 29
226 453 56
853 51 43
982 801 11
168 769 82
837 532 46
444 686 46
99 853 51
185 683 90
668 995 69
269 377 96
440 539 13
391 518 25
564 898 1
117 320 27
600 786 20
143 74 75
245 84 81
253 158 18
408 224 31
944 336 47
152 606 14
902 514 61
364 468 64
505 851 30
664 894 13
799 604 34
664 427 77
432 390 81
190 275 20
213 968 39
388 573 14
493 488 91
418 931 28
565 174 5
167 643 100
509 642 16
623 582 67
952 423 12
480 242 36
439 981 54
136 868 67
286 557 49
90 298 5
165 68 1
742 643 90
942 966 58
763 275 97
738 997 1
237 67 10
923 681 17
344 769 8
465 828 99
500 435 33
703 599 59
141 211 88
12 577 14
38 23 76
588 964 66
654 468 28
55 515 96
999 698 76
242 290 46
717 578 30
435 750 3
616 641 87
410 433 37
131 539 33
980 549 24
522 903 22
346 160 32
905 320 41
93 970 13
631 670 24
956 678 69
819 912 58
480 232 62
393 105 95
41 647 41
94 985 65
125 348 33
136 601 32
246 714 28
491 700 86
32 31 40
262 537 70
762 442 42
848 536 39
914 817 6
519 703 3
45 653 21
736 898 51
337 490 95
725 28 91
616 747 51
959 259 47
561 208 18
60 577 13
161 440 14
71 355 13
13 127 19
375 124 86
665 127 55
972 691 81
939 598 9
193 998 27
448 1 96
258 124 2
841 713 8
859 129 52
574 684 9
553 834 43
690 663 68
99 673 66
381 46 39
873 480 93
504 282 70
189 435 28
264 174 68
545 186 10
354 545 43
973 958 43
51 611 93
378 6 52
26 705 84
864 384 22
761 57 94
992 119 18
29 125 11
142 96 54
715 37 51
990 966 93
78 201 65
576 787 53
162 298 67
466 870 88
879 557 14
763 784 8
872 420 77
425 114 86
556 281 5
81 284 28
391 714 27
114 28 50
707 279 27
858 904 85
220 616 45
826 939 7
936 737 47
957 460 40
292 272 8
884 519 23
143 430 54
797 641 10
896 71 97
501 793 88
292 703 84
127 140 3
876 864 97
754 483 76
673 147 1
786 759 54
137 926 39
826 786 50
431 715 1
131 514 19
530 328 63
834 576 81
916 898 72
926 593 95
648 502 39
183 639 72
130 148 1
152 768 64
686 32 25
229 473 84
72 237 18
11 932 24
161 847 74
500 746 66
942 182 33
957 271 79
789 158 23
114 618 48
738 239 8
295 45 30
254 585 2
12 468 94
75 752 86
12 224 26
294 160 18
528 304 33
148 846 28
455 93 33
208 978 71
787 718 59
887 654 48
235 596 16
304 242 53
415 691 96
588 507 56
51 617 90
285 579 51
940 312 78
784 29 3
354 229 15
789 409 30
311 224 60
750 710 82
808 385 40
186 164 15
450 820 85
19 656 19
52 234 38
636 588 76
211 651 44
430 88 36
238 868 73
875 173 13
722 292 38
290 211 29
571 851 23
73 818 68
996 750 17
982 163 1
115 651 98
922 333 74
202 478 20
493 0 71
38 607 89
15 905 76
624 605 26
132 944 40
992 493 64
321 362 67
597 734 45
871 732 94
840 966 8
0 545 47
492 252 90
816 207 36
327 360 44
436 791 95
709 671 23
544 502 1
13 782 64
846 211 64
402 24 43
582 778 62
10 913 73
420 201 53
642 42 33
854 792 71
476 427 15
738 534 80
766 64 37
30 708 17
793 231 91
933 69 57
159 696 60
374 794 25
391 611 65
314 885 91
260 766 92
545 355 14
721 606 72
316 967 31
699 472 40
660 597 57
335 651 99
59 88 26
117 237 25
809 99 66
792 622 9
569 12 99
258 746 10
249 347 3
35 196 4
519 931 68
739 165 67
747 436 59
746 455 8
989 543 22
0 530 96
900 10 19
366 770 6
897 992 61
958 691 37
55 139 94
422 501 74
551 706 81
633 154 19
262 772 34
80 781 80
715 63 20
464 974 35
360 760 50
590 571 68
620 422 57
302 828 28
712 481 10
733 543 44
847 377 38
826 460 50
404 802 14
356 707 93
78 646 18
127 764 68
895 264 22
176 721 57
233 756 43
542 90 92
679 246 63
20 22 58
504 983 6
229 863 72
684 807 49
396 47 69
963 303 26
673 371 79
17 743 70
132 795 10
930 990 73
269 232 60
449 363 97
516 427 8
546 376 53
564 890 97
782 762 94
286 708 33
904 185 72
655 861 64
169 544 62
736 702 47
825 739 53
519 0 48
370 990 65
81 403 31
956 255 32
587 129 15
433 108 35
117 400 32
833 995 86
270 593 14
200 482 83
847 704 19
676 244 21
982 478 13
104 229 3
361 390 69
323 208 90
381 839 66
550 638 81
375 513 40
597 829 75
467 669 56
544 459 92
369 470 79
363 906 74
421 55 91
763 807 61
1 437 81
491 526 87
843 726 44
679 702 26
662 468 92
8 782 50
147 193 65
130 970 88
424 702 61
30 945 52
403 757 52
720 879 2
346 268 41
6 907 70
766 882 34
165 85 67
711 693 27
152 958 97
84 746 18
828 333 17
184 742 57
829 638 83
243 520 43
820 35 48
236 371 9
548 277 6
224 26 98
440 703 20
221 390 2
721 342 92
883 56 44
886 499 55
761 244 95
693 221 96
116 873 2
305 357 66
4 113 54
480 219 48
693 776 63
261 334 99
259 602 52
237 398 20
913 23 50
897 146 34
284 709 92
679 879 29
707 352 96
986 753 86
853 82 62
528 115 26
962 953 77
706 451 65
299 547 96
68 604 77
698 563 39
656 934 30
660 954 63
749 741 13
893 751 59
973 903 27
914 726 29
610 912 67
612 24 89
182 950 55
183 403 92
375 700 49
842 13 50
878 936 7
160 282 49
661 824 79
805 419 48
223 845 16
253 456 4
516 858 53
889 927 46
833 705 82
804 769 19
228 575 26
152 147 97
371 478 19
182 512 60
201 748 12
475 217 43
699 201 27
759 895 22
635 869 42
33 377 22
602 86 26
400 49 87
84 947 57
462 605 23
313 678 68
21 166 2
211 988 29
769 220 6
500 883 72
218 410 6
727 370 45
117 742 99
378 664 6
484 24 17
693 993 35
130 394 43
998 221 65
374 768 33
868 361 53
327 474 29
404 807 27
887 307 13
278 894 22
877 879 17
245 808 60
577 640 43
932 321 34
559 745 1
422 649 63
819 16 33
584 907 3
830 68 23
357 895 40
112 234 6
923 115 78
694 344 96
409 773 45
374 84 38
568 334 98
90 999 68
773 685 100
978 780 54
978 201 41
736 226 80
506 165 6
0 284 92
173 877 15
251 8 75
906 525 40
18 533 16
851 68 61
263 215 68
97 356 62
617 520 60
856 648 6
747 477 6
537 344 42
179 664 45
295 972 55
976 580 22
528 758 33
386 30 94
578 553 66
733 648 71
789 850 89
387 620 29
401 970 58
529 731 38
958 265 69
766 162 87
912 52 94
629 451 24
61 551 16
249 536 49
195 513 32
903 721 72
241 929 35
724 193 3
92 732 84
394 485 24
208 883 56
445 775 21
314 413 27
237 395 30
496 574 43
111 426 40
664 524 69
409 626 44
356 215 7
983 779 5
906 640 49
326 89 29
280 923 28
974 241 29
343 475 31
142 988 72
560 317 41
885 484 6
873 62 87
739 961 93
810 510 58
973 959 18
979 967 74
600 863 8
63 924 34
165 338 62
529 1 87
591 857 73
278 392 20
179 533 72
238 137 5
647 995 5
181 613 19
529 331 4
768 185 90
253 493 52
241 709 87
44 747 6
135 459 72
727 110 33
522 438 42
480 324 81
850 321 40
607 176 42
246 285 18
621 990 81
154 653 84
228 824 89
487 924 7
756 585 53
460 16 61
652 603 20
9 414 68
407 828 71
777 304 51
11 771 87
112 193 20
877 168 99
206 753 86
965 743 88
926 327 73
580 651 83
681 22 75
222 548 41
151 519 78
489 717 8
775 167 58
760 83 76
201 268 13
253 192 4
991 255 12
132 832 52
127 257 75
695 363 15
248 876 51
499 550 93
421 591 62
702 951 18
699 363 68
143 689 94
531 764 35
149 173 25
13 59 70
83 912 16
789 322 37
974 357 4
88 854 49
431 788 20
267 584 20
818 51 26
382 969 11
76 192 67
312 283 8
234 693 79
727 468 98
61 743 54
301 962 90
712 370 33
838 92 14
589 724 77
363 242 56
346 191 5
968 589 60
600 374 4
521 82 74
750 789 97
442 342 16
19 647 7
921 538 95
774 395 44
797 686 65
692 423 55
706 823 89
289 946 45
489 412 29
95 736 12
319 499 44
393 155 14
824 222 30
820 958 17
844 585 22
49 929 1
888 968 86
347 688 93
596 563 79
759 800 29
110 654 67
577 164 38
277 992 99
82 794 28
993 328 12
642 608 95
553 517 94
627 79 74
549 290 15
642 562 26
773 501 50
954 90 47
282 662 50
576 926 28
481 65 67
236 309 4
605 239 71
766 289 42
167 839 43
278 121 94
923 836 25
124 650 34
416 241 29
640 279 21
2 242 29
979 883 27
359 904 61
933 950 30
380 691 3
388 947 64
886 935 49
755 867 45
57 140 62
305 109 41
140 370 45
159 805 74
807 726 33
747 150 64
504 187 95
624 78 14
394 63 63
276 460 99
68 443 26
327 547 52
694 138 25
209 231 73
54 587 48
141 703 17
34 648 35
653 520 48
154 351 83
327 632 67
287 734 92
569 347 64
261 468 94
379 618 48
824 470 43
902 369 27
724 339 63
929 681 45
77 606 61
23 716 80
405 629 50
852 782 10
844 898 14
280 807 42
122 749 78
243 251 98
399 566 91
404 180 45
45 584 33
652 228 5
121 913 48
384 492 98
929 23 16
318 40 98
374 717 47
615 130 76
738 854 84
521 798 49
668 589 27
217 840 61
211 464 85
743 631 28
539 15 85
130 466 45
174 406 61
338 392 27
126 616 59
265 771 76
84 25 48
681 958 18
696 427 27
755 582 12
275 435 7
443 627 40
637 854 37
179 899 13
234 431 13
409 659 22
3 391 16
222 983 53
732 26 81
746 644 49
515 919 75
906 657 27
967 523 48
555 183 98
860 840 34
939 738 8
925 462 27
293 730 62
817 760 69
685 501 18
958 331 86
926 319 30
81 384 15
780 413 15
258 703 49
848 231 15
77 315 89
332 431 20
32 897 54
912 554 8
904 257 30
538 321 16
363 431 11
422 962 62
52 278 44
145 727 68
982 201 3
751 270 37
293 229 35
746 118 45
455 771 29
931 884 29
951 708 48
188 762 92
162 146 57
793 780 65
1 33 46
129 519 2
435 465 91
376 79 46
854 666 97
516 927 39
924 454 98
915 918 7
807 342 36
738 926 14
622 851 34
173 968 56
504 661 60
786 744 39
2 662 25
306 591 57
502 539 29
201 603 91
271 128 48
993 170 15
741 606 80
576 666 53
421 692 95
638 199 12
107 326 3
122 911 92
194 300 35
269 892 81
431 838 36
715 58 91
91 833 32
785 249 27
378 115 29
178 936 4
673 159 81
112 896 2
470 791 91
519 398 11
780 583 98
429 659 73
267 722 57
252 750 25
292 293 56
695 377 39
342 83 59
789 164 64
731 623 39
792 157 48
983 822 78
344 329 10
896 451 6
23 346 20
460 173 14
639 433 72
820 513 11
126 455 90
91 680 37
433 152 34
952 467 46
756 895 6
774 219 7
66 883 79
144 516 42
938 223 57
269 782 65
387 849 83
351 240 85
206 202 61
199 424 93
762 431 63
657 640 82
126 709 63
506 832 15
208 642 34
224 509 37
874 954 76
609 642 15
368 776 69
589 704 79
207 596 39
372 872 26
111 810 21
859 908 23
605 555 93
903 33 27
210 337 28
934 608 51
982 990 22
338 271 28
647 781 29
434 416 34
704 722 95
945 235 61
713 680 23
492 101 81
19 580 84
89 865 81
898 112 75
894 593 30
26 772 84
198 499 56
182 705 33
829 167 66
140 220 22
669 132 25
41 962 36
256 47 82
371 567 60
668 229 33
680 256 32
970 983 28
665 521 82
643 115 14
318 655 73
512 306 82
476 396 4
190 173 21
314 22 27
956 691 93
912 743 34
853 42 76
919 437 49
734 246 13
78 492 76
595 30 4
428 71 62
84 885 92
553 361 37
364 176 56
850 803 17
63 805 46
600 666 12
860 766 96
541 958 81
173 548 20
442 95 89
692 966 58
256 904 95
279 151 59
352 692 15
884 334 57
210 945 87
780 996 77
635 255 8
47 274 95
575 715 95
250 618 97
300 213 38
208 680 41
139 538 47
42 504 27
222 14 20
642 659 90
824 675 23
528 781 65
463 376 34
436 37 61
616 993 38
859 146 100
549 400 55
98 389 45
976 743 88
443 271 70
714 897 9
452 272 100
966 120 42
622 414 18
450 515 65
471 408 40
637 75 11
238 344 50
780 732 28
885 661 3
81 9 19
883 211 40
457 240 60
708 784 20
524 274 22
945 620 69
507 678 71
548 198 96
608 747 80
842 239 88
391 516 37
423 598 2
13 772 72
511 723 90
39 256 12
916 596 66
844 835 21
323 866 75
37 43 94
473 962 13
180 431 35
826 468 41
624 365 30
440 427 44
930 318 58
423 387 11
594 30 60
16 555 21
194 364 25
739 657 15
777 417 74
701 737 42
836 901 29
640 454 39
710 629 34
718 831 51
334 883 30
125 677 12
470 864 71
323 805 32
991 453 61
711 306 53
11 634 52
924 621 50
886 211 95
424 72 76
599 445 26
980 187 49
369 225 58
561 481 25
39 104 84
118 343 92
780 623 99
878 485 52
116 12 55
603 326 6
750 907 84
454 716 38
692 98 1
365 623 17
152 762 26
804 121 81
740 736 42
670 471 79
641 441 23
788 879 51
944 182 5
297 914 98
565 51 1
702 559 55
399 963 74
411 915 79
973 919 93
972 595 53
583 568 42
907 948 77
785 339 90
532 301 11
147 298 80
444 305 51
69 151 33
771 782 2
102 392 2
703 567 15
331 510 62
797 452 29
642 384 17
602 637 41
122 476 84
378 422 11
753 806 95
888 598 34
1 974 70
344 124 74
78 679 98
748 285 95
569 604 39
33 544 97
833 623 1
473 330 34
198 403 100
459 722 23
618 970 41
583 692 46
903 235 32
435 204 13
580 896 71
244 733 67
543 707 53
546 34 69
938 887 90
624 8 9
34 291 34
38 793 73
369 404 11
665 495 19
54 186 73
709 69 5
618 119 2
197 121 72
437 310 66
593 695 92
244 648 40
378 414 32
599 62 53
73 229 53
912 766 14
237 333 47
406 930 65
183 84 34
325 907 39
228 507 4
989 510 2
753 608 73
774 49 5
35 533 79
559 850 86
1 582 28
619 985 92
631 436 16
612 520 16
592 425 73
695 501 78
49 931 67
160 262 92
963 751 98
974 666 87
516 710 2
764 488 77
324 62 45
660 593 2
163 396 16
251 914 8
108 538 80
479 442 74
906 259 13
788 537 36
632 83 94
316 735 33
783 285 19
516 702 1
319 168 63
527 706 63
427 793 86
435 148 73
738 200 74
852 17 88
51 444 40
623 598 67
216 32 21
360 890 75
297 928 59
955 214 55
817 213 19
106 220 84
261 466 73
705 34 34
735 413 64
929 440 52
245 994 75
34 736 19
949 849 26
164 780 25
160 344 39
679 530 29
419 287 8
477 56 16
99 703 98
611 799 16
900 658 70
194 188 49
670 174 50
568 983 31
704 883 56
970 651 48
171 116 79
517 155 18
931 758 39
826 781 74
649 514 56
484 885 47
432 743 44
409 671 29
196 965 52
352 832 95
981 675 72
788 632 2
170 500 99
267 298 92
524 721 19
720 547 55
538 306 22
617 529 52
980 475 59
269 236 10
136 524 25
989 227 54
916 272 81
942 218 77
706 213 86
216 474 80
514 89 47
723 196 44
99 777 8
906 940 97
203 726 27
16 686 80
350 962 96
710 45 36
67 882 80
708 697 86
264 743 56
122 370 33
109 463 88
468 687 36
18 630 59
743 208 3
240 408 38
820 215 68
702 805 69
196 843 91
473 198 24
957 964 64
58 108 23
952 464 12
398 835 24
42 634 99
803 394 41
663 95 31
85 478 66
626 107 19
126 330 68
42 442 22
396 560 13
924 816 77
460 84 18
542 874 91
297 940 90
56 747 94
553 602 19
531 765 85
230 169 97
856 343 2
48 562 99
234 449 75
568 705 38
224 570 55
699 354 74
510 82 91
552 651 81
305 478 82
460 424 96
829 89 67
190 528 92
335 207 72
761 340 48
518 444 66
262 67 39
287 648 14
480 792 79
78 705 75
122 588 44
587 959 54
578 213 34
943 453 90
489 514 84
697 377 12
599 947 51
903 742 11
546 283 83
642 907 82
360 966 25
862 598 96
687 174 99
461 481 75
173 758 35
330 145 43
746 701 94
440 274 67
578 388 37
613 300 16
832 507 41
934 618 18
515 526 24
603 705 12
80 823 4
401 330 75
454 109 25
117 561 88
3 101 13
360 405 82
808 412 27
538 519 85
527 692 95
463 277 4
741 3 19
180 136 48
240 176 29
63 942 45
427 312 94
171 262 99
519 12 77
733 953 86
952 609 47
877 535 13
78 886 15
796 59 51
858 284 2
9 443 63
514 931 73
306 535 91
792 856 54
586 18 37
118 527 66
798 727 49
699 611 77
318 194 17
27 113 69
710 457 70
988 24 95
293 251 23
710 241 7
64 32 73
339 541 3
948 73 52
761 14 79
956 200 97
329 125 84
949 550 5
313 189 57
87 657 72
667 217 62
598 150 12
428 138 73
850 798 60
605 432 72
279 842 10
723 278 3
952 231 30
60 900 39
379 689 25
523 224 53
922 722 88
703 768 90
31 609 21
20 485 56
136 123 84
805 13 89
751 147 35
628 775 99
325 517 6
823 666 64
233 560 40
602 417 18
978 977 49
464 384 1
871 403 30
317 450 97
422 64 70
816 72 44
158 963 14
97 366 44
591 849 7
489 824 61
223 899 66
459 188 87
303 769 70
239 954 81
174 826 1
53 272 79
610 893 16
319 441 100
286 781 69
111 607 59
580 136 63
278 581 62
475 288 13
528 712 34
386 350 85
901 408 81
316 249 9
706 890 75
660 96 74
299 334 85
330 668 45
102 258 53
35 252 77
127 675 44
560 795 38
452 399 100
78 115 14
928 905 25
602 659 21
332 622 89
690 467 35
90 60 66
61 909 74
201 696 56
355 703 95
975 308 27
619 166 24
75 465 73
857 223 91
21 607 11
860 778 58
498 137 94
983 340 11
483 710 17
716 112 75
764 177 48
324 748 31
232 916 75
820 535 6
589 916 64
806 312 68
118 400 21
419 168 99
647 843 40
929 465 68
726 517 38
947 135 43
966 68 77
999 34 85
122 396 42
418 255 76
110 963 15
609 289 62
906 380 66
576 45 24
399 360 88
972 932 55
444 192 95
239 390 23
573 783 30
918 677 63
279 198 19
586 861 12
997 714 32
48 114 38
715 946 31
827 543 42
148 982 81
731 529 36
36 718 35
981 21 24
52 625 58
54 243 65
535 181 3
185 931 21
883 904 100
774 914 52
439 770 79
198 963 66
382 138 52
920 497 26
368 252 67
22 424 45
598 497 46
255 372 81
427 115 75
480 5 67
694 32 68
239 209 80
940 202 50
196 147 86
720 564 63
988 213 50
202 90 1
