1000 5000
65 804 58
930 585 83
954 786 61
721 672 43
707 453 5
549 131 45
950 625 12
724 67 46
397 330 76
766 640 78
44 907 36
395 335 20
285 559 99
56 135 55
357 750 57
906 117 81
83 446 29
970 934 37
76 888 42
883 84 99
999 904 40
640 726 29
348 646 40
434 88 40
502 654 21
861 311 67
12 167 68
21 591 26
708 871 93
473 70 51
584 356 95
896 628 78
280 878 6
179 793 60
234 414 55
234 963 64
624 7 89
686 413 36
19 3 100
42 186 72
812 796 1
205 727 33
984 476 42
305 408 59
177 399 52
448 736 54
825 342 12
542 325 51
884 175 49
997 410 94
301 32 21
859 867 90
412 514 37
721 493 5
666 450 51
116 195 42
172 179 82
881 976 39
118 7 23
894 340 54
327 232 8
308 998 67
670 680 75
900 36 30
56 445 21
768 824 58
705 240 83
745 298 81
433 58 64
475 4 74
145 516 48
849 80 15
595 141 84
597 708 41
178 87 14
144 529 35
347 241 37
688 928 77
512 74 2
656 820 48
954 727 28
280 923 97
658 432 89
927 207 56
500 101 100
617 203 70
230 433 9
549 900 30
157 490 11
117 494 34
588 930 75
633 111 97
739 336 81
159 395 99
772 290 78
260 11 37
567 381 28
473 612 81
101 84 23
578 695 33
843 133 35
581 822 4
702 208 73
751 399 28
731 978 2
76 437 40
810 587 16
640 323 61
456 283 14
165 930 77
221 61 100
207 832 32
831 199 80
439 964 52
593 147 46
555 379 83
625 375 90
937 783 66
709 734 87
469 756 19
439 175 20
815 878 2
578 63 31
581 484 41
504 936 68
601 924 51
232 633 5
589 957 80
53 202 2
616 347 43
327 400 60
455 948 75
387 10 31
35 887 88
231 944 41
292 544 5
622 856 94
59 563 15
758 884 71
588 601 23
143 698 86
39 756 58
13 61 63
445 371 4
300 897 79
747 759 70
663 808 9
481 58 97
990 352 40
393 586 39
325 27 23
352 685 83
692 780 77
162 242 73
357 382 36
116 376 95
34 412 72
286 26 18
568 508 9
238 503 19
382 81 10
839 697 47
466 105 58
422 206 72
782 933 70
44 246 95
378 994 11
29 910 43
658 417 58
603 903 58
611 444 30
44 749 76
719 271 71
886 838 22
422 300 4
598 567 75
220 830 40
678 147 17
344 44 29
905 424 15
349 178 27
21 290 27
508 774 10
473 163 65
698 655 95
619 363 80
30 366 16
39 900 79
800 186 75
389 568 29
398 444 15
114 912 64
961 894 89
629 440 51
982 736 86
574 192 65
666 290 11
631 121 74
653 94 83
379 946 28
501 680 52
36 343 1
35 363 18
819 901 70
433 197 21
765 514 36
93 34 57
494 442 18
813 308 77
960 347 84
257 386 24
106 552 41
451 978 45
385 32 17
346 949 51
133 292 38
136 906 53
366 80 31
288 939 91
883 780 60
957 78 54
625 963 60
309 719 72
369 421 94
398 702 18
461 330 71
776 796 63
136 171 22
369 844 84
121 989 21
761 54 41
460 655 36
730 432 69
114 635 48
504 368 86
712 22 54
296 346 56
216 134 23
576 779 79
397 265 57
322 90 12
978 350 91
957 242 20
771 722 15
504 135 38
541 228 19
149 552 48
734 115 19
148 470 51
965 255 12
238 862 90
842 707 86
422 944 37
253 710 31
878 114 43
59 224 80
105 759 90
579 239 37
789 217 31
24 123 8
350 593 26
136 331 89
694 781 1
101 812 7
26 235 13
427 743 88
966 347 86
852 328 66
107 61 55
951 124 68
633 787 87
399 821 25
613 623 41
686 364 66
702 960 32
915 668 70
86 498 33
9 307 87
250 750 70
276 664 86
714 469 75
491 619 100
687 323 51
446 674 17
455 712 6
131 759 26
997 69 91
82 248 43
774 843 89
70 229 42
587 18 7
939 283 91
618 593 2
39 18 12
774 61 53
147 477 33
447 119 49
505 880 7
183 474 57
286 207 79
446 638 83
554 621 95
519 278 12
414 676 56
324 532 77
301 863 75
831 933 29
255 387 6
976 690 100
779 401 25
761 845 10
221 649 82
330 927 17
191 137 56
296 995 14
661 93 40
676 601 21
411 767 95
351 753 69
409 39 23
910 650 1
600 518 52
564 38 29
174 990 90
806 477 14
28 591 63
453 214 4
179 269 18
66 435 27
496 147 40
918 575 100
288 717 33
3 372 79
473 555 4
112 10 20
941 581 18
969 348 67
133 434 41
469 551 72
879 841 50
648 467 95
71 401 58
683 900 62
688 718 59
427 395 36
330 149 88
899 308 34
310 843 78
251 178 40
937 39 31
916 584 99
998 4 27
19 754 15
669 304 49
935 215 55
426 972 33
62 148 62
515 21 50
262 184 99
536 985 82
802 503 93
177 162 2
831 30 84
456 565 46
652 129 92
683 222 92
729 307 84
911 431 50
519 872 41
137 243 56
26 235 92
158 710 84
136 486 33
764 83 20
141 518 56
699 685 78
96 831 83
628 978 14
715 254 50
40 611 5
48 931 10
895 186 65
468 742 54
182 392 40
966 62 16
455 174 10
847 642 74
681 759 70
142 557 40
771 354 7
66 441 74
308 428 68
22 719 43
76 414 60
208 774 36
29 345 20
945 258 18
211 50 28
898 927 34
771 913 23
11 263 92
397 984 69
712 603 14
210 235 57
851 765 60
833 76 81
650 987 100
75 704 38
325 628 65
258 528 41
857 471 70
578 254 46
995 786 19
425 545 61
282 155 7
239 968 4
838 331 87
19 966 25
461 371 66
894 721 85
47 117 41
488 828 16
333 136 1
252 70 9
428 424 61
306 568 98
257 807 50
313 733 55
190 846 99
547 828 87
258 82 33
387 174 35
773 819 81
647 458 33
499 934 47
380 839 27
71 265 60
951 332 36
740 882 59
320 513 24
144 89 15
603 352 65
603 941 71
774 397 31
434 360 85
867 790 14
758 984 98
271 568 34
779 788 55
47 598 90
73 654 6
43 949 7
693 979 81
932 680 45
646 630 13
551 199 96
465 10 82
928 444 70
472 283 63
526 114 82
850 222 13
898 679 23
587 709 62
452 614 70
456 14 66
570 271 79
223 299 60
523 686 23
573 926 14
512 653 20
490 26 13
73 686 37
738 86 99
416 642 100
899 504 82
159 122 5
840 362 94
203 397 36
770 907 40
136 296 54
308 621 62
846 596 80
575 27 71
886 68 28
583 613 60
934 306 64
413 219 99
571 600 88
760 357 32
286 803 81
785 313 13
644 535 89
502 303 56
74 268 27
571 719 72
13 568 23
931 918 81
99 737 68
836 181 5
777 224 42
740 125 63
770 573 44
826 627 5
640 654 55
70 563 95
981 871 20
11 539 91
625 587 95
89 533 79
348 957 77
21 195 3
834 827 1
145 943 73
85 713 76
223 963 25
902 634 50
511 924 3
333 720 53
474 333 66
494 873 28
339 486 79
652 448 49
69 25 97
399 64 89
218 74 79
614 775 28
21 708 95
571 625 45
188 817 53
517 105 78
566 655 35
612 179 55
101 62 95
817 364 63
713 659 83
89 897 15
4 158 46
856 928 97
497 331 33
777 758 21
911 151 11
305 882 72
188 719 21
512 835 99
226 511 74
356 320 3
264 34 19
814 536 82
590 83 78
868 718 97
584 691 40
332 242 80
750 132 34
443 282 75
529 277 90
193 25 12
656 420 54
45 685 19
395 671 19
370 674 27
166 489 22
841 609 49
31 144 4
700 884 69
537 642 80
420 82 83
985 68 55
477 94 90
810 477 25
781 857 33
783 346 78
526 324 89
376 161 16
132 279 83
916 403 32
93 523 14
430 786 4
659 859 44
695 787 76
642 724 80
173 546 98
266 464 20
803 139 21
91 306 83
521 571 66
506 391 41
15 28 67
966 481 28
18 521 55
370 357 59
645 989 21
459 412 70
842 603 2
630 22 32
910 56 98
542 752 37
598 778 79
219 634 84
938 675 95
380 21 71
659 92 46
723 28 18
74 778 56
477 621 12
268 212 9
664 774 73
691 632 1
741 193 9
940 874 93
667 162 74
761 136 21
243 727 62
915 893 33
763 824 70
498 363 69
782 433 16
436 754 21
962 323 73
63 481 39
181 863 31
665 969 29
558 73 13
13 709 14
934 769 14
473 542 78
111 979 22
882 730 78
501 498 8
100 112 40
878 273 58
166 225 56
464 715 14
478 141 47
251 0 85
926 981 82
670 974 2
734 236 34
726 483 52
7 151 38
603 241 58
694 714 61
110 604 55
805 586 58
722 571 76
931 501 94
686 930 63
527 769 5
159 353 90
311 426 3
157 285 9
489 599 3
962 561 99
258 196 40
909 304 81
828 63 32
674 154 84
452 312 5
900 12 17
411 769 10
529 779 97
491 858 85
25 712 92
384 577 64
800 529 100
362 97 27
304 248 40
305 808 18
796 993 65
985 534 35
635 487 87
751 94 13
820 73 92
554 634 88
791 900 37
553 3 33
693 873 71
214 330 38
888 914 7
726 371 97
515 228 13
608 664 92
85 778 24
213 670 78
403 244 91
974 515 44
416 703 78
178 662 98
762 912 86
723 372 19
616 457 90
197 392 3
489 230 79
437 15 13
715 905 39
79 234 39
866 787 81
214 277 77
486 570 85
789 919 31
294 11 90
62 766 74
182 386 59
831 152 29
938 748 27
720 870 36
547 15 39
0 946 5
448 814 20
510 787 53
803 22 38
575 893 86
515 78 38
734 549 6
403 499 49
155 574 39
674 868 32
97 917 8
101 397 84
721 217 52
847 353 55
825 349 66
875 401 22
172 203 100
195 240 21
729 626 7
722 40 16
635 883 94
946 624 100
81 9 80
812 511 90
257 583 96
302 174 51
514 134 88
624 498 58
208 409 59
119 452 58
879 622 17
572 171 74
612 262 95
609 442 39
240 722 7
277 373 83
71 523 25
127 896 13
659 339 29
583 326 18
820 709 98
302 114 52
191 650 36
622 820 94
810 728 54
572 97 68
26 690 75
13 621 9
62 301 80
85 746 62
673 989 76
466 292 8
275 993 71
269 265 13
354 417 99
409 41 95
216 252 2
817 848 88
930 225 67
940 539 19
759 683 41
844 933 17
683 621 6
260 808 98
966 256 78
48 363 61
258 396 89
233 541 83
32 759 9
439 894 47
485 616 61
685 114 32
68 781 86
992 443 12
517 447 99
579 108 77
484 737 13
83 649 23
776 895 97
132 959 54
731 782 70
308 503 3
85 365 86
631 231 75
62 198 11
314 787 79
742 417 19
778 437 12
588 317 6
801 774 47
987 752 95
337 691 18
376 141 98
732 534 21
250 964 33
473 400 48
900 296 24
865 986 47
716 470 66
849 362 82
697 345 97
384 797 23
152 21 58
245 787 35
751 90 94
989 892 45
505 613 61
585 824 40
957 383 96
988 572 77
979 878 14
308 861 29
21 495 60
618 981 6
969 8 10
907 815 47
535 820 39
648 1 88
126 156 87
346 111 25
49 967 38
987 797 88
258 382 18
888 856 1
368 600 28
167 967 43
179 582 21
595 298 63
98 800 20
358 744 76
512 129 63
55 265 94
298 101 93
540 755 19
987 128 38
805 631 58
344 713 28
651 948 44
113 537 85
124 225 62
34 791 78
717 763 50
503 154 54
582 424 65
514 557 30
763 407 47
767 7 16
166 652 24
340 776 14
482 544 5
576 128 85
344 53 3
197 98 15
229 107 10
184 584 86
158 636 50
787 953 80
669 337 51
339 462 49
928 764 64
710 210 90
962 39 19
92 302 11
865 496 53
602 984 47
535 813 15
740 19 45
617 239 67
11 532 23
43 77 55
72 222 36
10 47 71
365 503 100
581 891 86
769 79 20
166 806 8
900 169 54
145 279 2
905 790 34
630 68 45
620 222 41
900 203 50
527 531 8
561 236 69
618 569 10
629 375 90
461 251 66
575 356 70
976 34 78
266 838 28
167 794 65
749 679 59
139 798 29
421 608 74
246 415 76
844 883 66
616 362 74
453 970 55
929 131 8
279 769 78
397 330 79
835 110 2
333 772 71
566 159 50
775 364 64
132 300 75
622 153 46
202 683 22
5 30 69
705 76 92
268 939 90
171 171 78
772 771 23
376 876 22
868 289 15
193 932 19
70 250 69
97 948 84
129 485 71
115 917 100
218 182 25
720 482 93
893 864 6
358 942 61
198 371 12
918 153 97
162 203 96
133 475 4
863 836 20
145 790 53
188 241 61
824 783 2
679 928 93
480 340 20
627 115 63
376 857 87
197 216 34
275 403 77
132 670 93
805 836 29
626 252 6
863 603 42
415 104 24
657 345 98
634 123 99
801 547 16
110 853 67
917 204 98
687 601 78
106 966 2
187 882 77
305 941 44
96 598 9
437 196 87
520 426 3
8 887 34
359 830 41
948 431 99
305 696 1
862 995 47
815 612 65
225 81 78
448 519 32
379 402 3
644 258 57
294 540 18
219 889 60
522 484 44
332 390 94
858 907 86
192 752 69
388 654 13
183 117 59
817 734 64
105 520 58
214 582 55
787 315 24
911 243 29
13 100 50
853 411 50
733 393 27
163 623 7
996 845 98
6 114 87
281 440 61
458 259 61
436 385 40
377 972 13
888 424 74
813 458 74
974 540 67
130 440 24
655 77 90
458 577 88
257 650 99
923 911 36
357 606 37
880 938 7
634 495 99
407 918 96
336 306 77
490 771 43
214 660 71
608 954 6
607 571 44
911 160 7
635 715 55
313 535 11
518 214 98
541 170 20
528 503 35
916 163 20
591 138 82
510 252 68
597 24 21
333 849 38
733 157 43
757 514 90
369 945 91
508 427 56
403 414 75
59 885 68
489 294 97
422 144 26
835 160 60
606 142 94
262 204 4
487 460 23
701 321 36
118 782 49
946 766 37
313 926 19
471 554 69
990 664 46
829 400 51
587 642 89
721 958 59
677 126 82
274 70 78
112 274 48
971 721 27
449 180 89
626 611 22
792 562 34
983 228 84
222 679 8
443 222 69
113 910 44
851 918 20
641 641 18
201 384 2
465 708 49
948 664 15
401 806 41
934 199 98
324 597 81
616 336 70
266 431 85
33 980 67
587 376 73
543 465 47
202 513 16
288 275 51
809 301 81
2 286 85
201 557 6
470 80 29
908 549 44
469 618 16
989 893 84
393 508 42
385 905 1
314 274 23
47 910 44
402 333 68
728 75 53
663 880 93
507 58 60
302 459 44
450 414 85
674 383 12
275 39 45
990 55 44
274 632 43
699 43 32
622 496 80
198 291 6
745 730 93
334 785 80
233 722 61
868 64 91
850 292 83
930 244 57
653 669 36
741 184 51
810 656 1
958 54 66
39 956 22
885 396 61
891 894 100
952 122 65
822 171 14
351 703 6
663 767 57
171 107 40
465 273 24
819 703 50
413 111 87
642 656 34
888 635 8
787 820 48
423 460 98
539 486 48
790 139 90
959 745 14
649 147 48
247 685 18
350 306 21
38 179 54
292 666 8
567 766 78
595 334 31
127 330 92
316 492 14
747 245 22
452 104 33
387 231 12
180 758 42
770 133 85
930 270 7
841 817 53
420 291 4
799 924 64
938 878 33
609 422 29
900 739 45
970 163 60
814 138 33
64 897 30
53 138 17
929 661 98
819 931 2
346 519 53
194 652 67
266 434 80
218 91 69
161 425 3
85 25 82
10 121 28
202 907 37
849 224 3
690 601 86
928 816 59
210 216 69
677 105 24
340 423 53
144 295 5
537 836 4
889 877 79
984 418 67
208 621 81
273 221 20
35 795 71
123 942 4
403 240 53
269 699 37
903 166 9
20 910 71
902 224 23
350 761 99
408 587 72
702 280 96
363 780 97
629 193 38
991 942 22
319 358 88
737 379 4
684 31 62
211 485 20
883 231 49
719 183 34
35 95 29
837 388 94
391 730 59
178 567 6
224 282 42
69 687 3
641 950 5
526 7 36
56 140 24
419 142 88
146 707 77
124 276 96
895 865 3
953 38 78
253 136 1
941 819 71
526 545 61
93 988 67
310 300 100
597 802 89
170 469 25
672 340 14
362 394 62
312 317 25
403 980 58
703 450 70
257 297 93
158 286 85
349 329 76
758 704 50
54 881 13
429 181 92
193 703 16
56 891 52
130 736 91
454 249 40
176 147 84
803 33 86
735 286 19
243 989 43
280 245 7
408 49 6
553 177 80
277 736 65
935 953 90
153 335 55
342 420 90
790 648 74
518 853 99
831 517 79
514 120 51
294 567 43
961 297 54
304 831 100
622 988 33
430 171 52
454 475 32
259 180 80
588 834 1
885 399 94
77 691 60
390 623 83
931 817 90
413 606 34
13 609 22
504 380 57
662 605 90
728 576 96
262 575 22
589 156 60
77 574 75
744 503 34
110 38 45
761 938 93
504 50 19
28 2 22
758 214 95
911 766 18
943 901 41
889 700 13
450 183 55
246 694 84
515 966 99
312 844 100
541 320 29
353 538 90
714 881 6
579 431 41
14 936 49
185 735 75
85 560 12
313 583 98
507 481 2
767 764 97
508 918 100
432 353 36
527 451 27
950 726 48
893 77 26
629 58 75
830 112 90
47 259 51
989 746 78
213 360 86
25 187 96
980 350 20
129 620 55
779 425 84
385 65 17
19 886 95
185 287 87
656 605 54
730 11 27
479 409 89
808 377 14
384 481 12
523 124 55
294 915 73
807 737 59
201 546 68
886 452 99
951 227 45
264 390 19
520 782 29
753 833 36
422 333 32
316 644 34
246 237 23
777 211 25
130 780 49
779 299 100
497 197 40
588 473 23
105 235 9
238 887 50
313 539 21
264 449 28
367 902 8
681 573 23
576 941 13
505 301 17
556 242 44
682 550 7
573 375 69
135 457 44
172 686 87
44 990 43
464 81 84
30 86 28
572 154 29
839 312 96
101 59 50
66 654 98
589 206 47
500 705 95
393 553 70
30 73 44
892 732 54
142 210 83
974 47 85
873 475 9
782 724 100
263 545 26
515 412 87
849 872 36
173 771 19
784 571 43
28 347 40
606 334 64
242 191 32
193 61 88
279 818 47
195 232 78
521 690 24
516 48 86
783 514 45
622 747 35
568 659 98
957 351 45
244 936 62
365 471 79
581 558 31
690 135 85
961 255 65
375 906 6
463 469 11
841 125 76
372 920 77
481 707 91
414 473 57
481 959 10
485 743 58
261 353 22
371 899 57
620 240 13
338 577 34
290 276 48
281 999 84
236 972 76
949 248 77
38 939 38
451 161 100
