1000 5000
87 795 27
377 707 19
913 861 21
230 971 49
147 317 100
587 355 37
981 101 50
908 572 94
774 517 62
798 879 100
675 500 83
956 340 87
265 392 5
452 379 9
226 740 14
540 539 11
476 230 9
96 900 38
390 873 18
899 354 29
113 634 52
779 265 16
628 376 49
817 242 11
959 968 90
520 883 97
786 799 79
150 683 69
328 307 12
441 716 97
816 825 53
481 159 67
193 297 64
769 893 57
560 572 48
466 233 75
505 814 77
996 973 71
931 637 47
269 74 10
569 876 47
357 128 62
279 942 77
984 603 91
496 97 90
105 576 22
233 554 97
882 929 82
398 495 90
593 958 16
673 291 92
361 813 71
209 9 89
159 705 96
885 451 6
548 587 59
938 491 97
627 949 57
429 390 66
849 154 72
166 174 52
601 841 13
170 519 26
3 908 16
989 362 98
470 570 33
297 190 18
983 178 23
300 523 23
93 525 85
607 127 92
260 464 93
794 278 62
281 148 75
42 945 14
155 938 28
901 294 76
26 946 69
560 374 64
436 651 13
111 673 39
957 340 85
155 173 87
716 618 91
467 957 100
852 820 98
38 175 97
374 937 77
819 459 84
96 823 59
863 141 50
122 163 29
827 50 30
923 730 23
7 852 45
263 238 50
309 604 99
780 361 46
502 978 16
362 401 42
87 795 98
271 467 42
876 296 54
150 115 81
135 630 38
236 116 17
907 489 57
615 728 7
880 390 55
721 16 50
158 839 32
286 358 2
93 287 15
937 503 91
331 76 88
192 985 86
195 374 50
953 796 73
307 297 7
176 686 42
945 804 15
225 456 73
685 48 27
945 559 84
379 506 83
468 913 53
695 560 26
308 437 15
486 849 36
624 786 80
620 195 93
979 366 46
378 457 80
939 734 74
566 13 17
31 514 67
590 287 93
198 120 13
424 357 75
466 61 21
78 624 61
945 768 40
224 882 5
944 69 71
552 689 41
314 407 8
417 355 79
888 370 47
393 927 62
604 965 21
131 356 5
97 633 57
650 756 68
776 11 11
380 521 5
864 581 29
314 830 23
697 316 46
944 99 68
27 647 48
298 950 83
355 717 65
389 953 28
238 608 92
333 194 79
913 102 13
601 53 2
229 96 49
763 612 95
345 59 16
801 355 90
727 901 85
381 401 67
103 40 20
163 292 8
900 891 60
305 506 70
972 829 96
850 590 81
548 401 52
993 445 75
291 324 98
534 561 2
86 858 53
190 219 31
698 724 22
862 682 48
793 432 91
100 723 85
95 764 51
185 747 30
981 75 25
608 57 82
932 72 51
720 843 88
688 326 24
505 240 27
858 150 8
185 523 52
822 781 44
347 692 31
423 531 49
131 42 59
886 311 18
61 186 1
12 791 14
974 815 44
938 804 74
824 394 4
871 122 75
590 827 46
888 81 41
273 669 55
4 899 22
538 342 66
961 219 32
370 818 49
72 685 83
59 752 4
929 418 18
607 90 75
8 865 94
558 225 10
731 20 35
594 223 57
144 596 68
581 315 56
312 95 94
723 101 52
201 852 77
688 771 69
752 966 99
434 61 63
259 521 4
910 707 16
343 393 76
549 732 97
498 425 41
819 522 63
91 257 82
650 701 86
417 707 35
791 518 30
698 958 32
856 436 13
969 968 62
834 260 2
322 510 85
140 205 96
320 761 21
831 792 77
975 591 72
650 725 54
808 423 88
967 358 46
582 595 17
357 807 71
919 11 19
530 84 3
966 517 59
912 375 22
883 516 43
57 355 42
336 107 72
981 689 77
509 173 88
253 378 8
585 999 74
495 194 96
892 429 64
193 365 17
906 46 65
317 256 26
841 715 56
857 9 49
586 420 39
897 397 62
364 603 29
73 710 19
922 876 34
826 580 77
251 717 4
60 564 42
288 835 82
181 449 24
0 628 9
653 721 100
571 703 6
673 121 21
567 671 48
168 354 63
253 994 36
827 423 15
220 303 23
993 751 83
822 449 54
952 240 88
23 206 81
439 642 70
680 545 35
896 936 88
120 115 45
885 504 52
720 314 73
953 493 22
946 781 9
18 23 3
828 802 56
146 954 62
481 302 25
561 736 89
618 567 95
643 565 29
712 291 78
498 258 17
509 404 100
495 114 99
968 103 94
557 672 74
753 150 23
176 394 28
869 24 87
897 450 45
86 221 6
998 570 37
269 602 7
3 427 40
566 464 22
916 140 30
728 889 23
622 697 51
275 395 1
435 75 93
914 113 24
521 60 45
650 85 4
263 360 69
88 489 83
917 67 9
310 914 25
181 387 55
214 901 46
296 461 13
777 677 29
436 763 80
562 459 100
693 143 43
271 202 73
691 867 61
325 213 46
723 943 28
330 951 50
816 941 64
683 248 55
696 365 50
356 357 58
820 204 1
185 398 29
848 271 69
857 340 45
425 318 21
300 485 53
479 944 41
78 766 77
489 358 99
447 385 38
658 668 39
720 521 74
456 590 50
555 695 4
893 868 51
150 115 92
829 124 60
842 62 81
844 845 65
197 169 94
781 752 91
961 948 51
11 791 27
279 433 95
480 298 5
228 862 36
804 13 79
955 417 72
122 34 86
996 177 40
84 738 31
334 618 84
312 335 97
899 33 22
265 413 69
785 53 96
93 596 45
382 760 2
313 22 8
255 798 84
365 967 92
928 61 45
959 36 32
340 62 81
234 29 12
691 537 10
484 187 74
878 776 97
782 73 40
712 188 20
43 283 12
57 109 5
215 915 5
349 302 4
467 64 24
446 304 6
363 512 98
765 403 67
990 204 9
621 81 98
200 805 60
854 49 47
946 127 79
724 635 11
538 361 56
708 396 98
982 890 49
206 761 50
738 461 10
556 825 17
666 933 22
164 548 71
723 684 81
755 465 69
315 450 65
308 525 4
50 967 59
715 403 25
803 141 10
675 221 84
583 336 5
277 569 96
671 220 95
770 177 77
977 543 52
522 773 35
71 849 16
657 101 71
334 525 81
84 281 30
18 46 60
768 706 59
110 956 35
532 632 20
605 79 78
968 357 39
374 401 16
652 836 70
446 789 77
568 587 2
111 575 76
924 269 52
650 745 25
998 369 55
718 767 69
404 691 20
669 981 26
599 285 96
706 166 94
967 255 20
94 461 47
373 578 98
731 44 15
886 885 70
388 824 55
92 228 24
603 490 74
361 706 49
899 174 100
457 527 45
949 920 42
466 39 92
925 573 34
595 966 97
968 78 84
763 93 27
979 19 13
273 854 20
804 78 18
62 180 71
526 495 97
65 274 40
684 425 27
410 81 16
951 238 46
567 734 64
439 509 63
278 904 74
741 674 7
726 100 65
366 869 73
627 700 13
128 368 26
255 372 51
939 275 41
537 592 34
309 52 70
886 998 48
391 103 81
116 866 92
127 649 91
498 99 18
835 605 84
913 468 34
752 315 54
473 712 39
846 711 60
921 973 87
32 142 78
477 59 5
382 702 18
67 78 76
186 636 68
529 400 75
782 220 39
735 60 99
918 781 3
360 359 85
775 114 70
242 365 92
978 218 55
602 227 55
811 323 44
50 305 8
999 105 94
35 821 21
233 465 94
22 902 59
450 118 30
915 466 39
427 110 98
208 429 99
563 525 44
575 579 22
359 945 84
464 875 34
504 59 88
407 727 73
441 767 72
718 381 97
861 900 8
793 351 53
272 482 74
191 26 83
296 658 22
505 736 31
919 228 29
869 257 78
550 949 6
601 811 84
448 608 57
888 752 46
753 383 44
317 790 48
543 7 47
21 161 8
100 551 37
315 730 66
403 418 21
120 382 48
545 421 91
366 571 38
116 120 87
621 447 40
488 816 16
946 141 44
922 158 33
889 411 62
829 164 99
449 804 55
229 617 60
542 990 9
333 956 27
804 860 3
2 455 78
343 662 58
971 66 78
656 765 53
394 211 7
337 864 88
497 640 73
413 32 91
913 810 4
264 816 71
496 387 1
943 547 29
9 514 62
203 272 47
658 522 65
878 777 51
979 850 63
758 650 21
329 905 52
422 147 41
488 791 43
21 463 22
1 372 14
507 275 90
563 95 86
605 573 20
273 616 30
744 675 74
188 653 36
766 482 95
311 500 31
848 24 97
63 105 64
327 76 5
6 98 53
427 960 85
375 490 75
162 109 13
818 314 96
261 795 10
512 378 37
355 986 24
298 346 90
847 805 66
916 236 89
455 597 70
937 204 24
666 473 78
585 246 29
677 75 92
730 29 73
551 795 7
510 582 36
766 659 5
534 210 75
772 516 63
727 190 28
76 707 15
390 502 6
892 647 59
447 121 4
769 728 24
75 722 29
869 928 79
541 538 96
793 580 20
244 234 99
816 527 56
743 807 66
332 177 67
654 740 62
483 171 6
980 365 1
793 846 95
484 568 92
148 884 21
664 259 52
947 999 56
444 897 89
467 808 86
753 741 56
161 550 24
989 3 11
346 421 79
166 524 17
620 665 20
876 362 17
113 606 35
776 130 72
921 805 65
901 453 71
590 277 25
888 402 52
171 676 66
530 917 87
105 250 79
548 76 51
636 860 65
122 816 78
920 230 43
775 663 32
149 316 10
85 969 98
830 802 1
668 737 45
379 61 88
445 315 74
62 979 87
993 584 5
241 683 40
968 385 42
7 219 64
584 581 15
796 698 74
753 312 78
828 789 75
917 74 24
303 402 36
299 595 93
902 191 97
335 442 60
459 352 12
579 684 1
488 799 34
186 374 25
569 583 78
530 513 49
844 508 58
659 170 75
769 728 80
401 493 67
228 822 14
322 800 28
969 96 54
666 804 36
839 937 35
274 604 54
733 442 50
7 451 51
443 507 59
957 463 48
930 973 80
130 884 29
836 414 92
561 328 3
601 457 87
994 248 18
967 572 93
964 942 42
762 191 25
891 433 94
889 6 35
310 746 18
131 724 96
474 20 85
876 97 40
107 239 80
263 743 26
13 759 99
997 55 66
183 622 45
784 154 68
764 755 40
871 100 21
468 914 74
786 792 82
87 640 89
869 298 77
607 339 5
10 364 19
800 315 28
828 81 72
325 182 7
17 726 14
975 291 95
465 814 65
48 440 14
898 618 7
133 349 60
489 898 62
70 152 39
605 708 91
789 744 38
339 672 42
247 405 10
660 18 66
24 927 17
335 304 70
755 773 89
841 454 7
567 143 78
412 637 68
940 646 19
853 625 40
383 469 43
147 420 11
399 709 23
75 143 63
782 409 72
104 685 14
311 394 5
12 701 63
76 764 60
417 290 25
525 0 45
119 172 92
325 10 40
510 998 54
581 282 86
704 460 82
462 488 56
711 463 45
489 956 80
987 207 28
469 697 80
249 179 44
71 900 15
672 284 24
7 89 43
292 581 35
368 348 30
527 394 60
932 39 32
733 737 93
96 355 56
893 603 45
298 326 73
342 22 82
95 860 16
823 667 73
719 180 18
91 684 70
437 656 68
833 599 52
577 226 64
797 609 95
412 461 66
484 619 96
480 485 47
419 161 26
779 948 4
468 580 52
80 821 19
353 634 54
589 770 30
476 816 15
77 238 14
550 428 63
606 310 15
439 264 65
433 125 58
477 771 72
627 587 51
612 82 68
399 815 85
157 199 98
181 187 28
665 553 60
617 502 22
98 796 78
720 985 41
529 678 95
833 967 11
386 672 30
265 432 55
463 82 65
825 583 22
452 759 41
663 691 53
532 285 27
841 970 64
788 835 77
142 214 12
642 77 71
854 731 79
127 908 27
374 142 75
260 334 48
645 52 93
361 520 61
695 31 49
242 902 85
46 960 45
559 521 97
435 282 34
774 790 3
575 874 71
18 65 40
330 247 79
126 241 24
944 237 80
462 217 80
627 129 12
173 770 20
867 776 49
914 967 67
712 385 13
817 251 54
666 639 11
23 506 87
709 793 85
111 808 50
392 674 99
292 130 39
596 335 22
620 33 77
552 994 53
237 326 25
131 125 52
443 149 84
766 622 51
859 219 64
212 221 55
598 161 51
337 575 36
883 170 56
241 799 88
640 794 76
95 573 19
553 517 8
740 101 75
294 411 7
470 278 58
500 516 93
239 766 22
50 777 40
369 329 35
383 344 53
875 191 7
283 671 8
803 833 38
183 199 18
769 269 58
815 137 3
576 851 18
562 784 48
635 253 76
755 170 86
987 182 66
305 223 8
107 106 54
873 702 77
105 880 1
298 367 31
129 719 29
51 3 6
912 302 25
496 504 48
221 770 73
848 588 44
878 259 66
22 387 91
875 978 39
368 370 1
847 172 55
107 850 86
893 309 1
179 383 17
670 904 80
910 210 44
876 330 99
676 651 85
401 736 5
981 890 26
639 926 15
753 659 71
882 931 12
192 266 70
712 368 85
216 903 50
379 221 16
286 704 1
377 279 25
119 173 28
318 990 64
104 301 46
273 9 63
973 90 21
677 839 26
82 357 6
962 602 82
556 636 69
580 16 66
392 442 44
835 864 94
890 329 56
632 869 71
787 772 4
406 361 28
40 608 6
218 952 36
342 735 78
993 821 38
946 740 69
325 761 40
718 161 85
35 728 31
130 96 13
816 823 62
585 954 75
918 348 28
401 314 35
493 557 49
212 140 45
344 651 67
7 866 15
33 520 70
223 897 81
331 199 76
124 891 61
186 927 30
566 887 100
609 617 41
733 930 96
130 981 78
813 805 47
76 496 97
184 370 54
989 105 43
395 868 43
445 153 56
334 762 31
24 633 71
660 250 21
415 330 72
929 343 12
817 761 29
502 318 81
539 977 40
849 561 65
482 609 93
738 482 22
851 933 22
395 793 67
584 33 80
326 962 87
160 749 11
978 279 17
898 986 43
940 915 36
758 445 43
20 19 43
68 142 23
915 691 40
351 626 54
947 967 81
442 871 57
844 510 39
421 351 70
789 705 28
568 424 27
477 933 15
651 799 63
818 35 62
410 449 13
322 491 13
957 230 5
167 805 20
504 23 69
648 527 25
186 309 84
766 358 97
757 888 27
934 380 56
737 342 28
41 496 42
408 251 48
669 652 50
838 739 90
385 225 10
943 337 17
438 143 21
918 947 23
850 751 73
912 41 19
638 640 21
84 840 36
824 501 16
830 325 9
683 542 54
610 46 15
861 107 76
695 497 13
459 976 58
74 447 40
815 17 79
402 34 6
261 858 70
191 911 28
94 140 10
550 411 35
762 519 74
490 808 45
36 415 81
183 339 67
802 718 80
287 118 28
545 642 82
419 666 42
939 174 27
255 814 50
148 815 19
111 659 71
276 610 38
14 11 25
543 341 77
442 258 36
100 525 72
957 978 22
534 474 96
281 31 98
415 998 35
371 316 37
551 969 83
598 550 62
137 536 60
957 500 80
415 530 14
969 164 81
271 327 25
564 829 74
147 352 62
458 523 13
741 953 2
669 365 50
452 193 99
642 1 72
276 768 22
48 686 23
415 844 16
775 755 76
369 400 52
675 415 68
980 431 7
217 418 36
338 157 1
110 492 72
93 745 10
873 636 13
230 553 28
304 910 75
515 994 13
734 323 8
54 710 27
896 426 14
226 864 91
790 80 89
727 829 39
195 839 11
612 537 37
811 959 54
520 5 24
915 683 93
615 693 50
961 646 27
364 211 66
90 946 10
806 922 15
801 380 97
850 774 67
685 363 3
105 749 13
612 337 55
682 222 98
855 768 50
416 445 19
414 248 46
409 977 68
730 245 77
20 300 6
106 491 77
466 993 6
425 513 18
171 328 21
609 985 95
88 156 82
14 660 3
740 565 73
857 979 22
135 348 60
545 28 50
658 536 5
933 809 51
671 665 71
208 280 96
302 584 50
947 850 95
625 564 26
571 904 61
564 44 98
273 846 87
857 667 11
370 215 43
666 367 11
156 738 68
465 547 89
616 375 88
797 789 23
186 183 88
101 923 33
259 309 46
537 950 12
947 278 81
836 462 48
964 704 49
361 584 36
545 999 60
758 0 84
159 435 50
475 376 41
255 426 16
478 232 66
50 706 96
229 747 9
460 430 93
599 912 17
940 392 89
0 964 29
702 466 45
348 249 27
256 274 23
881 481 41
545 237 16
464 487 95
780 315 35
528 623 44
24 426 23
94 834 36
144 406 55
403 166 46
395 594 93
826 344 16
733 619 55
608 927 41
28 621 19
828 453 81
337 467 43
845 529 41
157 410 17
709 361 71
127 842 49
394 68 17
974 690 64
797 265 51
50 300 16
443 623 54
462 430 27
451 922 82
652 765 96
310 102 51
240 694 30
763 708 97
799 357 17
211 764 24
397 106 75
686 26 12
492 894 23
646 780 21
579 959 54
177 249 14
657 28 20
302 178 49
200 414 80
932 361 83
127 977 89
552 888 60
395 593 16
584 894 17
47 278 6
159 784 33
956 152 3
435 385 21
550 757 14
815 335 34
881 319 69
263 716 21
900 199 75
82 710 48
345 552 46
305 689 47
408 817 56
944 642 6
976 939 41
164 112 39
453 726 88
92 723 12
248 565 89
246 607 93
333 567 87
649 506 18
898 884 57
389 928 27
920 375 55
860 980 61
334 565 69
540 42 58
499 992 56
529 622 50
320 519 32
658 223 9
584 539 47
