500 2500
341 108 100
294 484 70
240 342 4
152 369 65
93 71 20
388 164 35
145 252 8
92 246 73
169 65 89
29 150 77
486 286 75
282 457 26
396 436 44
481 224 14
386 64 78
201 218 50
454 158 65
367 4 38
223 64 98
124 137 71
67 108 29
221 195 51
79 134 30
199 240 34
428 202 17
447 343 61
447 41 54
161 95 3
375 448 5
440 56 72
19 300 66
76 444 60
485 479 91
317 120 91
53 188 75
481 494 45
0 13 41
83 60 80
421 194 73
23 364 36
204 494 85
464 172 9
363 42 87
430 96 87
92 305 55
336 254 74
101 141 79
464 452 47
482 130 40
306 490 43
425 140 16
446 301 37
213 225 33
294 224 21
210 236 99
258 451 18
139 267 100
19 110 83
390 311 78
313 248 31
406 124 96
352 182 36
378 5 18
387 120 16
102 8 55
134 413 71
263 322 23
208 134 58
232 220 87
179 166 34
82 5 44
1 123 24
395 375 13
114 132 26
123 434 32
173 418 97
144 96 45
359 308 16
472 187 76
492 334 26
69 54 59
447 410 80
476 239 15
271 283 42
491 131 98
122 361 69
309 98 10
376 254 87
187 49 47
164 191 8
279 214 70
422 326 17
460 3 86
26 172 58
12 340 44
80 326 48
431 206 95
294 79 38
463 349 64
121 101 9
35 476 14
426 174 16
353 174 5
446 72 2
100 30 39
193 255 74
13 191 67
133 442 57
441 459 66
169 28 41
102 126 64
23 241 64
253 339 24
266 482 17
403 290 75
313 361 60
222 172 96
161 193 58
435 375 46
15 309 84
130 187 11
9 301 36
329 417 81
19 494 12
151 40 27
451 424 23
458 239 69
19 63 66
191 323 40
115 248 91
395 173 70
165 442 13
384 276 64
98 113 77
405 411 2
272 301 23
400 78 44
3 364 79
402 45 83
15 211 51
346 56 32
126 351 100
43 269 5
21 399 86
472 218 45
134 118 23
89 381 13
465 358 21
267 98 8
407 65 73
434 157 10
474 145 24
4 107 2
355 406 8
440 238 52
186 1 65
72 370 83
419 79 2
492 87 45
434 30 27
156 287 4
484 313 43
124 379 75
379 250 7
468 25 35
256 465 1
61 234 50
381 337 7
191 423 69
107 96 25
244 262 25
305 492 43
414 273 2
198 249 99
94 331 90
8 394 7
438 81 24
13 331 24
81 59 15
289 425 5
61 398 77
131 134 57
23 73 100
404 2 31
160 124 48
419 222 82
211 435 83
424 135 14
250 211 92
436 13 60
462 226 49
241 69 38
45 417 50
394 232 67
51 60 40
157 491 46
291 233 29
5 210 97
423 226 43
205 358 55
350 65 46
78 440 6
348 295 28
221 361 9
67 354 46
420 33 81
378 164 42
462 293 86
23 409 62
417 0 90
498 296 45
10 118 44
80 382 87
398 68 20
4 117 68
326 104 74
157 411 4
90 331 22
55 24 35
38 44 84
224 457 72
273 329 3
146 297 66
453 37 49
102 414 66
97 401 77
379 406 72
408 456 34
178 30 61
207 407 76
210 401 65
389 157 47
45 272 84
14 201 32
497 408 67
473 185 35
101 55 51
170 205 55
430 29 38
99 295 72
97 272 84
486 300 80
171 475 42
471 462 42
192 475 48
240 244 85
337 368 30
279 395 67
360 165 7
300 304 77
396 156 98
254 453 11
449 438 4
28 147 48
360 60 96
104 413 11
173 49 88
472 335 62
164 25 39
58 156 82
358 453 100
271 258 1
330 36 40
449 383 26
194 46 22
85 332 87
468 275 75
236 57 47
190 133 1
498 56 43
232 263 68
424 337 100
261 98 14
276 475 61
18 315 83
230 164 15
7 122 85
155 419 93
322 258 56
166 436 57
425 356 34
281 402 36
456 77 31
307 492 78
150 46 7
455 31 73
382 283 77
150 175 30
258 43 68
250 75 35
16 442 21
19 259 44
448 329 49
369 228 33
310 428 28
404 227 27
303 271 85
411 342 22
450 319 41
475 274 65
295 249 97
286 462 33
101 424 9
499 23 67
317 380 89
410 13 37
301 412 92
405 168 40
324 301 46
21 87 77
156 399 30
13 344 33
472 313 92
293 147 18
290 132 92
331 159 96
449 54 76
2 315 53
235 296 18
453 40 67
204 211 56
12 333 27
343 227 10
68 110 98
148 362 15
253 333 24
160 343 78
259 44 45
35 444 55
186 308 11
61 19 1
196 147 48
401 270 69
230 40 51
178 344 64
263 119 4
390 245 67
450 76 2
296 445 74
49 358 24
37 117 33
303 65 9
255 293 11
200 468 82
14 268 2
310 420 68
449 250 41
436 367 62
55 370 79
268 52 57
399 414 58
339 392 96
146 20 95
400 311 20
486 237 84
97 314 43
111 246 44
138 282 1
147 32 43
291 106 43
478 370 39
293 143 60
106 447 79
349 397 4
70 355 38
309 246 69
417 397 25
109 441 64
269 298 5
200 289 91
284 497 68
365 114 93
208 394 96
19 125 31
9 148 8
286 53 78
110 31 52
447 8 5
199 478 72
50 186 48
320 439 54
145 252 67
458 423 87
213 310 15
33 288 46
365 254 36
8 127 32
465 146 44
65 28 63
383 150 63
157 104 31
122 396 50
437 83 99
463 253 81
489 325 64
95 307 32
49 308 44
468 348 58
223 113 66
159 76 63
437 281 67
26 21 13
34 464 62
307 228 39
159 380 47
373 120 5
232 141 39
296 185 16
164 176 68
281 227 32
418 218 51
458 231 12
479 328 29
483 302 88
168 267 91
107 278 10
460 309 79
289 401 35
10 320 90
383 446 33
198 477 21
226 84 76
291 83 45
242 375 88
128 159 94
223 478 2
449 51 15
261 208 70
198 220 86
239 207 64
474 180 48
398 224 87
257 8 14
190 267 92
221 424 13
370 246 66
486 373 13
389 9 90
304 490 64
261 171 89
340 452 45
194 333 4
277 407 77
228 299 98
123 145 93
355 172 57
444 78 19
75 133 85
32 492 78
101 239 42
227 439 23
154 152 67
446 295 17
242 370 73
262 253 4
146 223 44
149 426 8
292 396 99
149 339 38
472 238 94
283 209 71
289 168 99
7 321 100
237 401 38
226 194 41
348 295 89
13 42 39
325 114 85
248 227 84
177 484 71
37 11 60
359 131 69
393 91 42
364 281 68
288 310 22
448 407 35
437 61 58
81 189 77
299 393 75
288 370 75
55 435 96
479 248 92
125 403 53
76 288 39
283 433 9
280 477 33
186 364 56
365 39 61
325 186 55
259 235 30
209 139 65
361 217 98
335 351 23
266 14 43
250 337 54
51 117 26
213 230 6
301 267 22
356 116 59
60 462 92
117 105 20
231 467 89
473 369 90
222 303 39
330 377 85
120 468 63
270 124 49
363 139 34
125 388 45
221 241 54
51 225 57
358 488 83
163 326 35
304 439 78
36 122 13
117 109 70
125 346 71
91 243 25
271 428 62
13 48 36
374 134 27
166 449 28
465 82 47
344 477 88
72 454 10
192 329 73
474 324 77
16 45 80
81 387 34
362 317 93
42 458 3
402 424 85
37 238 73
498 430 61
255 427 4
469 211 89
243 381 22
236 228 87
103 52 16
62 308 20
314 322 69
196 377 50
110 457 7
195 489 64
328 39 10
454 207 66
22 192 53
487 467 1
332 185 16
385 85 60
261 322 78
50 126 40
357 52 61
67 27 20
359 111 67
483 221 26
276 265 87
236 123 10
417 471 35
258 170 41
453 462 4
371 380 55
433 475 79
308 110 26
55 195 99
39 471 58
200 208 98
446 79 63
61 444 34
287 281 87
474 352 46
179 272 68
449 268 1
292 19 31
145 267 13
392 11 89
64 488 32
456 411 50
458 240 42
43 324 73
304 452 75
88 3 78
129 393 81
193 78 20
335 262 91
364 68 10
343 460 36
465 93 95
278 91 69
223 423 13
67 475 32
36 350 84
291 124 26
391 108 20
435 362 76
367 23 56
41 286 55
373 341 69
348 48 84
374 166 100
6 423 65
343 77 51
373 344 29
255 180 95
305 196 92
162 461 10
65 236 59
498 189 14
210 492 39
321 316 73
375 382 89
333 130 80
301 18 34
13 184 53
374 341 64
328 297 57
115 33 28
195 444 90
128 232 64
468 379 21
474 3 5
299 304 37
329 303 73
269 81 15
488 198 56
305 363 11
58 124 68
397 353 78
0 284 45
136 474 35
141 180 79
341 111 22
113 50 33
335 82 59
427 350 14
100 259 92
441 499 53
129 343 84
350 175 72
42 265 41
442 163 52
198 90 12
432 321 29
203 400 93
457 80 71
139 415 23
417 50 17
27 304 98
29 56 30
359 141 23
361 419 60
276 228 37
223 195 10
336 496 71
138 38 86
249 231 72
114 409 61
33 436 73
65 499 61
156 418 28
31 186 73
132 284 93
279 111 7
376 130 53
163 260 60
361 122 61
406 71 79
197 138 96
411 9 87
157 349 42
395 162 44
231 205 76
186 21 41
364 121 93
136 199 38
194 67 20
212 340 12
63 88 59
223 122 19
216 319 94
137 32 73
40 204 42
338 67 69
84 88 99
180 132 3
150 454 84
155 351 84
161 221 27
97 119 16
195 295 84
204 102 8
207 141 56
238 207 47
468 175 12
256 166 94
343 315 75
372 136 22
155 490 95
32 449 8
258 18 45
424 150 59
64 2 14
167 300 15
66 418 20
147 372 25
233 239 54
220 127 87
195 237 53
180 117 97
203 321 95
212 94 95
429 328 82
102 160 64
410 354 47
32 255 80
446 265 72
456 313 54
312 1 70
456 226 2
12 420 21
287 301 46
494 235 28
460 50 97
475 190 7
80 131 15
460 397 69
165 329 8
229 166 44
148 407 97
347 182 88
296 26 71
454 125 84
381 310 55
322 121 78
356 448 85
322 186 60
365 497 81
470 128 79
365 42 19
324 198 94
361 208 66
245 191 58
292 250 56
196 112 42
125 410 80
369 296 39
469 115 8
331 394 34
75 267 68
328 194 79
293 41 85
175 451 54
218 286 65
415 164 55
323 356 5
408 388 57
63 197 31
151 353 16
438 183 22
63 366 36
248 34 59
471 28 35
225 104 8
191 172 91
234 7 80
145 326 23
236 52 85
53 181 52
300 282 27
234 204 33
221 114 91
376 162 31
411 196 4
312 231 12
134 33 20
161 5 14
469 140 58
147 380 96
211 372 29
497 167 44
407 276 39
11 468 36
7 40 62
50 48 11
206 151 88
11 65 1
489 326 88
124 253 66
65 254 35
15 196 70
364 12 16
56 152 54
132 149 11
234 409 54
370 463 9
161 310 10
364 410 65
199 149 15
232 77 51
308 274 64
315 281 54
116 443 93
277 285 11
105 177 24
280 76 94
89 304 41
420 19 30
25 291 71
10 23 51
9 298 96
266 488 52
40 83 100
492 492 43
450 53 89
483 105 60
464 221 69
481 215 17
396 384 45
390 120 19
133 71 42
404 226 68
390 386 75
19 87 59
130 384 34
477 333 89
138 433 52
116 125 44
280 153 67
314 77 20
496 78 57
27 53 27
320 237 85
100 397 12
360 63 8
273 279 34
392 414 30
110 420 6
343 199 31
370 326 64
145 231 14
326 284 42
382 384 43
240 47 60
200 50 7
171 89 65
57 104 6
12 262 2
329 320 92
373 69 34
435 207 94
283 153 71
62 251 34
233 424 92
273 125 97
54 326 72
416 334 82
308 7 7
175 317 60
263 116 79
286 269 80
27 185 50
239 170 72
21 499 96
485 381 94
138 315 8
164 183 9
387 5 99
142 84 31
200 240 34
229 396 74
6 255 38
163 84 91
80 7 81
21 337 61
354 478 49
9 49 65
472 64 86
287 154 9
233 35 99
405 470 74
311 315 22
167 404 60
306 197 48
412 209 40
68 366 8
437 316 94
214 414 91
39 49 21
492 280 55
393 438 57
430 55 97
148 339 52
26 38 61
466 180 75
214 132 48
88 283 33
66 162 8
50 251 26
303 274 46
257 458 84
337 343 19
16 378 90
245 208 81
169 220 47
290 58 13
87 495 77
421 391 75
73 78 17
377 225 28
368 484 2
233 460 19
180 158 58
5 299 33
194 495 93
287 492 85
349 193 88
169 113 32
144 168 98
127 3 14
0 22 5
360 492 56
404 412 39
289 367 94
250 130 57
395 242 75
138 95 75
272 351 23
365 485 15
248 154 72
422 187 7
426 197 75
290 338 8
296 326 94
420 220 19
313 175 36
187 218 51
291 55 79
42 52 75
16 303 46
332 405 60
191 279 79
0 273 57
151 35 62
357 384 68
429 450 21
322 225 40
31 33 15
494 429 96
181 478 89
113 152 100
307 389 57
184 320 28
462 210 39
183 251 78
264 202 100
189 474 61
412 61 7
6 440 54
148 199 25
454 119 51
161 142 54
470 16 84
178 60 69
397 293 65
157 267 20
9 307 62
325 179 53
352 398 68
443 211 88
325 212 45
328 474 65
35 237 23
177 412 11
464 157 59
301 463 72
417 328 33
489 1 54
154 366 33
122 391 39
215 286 99
37 212 58
383 386 99
212 379 44
214 102 51
23 162 11
362 260 19
111 37 46
300 416 24
377 291 39
97 161 55
6 8 34
89 257 69
464 424 97
54 98 67
379 197 98
13 91 68
78 54 41
13 251 31
418 241 49
319 11 90
370 92 58
320 456 6
222 382 97
409 78 47
498 398 47
296 405 97
52 290 87
57 360 65
120 420 65
426 492 63
126 368 88
30 352 60
100 341 55
333 8 67
72 384 40
437 320 49
278 29 60
22 226 18
179 98 59
220 477 15
382 28 93
357 399 98
232 169 7
113 393 10
1 415 1
161 480 90
106 249 75
187 443 26
28 442 68
415 463 42
148 178 27
63 238 29
267 416 91
413 87 62
355 117 26
113 209 2
312 256 38
295 133 1
229 48 90
114 159 69
268 159 78
182 112 76
492 448 58
210 163 54
288 400 18
234 182 33
86 120 81
275 30 29
330 370 79
24 177 25
85 33 89
101 121 51
351 38 18
461 329 68
340 237 67
262 305 91
321 106 45
42 302 4
241 121 57
222 197 62
70 60 22
492 368 54
204 442 14
140 15 70
86 96 13
378 349 49
186 375 8
474 59 66
266 329 83
245 218 86
416 211 46
247 266 60
95 225 56
174 434 79
279 358 29
136 375 94
423 255 88
323 152 33
415 87 86
225 22 74
245 372 88
427 107 92
43 26 58
325 127 27
72 450 22
407 182 47
402 219 67
97 227 96
226 385 53
494 70 63
115 268 84
264 460 30
265 226 44
485 13 80
260 496 5
410 475 16
385 66 73
477 309 100
421 458 39
458 255 85
398 470 13
2 139 94
383 355 71
291 491 57
9 19 16
447 81 94
456 443 47
380 74 85
321 321 5
431 387 81
334 391 44
28 307 16
65 299 65
381 469 82
99 162 27
14 452 43
144 190 74
201 487 48
166 6 72
297 118 32
6 374 24
9 129 10
233 470 83
88 54 70
323 343 82
460 168 55
64 301 25
149 143 46
43 199 48
381 217 18
397 316 38
34 131 52
42 283 33
244 369 7
243 130 64
497 14 3
22 299 84
328 149 2
246 273 76
394 52 73
285 199 84
293 189 70
71 256 98
369 419 40
38 144 20
31 391 66
85 70 50
206 38 65
158 107 87
221 379 36
346 315 3
326 36 83
240 216 64
108 461 12
309 348 54
42 288 51
300 356 80
221 325 8
282 173 12
274 132 29
483 1 51
309 415 3
186 227 74
396 80 69
440 55 56
143 36 85
444 227 90
275 348 81
361 192 82
480 31 54
338 178 85
183 109 85
265 201 79
33 221 55
145 134 63
168 300 45
15 93 15
242 193 93
24 266 83
28 334 12
304 276 98
47 118 98
438 347 26
450 131 49
285 105 14
164 199 30
311 52 94
42 308 15
18 428 32
200 1 84
387 62 48
131 493 78
395 89 73
258 469 64
363 128 92
452 454 16
25 198 63
479 203 83
227 405 39
255 232 11
113 141 14
42 279 2
184 198 39
57 368 52
282 483 61
213 484 22
492 295 35
361 262 1
207 419 60
245 13 2
390 309 64
45 449 10
220 378 34
212 322 49
270 401 71
394 455 78
424 208 46
406 68 56
251 68 64
359 472 64
2 286 62
313 363 89
357 187 43
395 247 56
465 465 24
145 78 76
310 470 16
332 143 79
164 232 71
53 248 68
78 385 98
375 119 8
113 343 68
463 443 58
167 59 96
354 179 56
117 200 15
435 262 82
149 90 56
326 302 20
22 432 84
225 26 5
464 78 51
416 26 70
410 422 51
294 178 75
248 68 75
100 394 59
280 377 36
470 206 8
349 393 56
79 248 14
265 198 11
406 326 88
400 417 73
423 182 68
255 77 88
284 80 51
408 287 18
7 231 9
473 369 76
306 126 39
499 372 67
485 438 52
323 76 70
254 283 26
268 395 29
408 413 15
386 359 75
332 62 38
193 145 22
450 317 41
340 68 27
74 63 65
126 462 98
17 485 69
23 72 53
36 87 44
117 227 93
388 268 65
187 321 76
204 355 53
36 195 83
434 182 55
5 440 26
322 192 22
327 427 38
483 408 79
412 453 55
371 198 58
297 361 86
153 200 54
0 231 13
210 13 62
260 358 59
447 193 98
197 495 73
336 189 82
486 469 34
275 29 71
383 186 63
379 198 99
153 346 10
253 131 10
442 348 50
251 248 85
330 126 9
486 58 85
358 331 75
348 303 48
5 486 19
295 484 31
249 452 40
203 21 24
230 32 19
328 268 44
45 477 95
374 227 89
409 458 74
480 429 99
252 440 91
483 174 71
411 477 81
319 367 68
464 361 30
195 245 57
118 323 37
494 427 15
201 487 11
94 343 90
308 360 17
391 211 67
398 367 40
151 434 43
122 173 50
113 323 19
159 65 80
40 285 15
86 191 1
435 57 14
140 4 11
432 104 50
176 326 70
19 286 17
169 255 26
218 342 93
25 50 77
302 309 9
74 18 4
146 219 48
355 427 50
263 222 4
64 403 71
141 367 3
260 170 27
488 35 61
80 133 21
362 386 93
237 68 98
444 383 34
33 131 70
383 88 3
379 179 52
297 247 37
153 107 75
274 477 56
35 124 20
453 316 93
4 305 29
374 350 20
462 265 15
23 350 34
165 437 47
46 235 11
24 327 23
269 179 23
173 428 59
258 400 19
186 468 94
266 224 66
230 248 100
336 292 74
160 389 25
82 454 28
18 100 78
475 347 1
207 6 38
375 327 59
54 351 2
24 230 68
288 218 18
310 411 75
170 490 75
104 318 94
466 188 75
77 452 27
71 164 75
478 22 18
127 395 54
30 429 95
173 329 61
342 382 62
107 16 38
332 27 65
126 283 47
177 256 98
350 5 46
330 119 75
251 142 62
125 392 59
237 6 89
410 78 96
386 55 95
150 420 1
203 444 28
254 375 89
324 270 84
189 240 19
209 412 3
270 12 98
110 457 21
23 75 55
303 117 49
462 27 64
323 240 87
141 230 69
75 240 25
289 350 32
152 339 55
389 3 82
80 457 81
308 487 32
197 373 95
464 91 14
30 326 1
224 323 34
464 15 18
445 139 12
466 327 9
46 275 41
367 340 41
133 70 71
31 184 44
380 50 14
212 492 10
341 72 13
423 449 22
311 215 75
495 356 100
436 431 68
329 204 42
123 215 98
285 248 92
362 403 43
439 61 4
433 461 100
404 470 59
425 403 62
411 331 93
24 481 7
121 321 10
379 324 37
382 240 57
333 30 41
380 50 84
192 63 13
400 8 86
379 19 83
60 329 79
171 190 2
366 337 64
160 53 50
2 474 30
116 380 85
357 212 88
466 437 96
201 382 8
296 432 33
197 276 51
35 160 6
278 434 52
243 383 59
161 415 61
249 309 41
339 217 6
187 249 86
137 165 74
198 389 47
147 328 90
286 43 87
229 57 54
453 381 53
199 389 3
434 154 75
0 428 13
34 273 3
223 47 4
104 114 66
105 205 56
348 259 36
76 60 21
37 11 83
107 462 80
157 40 63
18 21 53
473 142 77
333 244 23
195 241 2
119 458 89
149 484 41
397 166 15
95 114 98
305 186 40
35 338 86
183 7 17
449 39 86
488 304 91
42 322 88
475 135 87
221 488 12
59 381 72
490 135 12
17 472 84
275 443 68
305 97 36
245 434 63
493 234 8
155 355 29
183 363 56
294 385 64
255 474 43
434 114 99
296 285 92
277 485 42
45 354 22
474 228 39
359 326 79
269 318 62
174 412 84
4 67 3
32 329 4
79 223 12
483 68 30
187 453 97
295 219 65
389 157 72
161 266 44
435 105 10
317 29 73
84 448 9
373 9 58
189 70 63
92 295 96
439 424 97
127 398 32
179 419 73
151 148 47
52 267 37
175 181 37
126 106 93
285 221 10
390 306 90
116 18 83
283 475 63
116 477 62
285 335 9
298 254 33
30 395 61
309 412 2
194 432 99
252 297 23
290 269 94
457 443 50
472 54 23
486 29 44
195 453 18
319 207 24
82 236 65
371 69 19
201 466 54
269 403 30
366 388 75
354 106 18
309 149 64
320 5 36
481 302 51
120 461 82
216 417 77
371 469 22
396 413 5
9 131 56
85 162 72
59 478 82
159 492 87
96 102 35
176 280 76
337 209 72
225 292 30
240 161 8
437 71 3
326 48 56
496 475 70
373 28 36
182 275 33
241 427 48
22 275 62
43 159 35
66 274 66
99 274 27
338 38 95
153 375 54
189 49 19
257 308 2
481 465 15
338 451 81
343 422 34
106 146 40
484 33 78
342 61 39
324 247 53
252 187 50
328 62 30
348 191 79
67 271 26
416 179 79
22 408 60
396 468 81
473 16 43
29 497 1
94 336 86
188 372 15
213 184 49
404 367 31
367 161 65
144 207 100
425 103 43
454 186 18
246 380 55
373 102 88
245 105 59
23 175 62
315 132 49
224 314 46
60 436 95
285 152 34
267 85 31
120 106 95
305 107 43
213 361 50
335 197 12
128 333 59
108 271 1
280 269 34
176 454 98
361 226 44
308 180 84
130 249 17
54 237 94
311 241 36
313 267 67
8 66 99
17 414 93
457 291 73
383 220 41
236 399 66
382 206 41
368 317 89
24 329 85
279 125 81
459 325 62
114 264 38
229 172 76
321 401 22
63 483 26
392 136 90
121 324 6
312 427 50
259 306 71
479 295 70
378 20 66
279 336 19
196 134 59
6 368 44
143 173 15
37 17 3
79 362 100
452 12 26
279 351 56
166 32 2
272 231 59
391 425 35
372 20 78
454 457 92
75 407 43
299 3 48
197 392 7
54 449 48
55 223 31
280 25 74
182 206 72
319 215 70
376 248 20
270 158 1
212 204 13
185 311 8
404 479 69
313 467 46
241 363 81
106 97 28
417 105 1
57 491 85
278 202 24
184 392 24
449 468 42
448 292 89
340 421 27
220 316 7
90 262 85
457 291 60
6 197 58
74 157 75
325 302 60
87 74 27
353 26 83
350 406 37
146 451 10
292 366 57
190 291 67
122 59 19
132 103 71
252 127 99
227 137 78
278 39 48
307 285 89
42 272 90
431 368 36
443 59 8
27 231 33
265 318 29
126 441 15
378 209 53
337 369 73
189 372 86
252 275 88
356 441 100
240 322 72
7 63 95
445 224 72
431 315 39
353 226 79
497 239 45
456 318 68
128 170 4
249 398 25
131 99 95
51 257 70
397 333 61
250 351 72
192 208 85
23 405 75
152 298 35
201 224 33
461 311 53
413 150 90
150 491 9
390 396 37
30 190 45
41 421 46
499 389 39
349 460 36
442 462 28
393 84 44
238 110 59
395 380 31
96 271 51
466 93 5
411 366 37
402 134 37
249 192 27
138 359 42
84 338 94
360 339 38
3 351 6
457 495 45
389 209 59
107 251 55
483 244 65
145 1 77
308 451 29
363 349 100
344 372 30
122 115 26
443 166 8
243 313 57
316 344 51
161 447 82
479 75 23
403 435 70
319 53 75
7 264 3
253 240 8
267 151 31
73 447 47
226 190 26
99 125 45
491 299 50
135 334 3
190 9 53
310 208 32
223 204 79
486 232 76
30 311 40
204 24 81
101 30 87
167 432 73
28 365 21
324 130 43
376 348 7
18 117 79
122 7 46
395 408 18
194 435 14
308 42 59
384 7 17
374 498 5
160 491 57
53 161 27
159 83 14
176 92 17
249 230 52
174 164 65
200 180 15
94 255 44
30 173 13
123 392 59
25 255 3
446 341 24
189 40 22
198 214 17
20 68 23
179 253 42
434 496 65
10 82 23
162 482 77
302 497 2
289 99 12
12 177 86
313 462 3
200 6 89
292 232 2
392 148 89
394 89 70
427 479 63
455 9 80
464 323 94
209 395 88
43 485 46
383 460 32
56 36 83
73 14 49
280 44 87
25 219 14
378 342 43
272 432 89
59 62 51
21 314 49
413 370 100
111 346 20
310 228 92
304 239 97
368 162 93
87 300 42
24 478 17
421 489 61
235 370 67
23 391 52
202 105 1
197 306 81
381 461 55
151 161 70
326 233 72
101 23 99
237 387 38
351 152 49
156 340 100
365 247 37
424 496 35
289 413 25
116 35 84
30 149 43
479 32 25
80 297 98
81 325 50
349 106 58
49 212 14
217 186 36
217 242 64
145 463 54
250 119 94
254 172 37
263 200 67
305 390 39
35 295 55
352 103 23
196 477 55
309 309 19
402 28 96
317 389 60
71 306 52
406 187 14
178 186 90
42 304 46
445 319 6
37 144 69
405 206 74
382 293 32
434 8 96
30 404 20
218 70 69
411 140 65
495 115 61
464 451 9
149 18 71
33 389 24
269 254 49
24 421 81
337 441 10
124 10 69
334 455 31
268 153 64
301 488 52
144 422 89
216 136 86
315 217 82
366 361 61
97 0 43
419 291 78
368 407 72
65 398 86
74 280 33
112 342 17
323 288 68
234 42 69
181 159 24
146 124 49
345 364 2
152 189 47
63 365 95
266 162 16
150 362 51
478 188 14
327 353 43
297 333 71
291 300 85
221 388 15
460 451 61
182 402 16
166 489 48
158 496 55
375 182 33
208 310 11
460 423 93
164 329 40
192 364 98
156 84 63
237 122 58
469 377 57
109 241 81
40 281 46
422 123 94
73 86 53
100 126 78
131 202 62
66 16 69
370 382 73
458 315 77
191 186 95
273 28 62
453 296 54
353 418 38
473 105 72
348 401 34
284 420 81
287 403 27
187 142 100
48 318 59
420 217 98
301 295 63
70 89 86
268 468 99
186 492 92
372 158 23
239 303 20
465 149 95
91 464 38
222 43 10
200 471 82
186 240 100
455 388 22
449 419 24
11 441 100
442 306 76
374 278 31
193 13 80
254 302 8
403 110 51
54 422 7
304 10 66
254 447 8
403 246 97
172 330 18
26 5 7
365 96 83
326 27 32
336 187 84
230 339 26
284 295 41
215 421 67
472 444 90
133 238 45
419 481 35
230 114 10
344 479 47
47 31 80
41 417 1
296 39 67
37 189 54
337 328 18
44 251 96
67 39 11
96 247 89
100 284 55
485 196 77
66 416 26
155 195 81
343 336 7
457 493 76
110 172 57
206 73 14
113 83 45
278 335 83
187 475 98
451 449 57
149 359 100
144 347 89
115 152 50
454 214 100
413 8 28
185 301 59
158 407 89
363 492 48
348 374 27
356 83 58
313 351 27
69 288 14
278 41 57
271 182 44
274 9 30
411 446 36
400 119 90
167 395 31
255 243 81
404 122 39
302 467 17
448 446 28
336 261 18
263 249 96
486 283 50
185 237 40
34 128 64
429 395 45
143 188 71
306 36 50
41 386 66
418 407 74
425 85 23
253 470 54
407 192 79
486 426 12
239 292 61
279 285 57
380 3 71
186 136 83
394 497 10
321 67 77
270 299 12
334 36 2
237 261 36
112 454 29
113 103 33
19 123 33
224 284 69
1 48 93
11 199 12
78 28 63
34 219 76
28 71 76
227 374 64
354 453 99
34 447 97
402 229 65
100 65 73
449 442 56
365 442 13
179 83 67
434 456 99
178 206 67
151 78 60
154 120 14
444 112 36
219 314 49
422 29 50
282 445 6
320 479 68
