1000 10000
514 754 59
428 929 18
85 633 14
664 330 68
775 870 71
159 745 35
19 458 54
701 276 5
586 882 52
278 812 91
387 160 53
162 966 81
104 453 2
349 939 35
489 29 2
931 31 6
497 644 76
200 929 27
417 39 73
0 27 69
161 81 83
676 312 21
621 773 54
708 503 98
19 658 41
699 645 94
629 894 5
228 489 92
55 706 44
789 394 36
625 185 84
966 415 25
359 413 77
560 413 55
203 266 19
920 59 99
239 387 22
348 329 92
634 291 18
432 652 58
253 370 78
243 654 23
223 136 7
804 776 48
702 147 55
663 850 91
807 822 51
637 395 61
751 702 55
416 665 51
246 511 87
360 985 84
164 719 31
961 220 62
748 83 35
291 589 83
806 771 83
231 693 12
705 47 43
149 618 27
583 231 8
629 183 26
293 244 33
637 100 95
91 554 15
829 464 5
187 944 86
699 159 36
594 854 21
765 41 20
201 110 47
92 896 66
471 685 86
588 146 70
4 652 47
104 407 69
357 460 50
850 710 44
395 192 78
145 161 38
683 810 42
548 862 22
177 20 15
494 635 67
573 565 51
949 72 23
340 305 34
484 931 81
306 872 76
642 414 64
520 587 56
292 151 55
860 692 17
273 705 11
465 426 44
232 35 90
460 818 81
800 849 23
638 8 60
285 598 69
620 70 77
469 760 12
213 966 18
557 184 24
704 388 89
494 773 34
83 241 78
815 100 39
188 275 66
820 325 82
127 443 71
674 281 58
337 799 63
110 494 56
801 57 91
52 492 3
504 282 8
971 449 96
829 743 75
287 294 33
401 630 47
839 833 93
238 524 26
92 459 87
452 465 99
509 250 59
315 254 99
753 663 35
285 522 37
306 556 41
432 206 99
631 902 45
129 611 75
291 285 94
950 619 38
891 269 56
194 988 33
143 900 43
373 912 96
500 487 17
233 390 96
719 828 75
56 85 68
970 524 84
832 174 84
467 46 19
405 813 72
554 439 27
547 778 20
306 802 67
325 901 68
248 449 98
314 95 43
29 178 93
538 678 54
694 675 46
368 318 94
227 983 63
923 886 41
764 280 2
439 644 17
245 736 55
511 875 18
614 149 96
91 887 63
644 326 54
709 53 73
248 258 83
724 302 96
730 212 57
787 914 69
889 456 27
366 277 6
9 709 33
765 983 74
542 57 45
909 561 20
332 628 35
140 22 74
477 758 44
445 993 46
583 812 32
459 998 7
81 384 36
276 629 16
785 959 12
374 36 73
313 973 22
836 370 39
578 881 57
274 744 77
803 175 24
124 307 96
44 13 5
895 391 7
138 74 73
173 204 47
359 207 6
672 520 68
27 742 53
512 865 40
257 403 11
683 68 53
54 895 6
914 396 39
805 855 28
68 8 18
31 123 84
565 30 14
788 892 21
967 743 12
84 802 51
580 698 67
849 511 64
108 397 40
699 390 16
637 638 11
707 250 51
379 369 8
539 402 7
16 735 60
210 568 14
641 159 50
472 163 65
283 180 80
305 789 96
684 909 10
643 950 75
940 351 5
396 518 12
129 323 91
151 762 35
951 619 3
514 357 77
248 557 86
0 975 50
444 838 53
227 94 68
332 39 16
392 715 91
546 787 27
464 857 92
120 887 57
418 5 67
161 160 75
403 46 21
829 832 68
961 633 54
727 369 35
337 838 11
996 324 31
613 372 1
288 455 77
657 773 53
979 571 8
294 537 22
166 959 9
55 17 67
562 717 84
922 751 89
936 138 77
640 217 32
502 937 98
756 766 90
174 970 6
319 333 35
666 354 75
173 218 37
677 831 1
996 130 46
682 104 28
827 157 10
565 324 71
320 290 80
404 531 21
867 710 4
734 891 57
510 752 7
745 552 72
928 596 72
826 101 36
26 316 89
898 116 39
385 376 44
522 119 26
334 251 98
994 25 84
318 642 98
539 953 97
216 711 27
94 958 80
986 812 12
747 868 79
468 474 18
151 976 4
421 572 10
725 650 13
73 937 62
91 249 35
172 591 55
537 98 76
399 177 29
720 197 83
933 86 64
452 460 84
20 329 71
553 596 17
299 830 46
214 603 64
866 251 55
252 196 97
618 642 47
448 323 7
588 400 34
412 274 41
377 621 33
699 420 20
720 63 85
263 694 73
640 160 74
24 552 19
724 418 22
734 946 26
405 461 9
873 146 65
207 212 3
721 509 24
634 79 19
429 829 21
834 984 35
410 629 63
274 72 86
226 93 69
841 235 48
245 567 14
455 866 53
171 267 30
170 117 15
425 34 49
26 947 100
23 857 85
300 555 47
484 575 10
803 151 68
972 716 37
910 508 92
740 715 67
851 478 60
297 287 30
510 191 52
732 158 32
727 84 63
915 942 51
683 551 70
988 191 16
929 661 8
686 986 74
510 330 54
186 386 96
938 87 7
959 598 24
143 419 29
312 891 87
146 690 88
15 927 11
663 623 94
452 230 16
806 862 3
58 724 94
148 922 59
281 843 100
704 203 24
644 46 72
18 529 69
186 141 16
294 319 43
354 724 40
135 330 24
631 579 22
127 859 75
432 636 95
643 815 11
296 930 18
623 905 10
242 949 92
991 743 73
228 208 48
836 900 92
901 528 50
244 704 11
865 524 43
435 386 42
547 97 71
691 274 30
132 176 89
664 833 25
491 874 100
517 716 22
920 779 18
364 451 7
132 33 41
643 441 68
646 516 24
168 528 79
70 827 86
937 573 91
171 156 97
85 894 84
958 287 84
932 321 2
89 827 64
535 728 57
310 149 2
761 669 16
490 726 90
654 732 39
479 405 90
217 188 98
465 506 16
530 117 15
725 491 85
762 749 96
232 164 64
802 36 85
954 291 44
828 192 52
729 114 21
504 578 93
361 328 41
213 82 68
952 154 18
552 692 5
308 804 16
161 677 29
666 104 94
785 979 52
59 783 23
210 413 42
143 444 61
57 297 97
377 227 15
740 935 95
26 289 9
484 394 78
417 864 100
591 51 36
667 733 13
356 621 18
203 913 87
604 781 61
538 15 20
226 20 33
585 326 35
494 326 35
587 78 23
512 875 81
788 675 56
60 538 39
219 307 62
255 732 75
405 19 20
756 147 7
751 408 60
94 555 43
975 45 96
809 852 98
444 98 18
475 219 70
749 544 11
817 83 65
227 651 14
634 269 76
98 615 24
58 401 50
733 677 63
105 240 90
382 400 50
284 165 64
819 43 14
620 171 59
808 808 15
198 981 99
78 971 90
54 272 24
300 686 54
808 775 80
555 350 69
976 555 62
535 797 7
137 603 76
939 39 82
352 96 16
142 764 63
673 527 55
905 63 73
259 957 43
175 600 59
918 904 37
741 85 25
210 294 9
120 506 77
392 408 79
414 488 10
104 889 88
551 667 76
919 981 11
541 831 4
14 850 25
957 585 30
288 12 50
595 990 9
877 994 71
309 946 49
530 353 97
222 140 65
490 192 2
787 518 85
49 273 100
585 186 23
671 925 78
914 179 30
874 773 37
301 731 49
39 872 87
523 166 26
0 141 96
222 68 13
486 276 94
433 971 87
42 424 39
903 405 13
379 778 23
205 78 20
908 257 65
829 919 71
282 925 31
819 840 51
92 619 73
564 803 90
287 54 86
995 52 22
309 337 89
504 190 38
739 570 29
743 941 81
636 24 3
711 807 97
108 404 90
757 651 72
998 206 34
981 519 57
149 509 69
651 138 16
711 187 68
591 269 14
406 773 34
431 502 66
946 97 27
588 189 15
996 136 18
444 763 12
243 757 37
993 770 43
558 990 62
860 19 25
660 920 7
633 446 14
262 204 71
796 828 95
622 233 72
512 396 3
301 948 10
640 723 34
349 572 99
343 986 21
12 912 69
352 287 56
104 894 62
714 42 57
105 188 97
907 20 44
224 971 49
338 176 92
227 909 32
305 41 55
286 544 20
894 768 49
663 56 21
432 313 14
292 369 93
698 419 88
519 391 81
419 110 87
510 229 76
892 785 32
364 230 61
331 961 33
645 522 48
255 818 15
330 157 72
27 34 2
31 995 97
767 585 92
294 441 33
664 18 39
685 117 99
696 379 52
543 768 16
970 924 86
313 696 28
568 963 74
442 308 55
81 414 67
44 50 98
64 941 67
254 666 28
709 478 77
984 402 34
863 685 49
765 410 65
1 298 79
644 844 78
603 283 68
413 711 93
378 58 77
306 221 86
112 342 79
254 593 10
542 997 88
210 106 94
789 643 22
63 423 86
98 71 84
993 787 25
948 788 37
962 629 82
681 690 36
811 229 18
926 944 83
824 665 24
568 326 58
532 700 72
787 425 71
738 567 83
54 387 47
216 810 67
298 86 7
314 735 24
978 247 6
324 537 77
322 216 91
545 665 54
118 651 61
548 605 31
135 361 27
405 725 4
197 431 57
317 42 29
974 574 75
994 373 7
53 818 9
356 43 44
977 645 7
963 511 1
864 450 29
190 943 2
436 317 13
450 756 8
209 686 16
744 601 50
842 472 35
566 146 64
678 476 29
359 524 36
6 716 88
845 74 13
25 860 65
921 891 93
271 571 61
330 562 71
307 558 3
326 623 31
990 206 71
753 807 100
797 598 49
431 938 86
343 287 33
489 291 1
645 166 52
569 361 6
299 866 51
162 544 19
170 882 3
326 29 33
732 480 65
939 333 39
513 486 30
471 690 61
569 683 34
984 914 91
278 415 41
733 801 63
937 283 79
115 131 51
64 792 88
648 894 28
965 687 59
4 778 50
473 903 81
216 930 88
332 664 31
780 117 56
303 864 80
203 26 68
647 42 51
187 989 77
43 831 35
861 191 54
998 72 61
841 537 24
252 374 38
610 617 79
156 646 8
984 360 39
952 40 87
365 103 92
548 532 26
965 286 23
568 806 41
473 296 12
421 307 63
471 852 91
521 212 72
186 939 1
585 447 23
644 552 70
214 395 45
834 707 35
606 960 21
676 331 67
154 689 68
530 271 69
202 539 35
280 657 59
617 125 83
693 172 9
728 2 21
696 10 84
449 987 16
909 484 91
972 967 76
680 476 10
121 825 84
847 69 99
391 143 87
617 438 33
266 438 62
609 251 76
382 761 80
52 482 48
135 70 70
401 145 80
808 685 1
546 549 46
396 436 58
193 843 56
356 125 25
211 398 35
43 731 3
160 273 29
515 154 15
420 809 56
630 666 47
261 44 37
798 516 46
318 35 12
539 489 44
250 403 65
86 954 11
561 334 76
338 962 41
737 396 29
350 872 85
723 281 26
646 272 80
751 391 68
56 226 65
369 1 62
581 433 84
14 254 100
595 372 43
166 846 49
370 298 42
31 348 4
447 792 98
210 43 41
859 526 9
357 90 8
608 655 42
969 982 16
457 210 1
590 136 69
877 341 92
319 930 99
942 42 4
56 666 66
378 90 80
478 86 73
602 324 42
577 617 56
487 439 84
724 266 27
160 882 62
233 568 18
381 183 98
890 979 61
137 975 62
2 70 38
541 846 85
290 371 49
830 805 58
605 994 45
854 368 65
515 331 98
171 921 72
365 325 31
484 383 31
131 265 62
109 427 19
412 996 37
118 903 46
287 448 58
185 101 2
355 203 28
172 319 23
614 438 8
450 464 35
325 278 66
872 532 44
846 110 40
970 780 41
797 941 30
588 495 44
308 559 20
259 516 59
626 389 60
806 173 85
524 168 54
267 465 7
219 414 46
346 614 65
4 666 44
543 58 9
277 440 72
412 515 72
435 807 70
304 184 71
32 908 8
654 611 64
423 494 6
438 565 86
101 723 81
119 516 43
633 560 13
476 592 2
202 614 14
539 361 49
15 153 7
50 45 100
594 220 11
768 405 72
119 758 4
925 695 23
785 623 54
973 17 31
352 907 38
547 482 47
341 812 8
651 141 82
618 89 39
913 511 33
278 752 65
98 890 56
618 15 48
504 357 80
699 8 28
895 947 100
954 842 33
371 248 67
349 561 4
898 981 76
606 350 12
983 80 51
733 291 95
707 679 16
414 167 15
947 711 65
993 358 12
427 578 99
936 18 25
442 459 95
17 597 68
904 830 62
236 97 75
676 598 63
407 745 79
127 387 88
472 806 33
749 672 41
838 69 35
656 649 53
447 615 16
750 243 30
802 203 13
941 352 18
878 139 87
634 488 52
116 254 36
109 488 37
898 517 13
531 248 91
997 133 79
90 169 95
669 515 12
246 187 20
715 436 42
367 238 91
762 690 51
403 512 29
815 62 72
700 32 23
916 319 63
953 126 85
991 870 28
924 700 67
15 744 49
450 371 22
444 466 89
749 700 94
15 81 66
234 668 10
318 995 52
991 408 32
975 769 9
255 366 51
49 642 21
916 3 51
866 137 34
955 872 34
238 723 78
986 470 58
328 682 82
104 233 54
406 748 63
515 296 62
772 363 58
998 451 70
971 112 2
394 249 68
286 93 90
960 138 50
209 978 26
874 694 57
812 301 1
331 693 48
498 852 72
59 79 51
492 199 94
37 37 87
955 553 25
158 264 9
85 468 14
462 478 32
508 651 25
750 368 17
77 386 92
518 972 96
357 825 57
864 965 10
795 680 58
140 381 37
88 130 35
0 151 1
887 409 1
598 708 72
251 925 71
284 328 33
894 368 36
902 708 40
275 576 10
965 216 62
391 832 1
47 77 92
687 981 3
460 21 30
264 716 72
873 51 61
203 478 81
968 73 29
581 822 10
690 497 19
547 292 63
248 473 19
939 973 84
658 826 39
521 950 25
96 644 13
535 493 12
983 51 78
849 548 24
24 641 25
95 107 98
850 576 30
530 345 46
52 704 99
811 85 99
824 453 41
482 803 79
87 178 49
884 997 75
295 760 53
773 916 57
876 904 56
512 157 30
442 568 71
670 552 95
245 626 90
457 471 95
411 67 50
131 352 23
621 233 91
79 921 82
374 602 76
180 175 79
499 838 45
792 848 88
843 18 53
717 578 95
861 982 60
134 549 59
355 188 41
322 898 45
155 463 85
423 771 8
148 536 57
358 734 45
646 612 52
38 918 27
287 907 71
564 619 69
300 448 31
607 752 25
16 406 89
774 408 41
504 769 88
328 935 83
847 471 5
244 509 12
15 990 60
419 822 19
841 901 11
541 542 60
133 773 90
38 350 86
375 253 78
536 541 52
181 563 66
647 170 76
723 326 42
94 974 10
626 138 2
365 135 40
893 603 69
751 312 96
454 207 53
855 853 2
485 683 28
297 325 56
816 713 94
151 880 82
42 144 52
712 946 97
671 112 82
952 723 60
432 765 10
745 165 63
220 7 100
365 162 42
0 187 96
81 866 63
59 923 10
568 665 53
486 459 28
579 586 1
109 733 13
922 587 53
885 5 98
84 108 47
844 753 46
102 222 16
37 436 28
514 146 9
864 402 19
476 529 24
174 679 91
105 441 34
462 628 56
288 183 25
937 627 51
874 841 13
332 266 2
330 264 72
308 946 46
354 857 93
91 78 92
489 291 78
972 765 90
934 562 36
226 672 23
668 562 72
618 329 57
394 265 80
933 212 19
302 494 87
979 422 24
894 279 75
179 506 100
460 240 30
320 572 36
340 32 41
471 133 85
109 109 48
697 306 78
764 967 35
85 196 44
47 600 70
78 583 94
933 504 24
774 100 54
877 36 2
607 91 1
513 299 62
262 449 62
470 416 78
93 496 37
924 316 90
966 914 66
521 161 20
317 991 4
923 867 6
695 461 24
440 470 27
647 745 9
562 861 55
683 112 60
630 567 40
495 347 36
93 508 43
798 674 74
93 383 83
903 332 2
664 246 77
230 606 33
513 653 13
780 831 60
504 477 34
863 612 66
602 241 9
863 138 95
101 905 17
823 649 74
93 0 12
586 342 93
610 450 1
882 909 15
659 697 53
494 932 96
131 771 25
941 555 55
677 672 40
919 459 91
852 369 48
86 644 7
619 131 81
450 523 91
664 761 79
425 795 34
195 55 65
264 798 33
291 791 13
463 375 72
650 804 11
331 734 43
755 758 3
754 291 27
816 629 3
484 769 16
254 299 9
127 629 67
283 429 52
156 658 58
984 482 31
555 571 51
771 54 61
342 819 93
806 875 29
343 195 81
925 264 96
28 647 9
264 154 54
230 387 23
866 354 19
501 331 86
882 718 49
420 521 68
437 896 91
478 640 12
313 313 75
933 202 20
425 880 72
41 903 62
714 379 2
430 189 49
861 656 51
194 542 39
795 850 52
281 358 42
412 32 78
710 194 48
481 657 90
415 916 95
663 672 88
717 621 13
239 350 24
42 398 92
966 818 94
482 732 82
108 818 38
162 528 6
10 811 48
475 874 39
651 932 99
954 906 85
902 130 8
35 436 3
765 795 45
136 460 38
461 284 31
830 112 64
425 827 67
562 919 67
936 111 34
708 675 48
54 347 32
467 82 79
29 736 65
754 262 23
436 727 97
255 14 70
769 515 61
97 929 78
484 137 68
887 184 63
592 117 96
279 10 61
141 17 25
825 208 15
615 611 28
185 409 88
74 236 97
107 781 1
945 721 36
510 673 2
887 544 65
391 79 83
934 789 25
812 652 41
591 347 44
907 148 94
399 609 38
160 247 2
49 315 29
41 396 87
878 31 75
567 773 14
709 337 30
925 547 9
463 807 88
901 518 98
841 631 63
591 760 21
967 788 37
280 703 31
392 844 67
118 680 28
915 118 6
151 170 35
574 754 46
866 126 47
78 872 46
482 804 68
933 0 67
305 49 15
254 763 30
712 138 3
313 42 100
292 363 42
751 688 35
450 931 40
797 695 7
652 486 6
311 427 17
447 283 89
80 151 87
804 730 65
365 935 74
858 569 51
475 505 32
788 844 12
493 662 50
154 959 79
358 436 93
823 267 19
56 792 35
831 132 55
399 517 67
133 944 65
265 146 68
256 77 90
523 414 78
292 228 8
872 351 25
807 407 95
368 441 32
438 836 5
397 768 42
136 856 15
443 74 47
978 268 78
944 215 92
189 377 92
44 650 23
824 602 68
671 374 22
870 149 88
924 128 18
906 808 92
76 587 77
229 702 19
305 91 63
279 257 47
67 381 70
278 13 41
530 522 89
719 471 93
983 887 74
581 308 85
667 589 6
641 832 22
198 489 71
84 810 29
376 917 46
561 213 52
789 219 60
90 701 90
506 310 31
367 776 64
124 766 60
68 756 24
232 278 95
518 454 61
716 306 4
84 565 69
307 827 60
341 373 66
39 166 84
148 512 21
843 274 82
879 95 3
927 324 91
44 188 19
690 345 93
191 280 46
997 106 45
825 357 98
55 884 71
834 706 25
611 189 88
531 319 87
74 290 29
548 450 57
239 656 24
37 848 65
831 454 15
881 143 22
467 991 96
881 941 27
961 429 7
276 325 60
286 145 18
825 811 99
359 780 20
568 783 17
552 579 20
375 517 96
701 217 7
385 907 27
501 516 57
11 133 44
140 224 19
88 771 55
37 408 44
622 806 41
197 276 14
142 638 21
268 816 20
722 950 75
313 801 48
491 650 29
442 301 9
806 84 30
758 268 10
742 514 5
732 708 97
888 712 79
942 373 59
182 363 60
781 321 43
204 979 59
638 77 86
70 227 63
689 758 85
738 472 32
116 457 63
790 45 3
776 20 91
111 653 70
924 119 82
996 445 78
998 599 77
563 146 100
137 413 20
488 646 24
89 477 23
143 94 44
359 768 2
814 702 66
0 351 50
884 437 25
527 117 80
804 476 8
591 471 57
43 350 23
400 831 9
928 928 19
418 804 40
464 631 100
13 76 95
833 852 60
298 933 56
845 34 14
23 816 72
832 937 34
373 661 93
941 443 86
457 997 48
414 984 48
130 417 12
574 731 84
78 607 35
322 62 28
123 931 93
989 989 60
912 170 58
932 282 86
495 737 47
938 878 34
467 672 20
250 561 1
18 856 88
676 234 90
863 573 20
802 118 8
755 714 94
268 364 29
664 595 6
139 654 57
971 783 88
691 399 10
102 223 17
21 131 99
311 82 30
998 436 30
209 748 38
57 7 21
774 716 24
28 533 22
71 198 65
661 133 61
786 872 43
365 925 11
184 33 71
989 918 56
106 815 61
608 517 70
388 593 53
827 982 93
289 123 53
193 473 2
24 323 31
38 462 81
277 362 39
86 650 79
318 786 23
489 767 70
296 263 46
20 722 29
787 899 54
476 266 68
156 281 43
163 351 21
643 565 98
186 696 4
85 852 79
429 662 1
311 791 59
95 590 73
620 452 37
643 390 83
995 403 33
892 693 78
500 324 58
28 294 73
634 139 13
308 111 97
723 847 5
937 300 64
501 462 20
711 652 31
351 452 15
941 782 98
