500 2500
493 41 98
43 236 55
37 397 87
43 228 81
124 376 97
429 410 99
297 366 84
202 342 70
145 1 67
231 101 27
189 314 25
54 337 40
400 483 61
201 371 53
23 107 77
229 243 67
337 38 86
166 237 29
341 126 11
292 329 66
471 27 58
295 223 13
48 183 64
336 447 14
39 14 58
113 280 25
122 336 80
169 251 60
335 44 88
11 135 29
114 444 57
162 343 37
85 304 63
473 162 77
499 383 19
135 55 21
61 42 33
335 477 51
266 182 2
494 307 39
401 315 12
90 60 60
489 75 38
362 453 2
0 289 12
437 376 56
294 124 54
99 192 30
490 395 10
245 210 25
126 474 55
446 448 50
373 490 20
219 424 82
224 445 47
117 266 15
423 485 41
161 448 69
43 243 1
441 140 53
11 20 69
131 240 24
491 305 61
443 213 19
236 25 70
231 259 76
212 395 59
490 245 77
99 394 21
205 294 71
470 472 67
38 43 5
265 399 5
164 93 29
252 18 64
454 490 23
370 193 41
389 202 9
306 312 28
342 219 28
128 94 72
72 342 74
232 102 38
211 309 87
7 486 56
421 187 51
2 208 50
485 485 56
365 282 58
473 70 1
402 33 34
426 22 34
420 374 81
211 128 15
383 291 39
468 454 61
428 168 64
257 274 94
312 440 25
119 479 96
374 64 66
292 475 18
162 153 6
171 216 65
63 440 80
447 123 45
446 170 93
146 243 20
442 43 43
389 160 56
134 37 80
248 353 36
229 251 76
383 280 58
313 483 64
73 336 81
419 83 51
440 228 64
77 480 44
400 256 56
15 103 19
407 191 83
95 457 70
255 87 11
364 409 35
302 32 2
351 322 34
288 205 88
355 255 44
489 173 23
344 159 79
186 491 2
153 300 2
463 231 18
485 134 61
164 99 49
101 386 3
311 348 91
161 442 39
262 425 53
242 339 21
391 370 42
402 441 60
235 449 43
272 394 21
84 419 42
23 398 52
97 472 35
249 152 46
407 55 54
225 22 97
263 61 5
215 285 24
225 134 38
136 173 26
166 32 91
239 246 14
359 23 81
399 88 97
387 396 61
106 252 50
422 479 72
87 349 50
497 269 18
374 302 79
54 294 29
20 457 50
318 267 22
175 186 98
441 384 69
441 308 77
78 368 57
51 147 18
395 18 85
230 154 49
28 356 88
488 298 49
87 302 17
319 485 39
258 400 35
69 369 43
440 86 47
296 145 74
10 461 11
40 491 22
119 64 82
145 23 52
60 103 63
190 353 88
411 262 31
84 99 75
314 140 7
213 73 54
221 86 74
395 196 35
6 57 12
466 147 17
335 149 65
43 74 27
93 190 58
416 296 41
431 443 78
218 478 27
178 389 15
422 445 46
132 357 65
32 417 89
313 191 15
262 223 2
210 22 18
443 14 69
130 272 62
76 232 81
146 277 25
162 67 75
101 44 98
382 229 35
17 54 83
399 383 33
90 214 84
80 343 53
364 98 86
205 24 43
45 435 67
92 45 57
275 445 88
341 375 71
100 327 56
14 209 16
350 313 76
49 94 75
211 201 34
336 413 14
421 210 43
356 209 80
390 330 47
365 263 78
389 296 6
271 152 96
280 399 75
4 164 82
28 163 76
434 368 86
204 357 88
57 238 49
307 4 43
498 89 48
165 231 52
197 347 19
444 76 15
391 377 79
461 315 18
20 333 25
308 161 46
19 128 48
156 444 28
253 305 64
362 480 27
47 281 78
64 76 33
158 283 66
368 385 89
359 382 8
314 230 91
6 277 33
433 173 36
383 377 22
125 139 51
243 175 77
324 141 49
462 7 66
104 453 22
202 317 70
161 50 34
278 71 64
493 189 100
273 11 33
74 72 10
33 272 90
142 323 21
338 169 35
21 258 77
50 86 58
404 387 94
387 237 59
278 412 92
467 229 74
181 208 52
55 50 69
483 165 15
383 47 4
259 433 51
247 11 26
366 298 82
144 419 14
244 173 35
383 31 68
130 221 36
319 326 88
336 331 34
31 483 88
454 68 83
412 239 64
241 362 66
388 256 16
161 70 43
384 97 2
477 286 37
160 81 24
146 405 98
485 272 84
366 129 58
183 456 64
135 439 5
206 167 50
302 55 63
410 188 66
327 499 88
395 456 87
396 50 85
97 218 59
264 434 60
94 358 18
229 258 86
81 18 48
467 342 44
371 371 39
141 186 31
182 455 57
123 13 9
431 65 30
314 201 70
283 37 83
252 8 48
432 116 61
343 473 39
437 46 86
350 125 55
473 80 25
99 26 80
72 102 22
35 292 54
421 201 73
27 140 52
248 104 34
348 223 52
423 337 13
446 466 25
170 302 87
358 211 54
23 299 39
84 325 34
55 235 8
31 172 64
391 277 11
28 176 14
135 278 24
41 325 74
123 162 22
414 116 43
4 420 58
444 283 10
175 315 87
302 276 98
470 337 55
123 355 31
270 93 82
43 399 88
271 284 79
468 470 72
241 93 88
422 263 97
321 8 44
442 400 77
417 4 22
394 432 41
408 263 3
445 12 88
369 281 58
464 421 24
363 58 41
284 149 36
162 434 12
438 30 91
385 184 78
163 104 99
449 257 86
75 250 70
148 45 82
322 406 20
295 89 61
109 219 1
48 483 39
325 372 21
174 68 94
449 132 44
477 477 30
150 350 23
60 47 61
146 237 21
215 454 77
146 307 11
89 103 39
125 324 78
385 157 7
475 324 53
368 249 66
173 129 70
0 21 92
328 392 63
460 377 29
284 165 64
212 192 77
328 179 56
99 265 4
405 9 72
272 24 66
318 173 18
343 311 5
375 303 53
23 218 33
183 175 86
121 161 98
460 287 58
331 326 78
5 472 80
57 357 9
28 448 8
91 171 2
207 428 66
272 8 42
172 211 2
151 112 90
301 136 26
423 111 87
244 268 72
410 229 69
337 144 1
56 84 8
142 347 41
443 2 19
431 167 11
282 463 33
127 173 79
392 310 78
131 81 80
251 379 45
400 352 57
379 468 16
388 448 6
47 103 3
277 432 83
178 1 44
374 64 29
364 79 91
312 390 76
24 109 76
2 109 76
267 27 40
128 4 51
362 122 28
228 113 37
29 399 38
381 27 96
141 92 13
373 339 31
12 40 96
13 348 94
373 226 22
183 284 6
187 349 76
266 153 9
472 213 28
345 98 87
429 458 47
340 447 82
356 66 41
30 162 51
480 265 85
184 492 25
332 174 56
170 62 12
244 463 17
249 8 53
473 325 86
193 91 46
102 28 11
477 130 57
251 251 2
313 274 91
111 287 15
142 164 67
464 278 74
154 304 34
42 228 33
67 416 26
127 159 29
391 415 26
484 294 10
102 214 77
1 286 91
333 356 36
198 196 15
154 469 62
119 181 85
376 355 11
315 73 76
244 427 42
60 161 99
60 105 59
469 191 36
180 470 88
142 62 89
204 29 77
343 358 93
222 375 23
312 281 99
131 272 42
257 125 75
106 337 84
274 398 99
85 275 68
275 55 35
35 291 66
260 426 57
95 479 74
2 259 21
113 258 58
143 280 53
286 202 35
113 269 8
318 408 59
263 117 95
488 122 12
435 89 76
198 168 10
247 410 11
469 140 31
69 198 100
83 207 91
387 357 35
350 445 3
141 338 92
422 182 90
384 27 70
34 306 50
114 355 70
330 156 74
255 350 85
327 340 55
23 202 74
149 310 64
230 120 35
346 327 31
256 317 78
173 413 42
386 425 16
41 337 39
393 289 41
449 157 2
65 410 51
446 66 71
121 309 100
289 176 87
346 96 48
129 386 26
225 1 41
298 42 41
350 254 15
310 5 96
132 300 19
111 188 79
18 418 26
255 243 95
292 479 39
222 195 71
477 424 90
222 439 38
5 23 17
478 179 15
44 202 80
282 156 38
245 333 51
378 298 38
383 489 11
217 54 19
445 462 14
413 180 59
203 415 28
414 451 47
457 47 95
266 94 32
216 77 34
16 421 60
123 444 89
45 124 84
192 4 100
386 145 27
471 461 39
429 311 35
210 345 25
175 350 81
238 311 90
298 192 40
481 76 98
70 240 40
457 34 91
18 115 6
252 432 35
267 499 15
355 231 2
290 37 74
380 321 85
176 383 26
209 499 56
237 55 53
370 326 50
218 67 29
201 344 3
95 240 72
208 458 41
400 279 52
316 234 47
266 80 23
401 305 62
427 377 10
85 49 3
77 352 39
459 394 89
416 280 40
338 298 99
74 217 97
381 365 97
367 192 76
5 70 90
260 107 56
182 402 97
348 431 85
367 266 92
26 140 70
344 244 4
128 116 77
290 22 28
362 275 69
344 174 15
39 123 59
279 8 89
141 383 48
438 119 94
108 26 48
422 59 99
214 368 47
140 39 82
349 179 85
325 137 81
205 431 76
126 397 37
8 473 35
245 281 27
246 129 6
19 438 61
183 356 17
160 289 38
243 438 2
485 308 96
479 487 63
444 272 12
451 482 94
18 280 29
74 95 67
272 485 78
107 31 35
11 122 4
360 398 74
36 188 38
392 392 25
406 388 32
284 320 35
211 105 86
86 184 14
29 445 88
133 34 25
489 399 51
338 476 38
50 160 45
365 187 38
347 54 71
381 223 67
2 310 1
340 227 97
438 213 82
13 66 42
2 282 84
78 9 13
180 384 16
371 210 42
391 271 9
315 304 88
39 456 87
421 180 76
271 403 83
470 381 45
159 233 37
219 412 40
105 97 99
187 267 43
193 313 87
187 386 15
140 286 33
56 151 87
194 154 50
276 190 90
257 172 56
499 484 73
170 330 38
440 199 84
254 392 90
427 373 69
193 53 53
189 342 60
42 178 4
68 346 17
400 179 42
271 403 35
361 403 25
303 258 98
289 340 72
303 195 82
447 421 29
498 283 90
77 475 52
0 350 75
25 195 86
339 64 15
284 434 87
81 162 52
184 17 97
289 378 40
103 271 98
457 157 17
105 105 85
305 152 63
237 148 66
44 96 56
48 230 85
33 45 8
398 479 19
394 193 81
248 15 40
216 328 47
252 224 70
129 192 33
412 376 8
201 396 45
19 4 61
132 419 86
265 208 88
350 432 30
384 233 73
279 455 96
86 96 86
82 332 80
204 418 45
473 43 37
338 139 65
228 64 62
483 96 80
290 33 81
339 297 52
102 182 19
289 183 18
352 388 88
188 34 23
430 320 44
499 334 54
162 495 22
85 499 37
324 165 27
126 273 23
359 312 92
380 88 10
491 23 97
105 238 52
181 71 7
289 19 68
478 91 11
8 487 10
270 431 96
41 265 42
470 92 21
169 474 81
241 288 17
303 62 72
175 34 41
259 3 36
354 94 10
188 127 29
285 300 11
435 102 69
189 64 48
461 269 21
338 295 23
24 62 89
19 426 5
351 295 85
390 420 48
423 131 84
471 323 39
476 463 83
484 426 47
143 157 83
92 205 95
359 268 84
404 436 70
436 161 68
212 118 42
270 446 15
271 134 44
324 425 69
74 244 89
218 253 7
474 438 100
347 56 32
496 329 44
496 91 74
480 345 70
263 83 39
456 453 61
418 68 75
483 23 29
274 484 73
96 444 34
114 234 45
126 37 20
222 207 13
498 267 34
444 418 28
24 315 62
365 479 58
207 70 75
363 112 63
364 473 58
488 40 54
149 98 61
102 495 1
9 357 10
367 393 56
417 444 38
98 467 85
457 66 96
256 155 48
450 105 87
386 42 42
445 227 97
351 24 50
9 325 24
294 384 66
262 175 34
326 467 45
116 330 68
247 91 70
419 396 84
483 461 40
460 106 51
212 345 100
113 283 25
277 245 63
347 63 99
224 37 92
420 108 29
275 438 88
4 236 40
178 255 81
28 344 9
333 214 13
272 107 20
129 177 69
115 296 27
399 268 49
250 317 11
192 113 100
164 429 63
328 243 57
125 93 79
258 425 43
293 242 26
309 10 74
496 46 89
495 41 57
61 230 96
299 420 14
419 192 99
296 310 10
149 384 77
488 94 83
50 28 31
128 329 56
104 328 91
485 403 14
275 125 89
177 209 51
175 69 72
480 418 57
151 53 9
327 443 43
257 287 72
211 126 80
483 481 10
131 405 18
459 400 53
119 332 45
325 11 27
463 423 67
164 437 33
415 94 12
173 448 85
293 280 87
300 249 53
334 349 27
349 473 73
186 215 63
394 99 34
309 219 21
435 284 80
70 275 26
247 188 88
426 25 50
371 173 90
55 437 73
312 9 68
335 106 33
264 411 3
354 177 20
323 263 20
87 376 36
17 174 100
270 186 52
260 168 91
394 171 43
12 102 19
138 56 42
190 69 68
214 24 43
335 314 95
240 11 60
213 363 27
109 310 16
496 62 67
382 83 73
148 111 10
479 356 75
396 341 47
461 19 32
68 494 44
325 251 44
391 14 96
101 21 4
469 459 42
146 270 76
131 167 76
157 24 71
63 369 100
130 288 92
211 336 80
430 141 83
66 356 28
389 291 67
65 62 85
361 439 88
244 302 80
227 226 60
104 217 30
196 266 21
365 232 70
217 227 52
438 77 83
148 493 86
412 459 33
111 198 95
375 21 61
3 225 64
358 106 97
225 198 83
179 473 62
285 83 51
201 183 86
390 136 46
215 496 40
61 231 12
359 71 28
486 262 51
473 370 51
242 232 36
268 166 33
421 52 61
133 484 90
345 387 36
408 225 77
40 373 33
188 13 63
32 62 90
367 218 2
139 164 87
94 272 13
311 492 36
192 197 49
196 329 13
258 362 52
197 43 65
278 172 5
331 133 96
412 390 77
474 288 94
155 360 67
328 42 47
5 144 2
139 281 79
478 293 95
476 331 66
143 185 71
263 73 30
112 67 26
197 21 39
155 295 3
167 108 14
99 461 4
235 70 39
244 110 30
471 89 25
264 462 68
69 201 12
283 268 5
422 219 1
381 388 46
410 88 75
438 464 27
98 180 19
304 131 77
179 18 47
377 259 24
350 475 88
202 407 19
151 202 61
363 9 28
27 186 46
29 118 8
237 329 71
371 297 96
280 169 71
16 246 58
189 347 41
233 283 40
112 393 16
279 317 74
331 70 34
0 235 14
423 327 35
202 273 75
23 169 8
129 421 66
79 436 75
78 344 19
452 227 20
291 45 66
347 92 28
35 402 15
453 486 18
479 382 35
476 280 46
458 465 35
273 287 15
137 293 48
111 61 44
477 293 62
286 438 16
319 226 54
206 18 49
129 49 69
9 302 38
301 360 39
314 274 52
34 67 97
461 398 85
113 32 50
167 255 9
426 491 38
276 11 46
319 293 34
15 177 96
89 218 25
82 139 71
440 58 68
290 162 52
498 415 28
454 11 58
22 143 47
171 181 35
82 133 62
390 459 46
450 394 13
116 498 26
146 300 18
213 76 33
153 242 46
295 417 5
167 84 40
240 135 47
184 70 63
74 294 69
463 292 42
118 286 96
352 275 72
40 69 32
355 28 95
176 313 45
363 104 74
369 1 82
423 126 31
15 106 54
497 411 100
306 262 94
182 301 92
421 386 86
58 306 67
243 430 94
76 83 79
334 349 67
98 359 39
64 101 98
463 163 58
291 79 11
231 163 78
382 456 35
306 56 28
267 335 80
441 96 10
326 99 86
289 432 87
58 384 29
47 210 100
261 441 49
406 237 22
8 160 31
241 488 15
407 308 83
316 65 41
318 77 43
497 147 33
293 350 87
166 234 57
366 221 92
206 106 55
200 172 10
360 385 13
44 258 15
287 457 64
263 258 91
108 448 48
357 401 84
395 496 98
376 413 26
278 311 36
255 351 31
486 110 1
94 495 33
42 93 100
293 405 54
420 41 89
123 387 22
151 133 73
408 146 13
361 487 13
469 475 29
469 297 60
372 113 55
473 194 63
365 100 30
484 149 86
321 298 57
470 441 62
422 162 19
413 451 68
311 427 25
258 324 39
497 115 71
476 221 59
259 302 99
252 280 63
18 244 29
276 321 93
139 410 67
367 410 88
159 142 29
317 438 62
173 118 16
474 224 78
272 68 73
238 29 97
266 297 35
367 74 87
401 184 96
124 359 42
299 38 45
493 252 7
146 439 49
403 235 60
92 340 60
107 72 12
84 257 3
367 248 39
126 478 72
167 4 20
349 322 29
216 482 77
338 35 49
86 134 34
493 460 53
343 433 52
336 497 33
52 351 23
323 270 84
5 322 69
6 69 78
313 39 73
329 200 51
459 161 13
358 219 77
401 167 50
16 162 81
351 260 54
90 259 39
410 129 16
67 97 43
398 403 34
323 302 34
269 167 79
463 254 96
285 320 87
216 9 41
284 14 27
417 251 58
104 181 30
304 257 89
478 365 43
50 356 93
427 290 52
256 83 83
164 331 48
496 155 28
410 118 6
497 48 33
73 242 68
146 191 36
284 478 52
106 72 8
349 263 46
498 107 32
229 109 22
94 419 3
158 165 72
107 179 81
14 78 90
406 132 1
207 457 1
449 384 51
349 358 13
151 170 92
113 195 65
459 459 32
64 237 94
333 302 100
290 424 26
48 278 14
69 419 45
310 172 96
440 179 18
319 149 6
229 96 52
265 236 77
42 39 88
476 477 92
39 407 9
16 412 43
106 312 82
364 448 61
258 149 3
175 292 58
361 203 82
468 363 11
86 363 70
285 303 25
498 303 27
422 40 85
139 409 34
462 366 68
400 84 7
223 326 8
456 310 8
12 237 71
151 183 60
49 111 29
460 398 57
487 480 16
362 264 25
225 243 95
132 286 40
373 316 84
167 4 70
200 382 80
176 316 5
238 79 76
267 299 59
5 18 33
133 112 93
2 458 93
299 224 25
492 336 31
82 355 34
234 217 78
63 272 36
412 205 87
67 372 16
380 330 26
254 282 72
227 82 26
401 162 3
121 55 62
137 417 67
346 154 97
78 411 65
176 122 51
3 56 23
59 436 33
121 418 34
475 461 67
261 23 12
343 197 90
179 88 66
168 369 28
493 84 42
480 475 90
209 137 16
81 231 35
478 361 21
183 9 85
306 465 6
200 127 61
289 57 46
109 71 59
300 190 29
346 44 29
329 0 30
323 401 35
182 152 43
308 302 5
495 192 86
288 154 37
0 154 26
240 95 14
177 26 76
131 135 75
330 89 99
296 100 24
432 91 99
83 341 24
408 228 3
322 115 65
162 361 49
243 193 92
129 398 22
425 278 13
356 361 23
436 108 95
321 16 81
366 330 57
424 374 23
146 428 36
19 231 34
366 452 20
450 60 91
335 223 32
132 113 93
248 360 12
326 238 86
250 259 67
477 346 26
290 45 98
304 154 79
151 144 52
396 300 33
488 200 20
96 327 69
278 45 94
2 178 82
434 43 10
330 395 24
121 185 96
420 263 87
302 147 62
186 406 52
1 435 84
93 361 5
244 373 57
93 335 29
348 268 54
261 396 18
41 339 12
435 400 50
270 292 60
148 391 83
326 98 2
350 60 55
217 238 50
493 328 68
67 177 68
126 271 74
466 462 71
367 165 77
284 176 100
88 265 62
187 351 8
143 465 67
338 323 46
483 428 71
347 430 4
124 278 66
162 406 42
354 286 55
226 416 94
189 13 42
242 405 73
72 347 44
185 393 11
259 44 57
437 256 38
278 199 40
54 147 90
184 137 13
67 34 94
84 358 48
251 253 56
109 7 70
460 273 11
490 240 67
377 336 61
496 476 52
318 394 21
220 5 51
174 425 63
51 338 93
324 156 25
490 202 41
