500 2500
463 452 47
256 294 26
228 354 94
234 207 15
169 236 4
336 228 19
407 164 94
468 495 4
174 139 14
114 22 55
257 347 9
478 303 75
121 409 26
372 189 14
270 85 91
73 465 97
247 408 15
95 4 86
65 490 66
386 36 73
383 461 53
446 48 56
217 392 51
179 115 16
221 278 27
149 242 22
30 452 52
355 58 22
164 4 70
53 393 98
382 10 77
61 218 11
108 415 61
381 9 10
367 171 34
410 10 51
82 260 62
318 457 86
199 99 32
239 282 97
204 475 63
64 200 12
83 223 34
362 187 18
120 299 97
346 474 6
59 11 20
184 457 15
472 149 29
493 259 10
316 229 94
344 348 54
329 198 71
345 292 19
415 380 92
296 125 89
447 287 66
65 327 62
491 379 56
244 22 48
360 270 64
196 321 8
28 396 22
360 343 79
258 457 6
79 293 73
423 36 22
30 394 35
439 449 77
31 301 52
460 329 12
343 319 80
324 11 15
225 433 68
73 271 86
413 6 32
121 2 44
126 348 55
285 18 69
104 455 16
259 452 30
74 445 61
475 486 63
75 229 20
357 406 41
112 227 22
185 251 65
81 452 78
337 383 58
410 318 39
419 234 22
414 210 5
60 483 57
209 490 30
305 120 49
350 410 13
49 32 70
206 105 73
60 369 32
86 435 91
496 73 16
438 16 77
187 143 70
133 290 69
469 158 27
211 66 58
145 173 85
441 34 42
264 238 32
254 207 85
304 401 95
402 5 68
296 187 34
367 495 27
154 57 100
378 434 8
104 487 74
163 91 2
11 171 84
314 462 37
93 263 94
288 260 82
29 326 82
91 413 74
118 26 55
457 58 63
305 26 78
78 451 75
269 312 32
287 466 39
139 489 7
334 191 87
437 64 7
367 468 59
187 107 20
468 432 50
321 304 20
96 19 83
468 381 47
341 438 13
374 67 3
114 436 14
399 426 56
308 281 96
445 332 65
422 234 100
493 341 78
66 494 32
315 455 34
484 229 16
239 102 75
395 4 88
436 329 31
432 391 67
172 312 15
411 458 75
71 218 3
181 316 38
103 57 79
426 472 53
399 243 55
336 30 45
323 461 53
428 279 65
170 456 36
487 322 44
54 378 75
266 374 10
283 40 73
233 361 12
33 136 57
154 434 58
232 112 77
129 55 81
107 235 97
499 384 78
290 448 49
153 170 88
319 457 50
33 178 2
121 169 11
333 3 24
141 484 42
51 203 45
162 257 66
358 41 28
155 319 88
144 495 67
40 383 95
160 179 86
375 155 18
266 132 59
66 331 4
364 416 72
241 234 62
488 309 86
410 275 48
218 180 19
404 89 1
125 125 99
4 193 95
80 309 44
255 73 35
119 468 65
153 315 69
146 24 8
245 370 14
169 33 22
204 297 21
12 124 44
462 42 17
201 492 69
188 201 96
56 256 4
325 50 53
248 25 56
153 295 31
323 111 94
5 302 75
427 9 5
414 480 19
135 269 49
414 498 35
478 167 99
196 226 93
477 417 16
118 129 79
191 251 94
411 391 95
446 476 26
5 377 25
146 255 94
0 19 23
28 495 58
54 13 33
337 250 68
300 186 2
69 248 47
187 432 7
184 388 21
254 320 94
276 221 24
425 245 82
360 309 38
101 359 27
346 42 27
465 172 95
365 153 35
20 493 66
113 300 98
435 171 14
381 211 34
366 325 38
91 312 53
61 23 100
68 342 78
137 419 38
427 1 83
54 424 33
22 442 69
275 143 44
448 395 91
111 449 58
243 332 58
192 257 89
106 270 11
30 189 2
126 381 59
133 422 47
228 491 65
41 241 44
412 438 52
204 146 34
258 182 4
407 189 74
0 132 70
88 180 90
149 450 78
164 87 1
10 195 35
279 5 2
182 132 35
36 433 73
279 271 62
76 58 10
205 21 28
363 1 60
472 56 10
114 459 1
408 234 51
218 417 71
147 20 1
281 29 91
189 169 95
50 332 10
76 118 82
199 459 96
244 300 75
79 362 53
120 348 21
94 270 24
491 56 70
222 225 57
364 443 2
28 463 40
344 403 12
241 279 75
258 29 22
153 281 61
321 33 90
18 243 78
194 86 17
377 449 30
438 391 79
220 444 56
135 293 100
140 423 24
178 115 60
189 136 47
53 139 19
118 156 77
397 207 99
131 385 41
275 351 49
367 412 68
457 486 80
152 233 71
127 422 47
276 38 95
485 394 44
297 339 70
257 320 23
350 397 58
203 387 71
95 473 11
20 184 78
153 298 80
289 117 36
25 148 86
370 202 32
445 266 87
88 167 95
353 351 65
332 204 80
123 478 72
183 45 73
216 444 55
253 479 68
173 287 11
72 329 63
395 25 46
402 298 30
484 263 53
39 402 91
119 15 95
491 137 31
41 389 14
159 132 78
478 133 13
72 274 93
358 375 6
184 391 84
412 198 49
271 229 68
206 163 75
277 47 36
89 392 78
480 373 95
390 394 35
264 141 90
172 292 26
367 255 15
408 150 92
206 236 20
357 135 65
186 90 16
59 311 35
340 398 54
391 186 36
440 181 90
175 307 34
341 167 78
236 223 78
286 367 49
86 235 56
489 48 43
62 454 70
367 149 15
196 397 56
343 362 41
312 477 97
10 278 12
498 143 53
407 227 49
192 57 26
376 486 17
186 209 50
46 165 80
81 342 10
0 334 4
403 205 47
133 104 7
97 455 28
137 470 85
467 201 65
434 191 13
397 198 29
359 392 79
293 333 68
241 373 99
356 368 28
243 27 95
9 258 54
168 441 87
377 282 11
35 446 38
404 155 33
399 286 77
266 42 29
481 294 17
222 364 97
316 250 71
69 120 3
487 474 57
0 190 14
64 152 6
275 204 75
489 457 55
303 433 83
440 92 7
173 360 19
455 204 13
92 45 46
185 442 57
425 371 64
326 364 68
330 277 51
168 90 53
43 35 98
313 442 58
83 417 67
493 379 55
313 70 98
60 179 86
67 264 96
255 89 72
84 132 36
6 438 54
446 222 93
310 344 10
223 329 18
217 244 14
430 492 32
139 59 51
17 177 87
41 442 62
398 364 89
33 276 19
300 336 36
275 347 53
293 201 10
385 434 44
454 432 76
87 116 73
113 43 37
484 67 75
129 471 68
319 492 67
314 310 15
37 413 56
106 446 47
28 47 33
18 216 88
141 18 78
448 329 40
347 202 82
80 488 44
113 166 25
439 467 72
151 371 5
234 414 5
401 135 93
39 457 40
363 411 86
161 407 68
379 66 31
317 420 39
98 447 85
354 308 78
210 237 25
310 376 47
459 24 47
303 1 14
468 138 99
16 275 76
133 401 95
58 445 18
120 183 78
394 180 5
334 18 16
108 134 9
2 406 24
240 60 41
386 329 17
225 454 48
403 80 15
241 17 35
475 453 82
224 451 41
496 187 64
36 96 99
43 215 95
22 436 26
380 330 2
208 60 69
267 140 33
105 101 17
231 180 22
148 275 52
408 117 22
131 266 39
67 361 79
495 7 51
482 113 67
431 174 75
339 371 92
220 173 82
33 423 79
365 134 88
81 397 46
359 462 84
22 288 59
195 77 24
22 73 24
244 250 29
407 256 22
481 391 75
464 35 1
397 92 87
378 22 39
216 463 52
450 341 27
236 238 11
315 312 87
276 197 61
319 460 36
116 381 49
209 166 92
262 243 14
55 455 43
108 150 66
244 351 95
132 476 81
195 402 61
348 125 53
266 131 71
411 179 50
26 110 38
291 179 41
493 403 89
234 143 47
45 284 74
469 331 93
153 286 15
329 84 76
422 57 65
7 222 8
12 44 84
275 241 25
245 454 5
146 159 77
277 346 14
362 114 49
380 282 37
200 461 79
54 340 86
179 428 78
62 368 35
175 252 2
101 61 4
459 12 25
181 378 8
77 474 45
283 164 4
55 162 57
266 171 27
197 308 82
163 404 90
30 333 7
106 264 96
389 6 85
311 102 48
80 350 32
363 300 39
474 154 63
303 153 12
155 109 2
369 384 11
451 435 32
190 451 30
494 495 24
13 248 11
17 18 50
192 370 17
157 202 5
107 216 23
43 135 31
451 314 46
468 27 19
311 151 82
30 102 26
162 94 3
441 343 78
318 376 80
127 373 23
43 239 78
288 181 26
200 299 67
481 205 27
255 475 13
470 132 23
202 59 54
101 51 6
213 126 96
360 86 50
60 269 46
423 160 32
310 462 80
322 110 48
65 78 96
210 402 86
163 97 78
311 127 77
427 435 5
160 185 91
87 454 95
127 489 9
87 219 91
305 494 21
499 97 55
136 122 19
296 344 62
321 166 60
300 1 12
379 414 67
65 341 9
134 437 32
280 395 39
49 69 52
485 317 55
304 42 91
137 253 33
43 406 93
168 314 37
130 75 49
328 306 5
291 221 90
332 340 49
426 231 1
339 186 81
102 387 10
311 270 52
297 167 71
165 146 75
403 132 18
205 40 75
324 293 49
96 484 81
301 23 94
253 418 65
373 430 16
66 455 45
141 314 34
245 445 61
25 410 59
256 486 52
497 162 22
226 333 59
205 352 51
437 397 18
413 394 32
394 261 86
424 141 26
357 465 17
70 105 8
431 349 43
373 413 85
237 228 77
299 293 63
2 146 88
351 335 28
149 346 71
166 236 43
308 425 56
384 320 49
471 264 76
268 146 46
204 383 70
268 152 66
167 369 40
166 407 14
289 103 87
488 432 16
248 458 90
494 323 11
118 309 97
185 359 37
401 192 19
388 125 68
453 37 12
489 312 68
334 129 86
467 168 51
260 479 65
22 209 41
284 169 44
118 408 66
50 212 9
48 142 85
343 341 80
431 346 23
70 222 6
46 8 86
188 222 64
288 67 87
151 435 67
371 147 32
22 17 29
26 66 51
223 323 91
291 320 3
199 130 93
472 165 37
211 300 47
235 448 57
442 279 13
264 432 66
452 398 79
76 480 45
2 408 65
172 68 81
253 187 14
332 324 67
35 421 18
447 89 94
106 437 92
242 165 87
225 211 27
160 36 5
315 109 67
174 34 92
466 60 58
353 64 78
460 464 6
100 301 85
298 251 74
489 161 95
498 321 86
88 394 93
476 424 18
33 51 9
206 461 39
369 487 84
461 393 88
490 159 1
303 235 25
87 381 35
396 276 37
67 456 68
17 31 97
353 67 52
29 339 50
434 1 97
98 463 28
106 339 92
415 4 53
278 310 9
363 157 75
164 26 63
271 477 61
226 222 81
86 245 28
35 384 41
164 488 34
26 166 86
32 101 26
453 455 15
319 470 70
211 285 6
55 101 57
350 170 73
133 489 72
386 29 14
182 301 92
268 481 72
69 136 74
316 403 55
393 373 76
23 271 61
475 414 57
304 249 55
393 326 43
23 343 93
273 109 7
200 459 81
366 178 43
413 209 64
419 487 60
483 158 11
344 35 83
414 40 11
450 88 28
296 7 75
210 445 80
248 466 15
428 218 90
3 161 65
383 338 14
361 321 57
197 54 72
381 380 12
124 98 55
134 479 20
70 491 75
219 354 98
350 224 37
147 222 13
466 205 91
195 141 52
15 151 85
313 475 14
344 471 47
63 291 87
94 212 98
386 198 22
361 387 32
179 41 70
235 50 76
330 325 50
170 212 43
13 162 86
213 298 20
37 203 51
161 434 40
257 464 69
113 312 23
485 274 15
79 35 1
299 27 68
189 491 97
192 30 35
196 184 10
24 427 88
169 88 18
439 300 100
122 14 22
69 456 55
176 461 53
475 215 80
475 158 99
446 491 15
381 17 85
187 324 16
15 311 35
44 375 93
285 306 33
464 363 41
277 167 75
227 192 83
4 43 16
296 490 12
149 211 68
465 104 58
354 44 21
192 133 69
232 396 72
240 337 70
193 454 71
352 62 14
31 230 27
260 208 71
64 363 82
151 255 6
253 279 94
207 7 44
56 320 8
321 250 14
493 196 28
374 206 15
134 248 13
281 266 30
151 302 55
60 59 16
365 296 47
177 83 94
286 145 1
252 349 15
453 166 36
17 314 64
85 276 63
447 388 27
76 230 65
332 127 52
260 121 8
135 280 98
134 225 19
367 260 1
455 272 96
30 305 52
13 433 51
162 127 69
88 187 48
175 27 15
446 353 7
230 460 12
455 173 27
382 392 36
436 298 84
479 247 47
51 175 29
67 250 39
148 320 65
405 493 66
315 47 75
270 170 62
91 76 71
444 234 66
46 446 11
493 52 26
310 137 94
489 16 20
85 202 87
310 220 57
298 283 53
42 203 18
317 260 8
60 408 86
435 19 55
38 328 14
386 496 40
104 182 52
408 171 87
430 366 78
145 155 93
133 380 38
17 471 15
87 197 38
73 492 60
472 79 45
25 477 43
432 303 96
304 209 21
206 248 13
182 191 64
222 371 8
188 320 46
440 39 59
75 146 68
80 253 57
219 26 28
495 373 6
236 113 93
456 74 33
108 65 74
488 356 52
303 104 17
302 269 79
482 35 35
356 46 23
225 487 71
255 173 86
354 288 34
380 380 74
178 137 20
18 404 3
264 194 54
174 102 36
286 238 53
360 261 43
343 337 66
99 90 1
492 50 13
188 366 37
42 413 78
205 175 82
382 224 61
172 458 83
417 164 28
154 463 79
48 8 72
401 326 23
49 46 43
422 60 29
232 95 63
465 495 16
288 282 81
4 28 55
414 456 58
87 432 10
496 22 27
278 288 17
189 65 37
228 126 94
360 112 43
85 208 96
91 394 45
38 422 51
10 155 68
326 382 31
460 248 27
298 165 49
405 158 49
53 93 18
256 254 67
276 331 42
125 394 76
468 468 87
105 386 52
235 136 48
42 75 59
21 471 91
161 460 46
20 362 66
229 218 3
274 124 33
440 58 45
6 364 59
468 188 90
454 443 33
375 470 80
396 145 39
90 253 15
145 168 16
107 258 7
120 232 62
345 4 37
389 253 2
301 323 16
414 297 90
142 95 31
478 47 4
362 398 33
271 118 94
324 130 60
208 281 53
0 27 25
476 464 1
178 391 98
497 372 35
267 185 22
24 479 17
244 339 96
16 274 100
75 161 22
9 250 47
212 210 18
14 446 40
350 187 12
54 148 9
132 124 35
468 87 66
247 360 23
279 321 52
2 236 62
410 245 28
337 83 25
452 41 17
231 12 60
425 79 2
450 497 35
286 424 36
401 79 97
418 260 42
74 70 57
316 12 27
268 476 13
19 55 95
171 59 86
474 339 4
41 129 50
148 81 7
214 212 31
209 411 12
70 487 13
202 73 11
388 247 35
425 186 44
419 145 30
369 303 65
321 430 80
431 311 11
479 92 76
144 216 42
117 70 51
70 437 16
268 164 25
450 424 92
419 249 60
388 64 5
83 356 51
105 48 13
264 88 9
4 147 2
314 44 64
361 347 56
390 401 3
56 416 9
134 256 79
340 101 70
189 480 51
35 219 56
136 155 84
458 200 13
169 312 25
353 232 37
167 445 23
160 297 59
87 139 49
72 210 52
457 430 73
37 196 81
227 390 36
408 366 60
432 318 73
158 445 20
195 420 42
12 278 73
326 225 9
389 213 99
42 446 30
229 439 41
202 360 73
434 64 1
141 436 99
342 315 56
489 292 40
173 24 46
298 220 63
20 94 50
276 372 96
36 40 6
173 245 17
348 193 16
109 415 76
304 194 89
314 101 12
341 489 52
112 110 7
419 120 81
94 62 81
468 280 16
408 475 92
70 237 54
345 476 55
161 335 98
237 220 48
12 218 39
84 471 70
310 485 88
203 318 95
237 399 100
372 332 28
297 70 29
248 414 49
421 449 56
265 479 49
489 30 70
47 155 76
437 174 40
2 302 35
93 248 53
186 417 15
310 309 49
317 207 54
237 415 88
415 40 88
403 88 17
337 420 69
472 464 27
293 486 51
274 95 23
191 207 7
457 341 95
432 321 86
194 463 13
347 148 16
40 249 85
21 122 71
110 234 58
53 201 19
69 268 28
351 254 86
205 359 45
74 197 68
329 206 32
400 171 59
399 457 32
493 461 53
138 361 1
102 222 10
499 242 15
300 415 15
62 492 8
40 426 29
210 226 81
167 470 47
421 373 9
3 287 46
231 446 53
178 208 63
76 308 43
123 169 94
225 40 33
313 163 78
429 157 37
150 242 88
372 89 60
358 371 58
382 465 42
69 236 6
7 205 30
232 354 40
284 246 34
166 421 61
259 149 100
288 119 2
499 369 39
300 371 78
383 314 39
433 302 75
333 78 60
267 475 91
350 372 82
138 156 21
155 210 53
77 70 16
461 242 67
224 412 54
432 20 45
122 262 6
348 99 77
75 461 31
179 113 46
337 396 90
393 222 57
15 335 62
119 360 83
5 232 58
207 412 63
245 446 86
219 49 84
61 237 91
458 207 1
492 455 19
19 271 81
397 14 88
201 270 56
262 96 11
263 444 31
145 144 59
102 73 31
299 179 24
361 415 91
31 294 39
26 366 39
119 150 14
80 90 57
84 399 84
79 24 17
422 135 65
115 270 65
173 29 93
157 439 82
143 385 87
340 115 45
138 82 50
280 197 36
94 425 3
17 169 70
489 55 14
314 217 63
68 481 54
255 498 76
113 387 86
474 449 100
253 438 36
347 5 67
303 402 18
349 302 13
257 241 11
237 30 58
431 105 28
432 317 67
163 231 26
271 29 54
428 131 88
21 474 36
300 210 61
475 413 5
20 260 31
360 464 35
43 45 97
335 108 43
394 433 27
162 59 22
238 77 75
36 123 90
454 221 25
280 186 19
409 334 53
107 6 50
153 55 70
216 121 73
442 232 42
279 492 74
382 15 36
155 333 49
116 460 95
138 471 16
325 64 40
428 440 90
438 382 59
479 60 49
32 352 28
37 294 77
150 403 87
241 332 57
265 497 48
432 231 13
341 177 28
421 178 38
367 1 98
67 294 76
27 486 26
459 287 57
131 395 72
489 144 95
16 222 72
246 347 96
413 46 69
124 35 20
461 407 72
28 250 6
28 24 98
64 32 58
4 53 59
172 368 42
265 238 71
174 449 12
369 415 100
219 218 97
167 84 32
223 30 97
266 87 79
351 228 79
91 52 69
436 22 18
186 358 78
66 27 60
15 321 38
236 179 82
418 7 2
483 1 38
47 180 73
62 164 85
406 414 24
326 436 81
13 433 87
302 452 34
381 279 64
239 267 91
429 32 1
427 99 47
66 281 100
324 191 80
77 344 69
298 308 53
59 407 30
206 287 62
124 363 33
16 410 63
229 195 63
86 298 100
480 132 54
467 80 31
442 435 76
173 462 19
341 236 30
11 44 86
481 47 38
296 467 87
132 191 72
287 52 74
11 62 89
423 476 29
442 131 85
211 238 86
436 143 27
346 232 2
461 87 99
259 465 70
132 454 14
149 117 71
430 198 95
234 458 86
152 64 42
475 235 26
386 203 82
261 448 68
376 338 79
197 157 16
171 225 80
81 462 93
166 219 95
211 368 1
129 498 5
171 435 99
200 8 23
179 1 53
68 304 17
291 71 75
142 326 80
108 399 6
251 159 28
117 16 89
394 353 85
413 148 53
58 217 58
236 424 11
470 348 100
214 346 96
296 289 79
322 125 80
214 64 2
200 461 81
34 262 30
69 313 100
270 246 39
291 255 83
178 400 50
483 496 94
436 154 56
1 206 91
266 202 93
346 157 94
319 3 6
172 241 20
184 325 47
139 450 44
2 366 83
68 113 61
24 476 31
153 407 100
93 30 82
22 101 60
296 317 32
32 463 80
350 427 10
224 82 11
240 338 63
134 192 34
449 428 48
104 456 66
209 130 77
199 294 92
185 128 47
471 290 96
162 417 27
489 414 92
90 444 7
86 115 55
182 443 2
318 228 8
216 210 75
243 335 17
355 449 9
399 292 8
112 121 41
399 111 19
142 359 45
332 412 56
76 311 96
418 417 3
67 241 78
236 105 6
278 95 35
18 432 48
315 467 76
419 343 41
18 287 14
188 103 3
200 173 38
346 350 22
431 7 38
254 151 3
394 299 56
24 348 92
31 151 17
98 11 87
199 480 35
121 410 85
30 343 68
317 79 30
439 345 17
21 446 25
459 55 2
192 139 12
321 321 21
9 61 28
396 24 39
216 344 92
206 362 63
257 63 96
87 247 37
41 107 68
215 387 27
91 294 79
414 56 28
116 424 44
20 419 68
152 475 85
36 287 2
345 11 60
109 374 47
92 152 66
222 426 6
238 93 74
391 36 34
473 70 75
216 58 98
155 136 13
428 185 26
383 474 55
256 171 67
328 479 27
159 278 23
57 447 3
168 246 7
366 221 33
312 65 82
297 489 75
192 413 7
81 149 1
291 193 48
255 29 48
388 250 42
393 53 49
134 494 44
108 127 54
105 85 99
191 183 7
293 475 80
25 448 96
446 295 84
418 180 3
64 471 51
77 70 29
268 31 59
9 248 29
161 387 71
424 303 51
380 182 92
363 461 5
148 106 18
186 360 100
349 214 94
325 10 91
258 403 75
265 267 49
242 67 52
488 187 66
416 76 40
133 441 77
103 302 71
166 157 86
405 65 68
369 132 56
59 477 71
104 141 89
495 161 20
5 247 70
77 291 96
428 318 9
284 385 40
302 48 41
342 247 13
159 172 91
254 106 62
302 347 4
199 74 55
349 413 80
25 360 39
134 134 29
85 47 24
232 95 75
396 309 99
58 117 91
146 472 41
483 222 33
84 353 53
238 163 1
154 286 14
311 304 70
32 31 18
145 470 53
290 404 19
293 187 67
260 445 70
433 208 77
36 425 54
314 386 39
347 370 95
405 234 23
407 61 47
109 323 100
432 276 91
410 336 43
315 110 30
253 331 74
306 362 92
381 348 29
323 270 44
288 147 54
139 420 18
385 301 29
400 260 48
299 113 7
23 18 75
155 260 44
75 371 26
143 305 14
437 4 40
352 101 57
340 354 65
372 186 21
101 229 63
113 10 49
146 272 16
278 381 11
469 332 25
69 302 58
428 211 36
377 480 96
416 160 32
221 5 3
249 206 66
365 32 99
139 99 89
49 398 41
114 385 9
438 184 90
164 283 72
348 307 83
222 471 37
19 265 73
10 280 30
474 124 55
488 270 39
337 264 59
417 159 85
386 98 72
297 228 46
475 78 34
78 27 3
255 304 19
75 215 51
190 405 11
353 208 9
335 335 91
459 391 64
473 187 61
284 336 56
388 189 56
410 84 51
71 67 86
328 141 98
76 62 1
266 171 70
331 185 64
176 416 26
493 202 36
18 260 40
314 34 22
5 470 84
212 428 21
241 357 41
155 197 56
147 175 69
474 243 77
488 89 50
472 210 2
438 471 8
377 212 58
255 230 89
96 290 15
368 368 81
472 259 95
278 473 90
60 273 80
439 317 47
235 495 13
201 8 4
365 324 100
415 119 31
195 209 84
147 105 1
325 133 94
480 281 94
445 29 69
336 198 42
384 169 84
193 200 87
184 413 21
219 227 29
203 246 37
302 8 43
252 434 61
420 112 37
112 238 33
217 192 2
436 40 22
84 202 47
375 71 6
425 195 49
304 223 25
131 55 74
21 163 14
401 28 10
237 477 88
417 113 46
111 290 92
259 129 97
496 33 88
304 493 87
204 290 56
364 2 89
306 361 3
275 422 18
234 238 84
465 267 59
316 220 26
218 315 42
391 147 37
27 164 42
477 231 59
425 201 89
218 336 42
167 241 13
216 28 80
426 125 20
124 217 5
399 83 7
383 220 73
360 43 78
103 90 67
215 24 65
152 467 2
399 247 88
348 367 97
51 247 71
10 269 28
190 325 63
415 303 90
255 277 18
369 227 95
27 169 24
155 195 44
291 225 89
337 202 84
3 155 78
261 240 55
223 156 97
51 464 49
31 14 75
69 49 96
385 486 44
194 449 35
379 358 18
74 224 83
388 233 7
237 442 12
290 303 8
366 414 42
278 402 55
119 242 12
402 95 27
316 224 29
278 494 12
445 459 7
146 402 32
127 458 69
397 34 5
222 299 37
129 29 98
417 35 91
132 126 1
364 131 37
0 99 84
47 51 70
13 376 45
133 394 2
266 111 81
478 218 39
178 162 71
203 41 23
395 181 94
430 435 53
214 193 31
243 407 86
220 359 33
318 67 23
299 119 90
62 281 89
64 66 10
376 137 2
306 261 61
274 419 50
319 123 97
391 17 42
93 499 85
482 156 54
323 328 44
147 270 29
5 101 72
346 120 98
148 26 80
413 268 85
244 227 38
344 270 53
104 208 92
364 107 95
467 256 65
184 244 22
308 61 68
387 177 45
202 297 98
46 35 59
255 63 2
84 62 46
197 119 12
303 317 7
307 474 41
151 293 26
331 247 7
170 240 15
456 21 89
44 263 55
158 84 94
401 408 50
308 134 70
401 111 10
329 118 40
141 60 28
369 287 23
215 189 55
258 223 76
222 67 71
381 405 6
318 413 23
452 330 71
284 335 41
204 360 69
95 495 94
121 311 12
98 272 99
489 154 97
106 383 5
225 365 86
166 96 60
225 431 22
47 114 44
163 474 39
148 166 34
3 265 75
270 367 92
388 370 82
468 450 6
58 52 61
127 313 8
66 145 56
75 239 45
285 15 93
267 494 67
81 22 77
311 343 87
459 495 7
21 397 67
125 463 84
75 398 75
383 230 70
423 433 14
97 311 86
29 460 28
81 387 17
113 474 42
252 57 10
125 347 100
299 455 25
317 46 36
110 325 4
80 491 42
362 93 46
13 74 23
321 155 62
270 169 73
241 130 98
22 285 100
481 293 68
465 340 75
17 339 96
270 471 3
241 57 90
144 288 47
292 408 48
234 395 48
179 234 58
272 127 5
334 294 33
77 131 87
84 260 86
22 247 50
77 111 89
176 72 76
184 266 13
119 52 76
58 55 95
411 363 63
394 330 46
160 227 45
338 23 63
130 471 41
293 425 55
290 251 79
61 489 59
393 310 38
226 125 64
311 16 78
250 338 9
86 49 96
23 316 51
117 133 55
86 104 37
166 346 85
25 159 57
347 118 7
132 436 69
408 169 99
71 7 59
131 95 57
187 427 34
69 236 91
35 416 17
250 4 24
21 149 18
499 405 86
462 262 72
169 229 1
132 329 92
18 361 62
245 306 93
119 255 44
444 313 96
151 413 17
241 196 33
439 412 6
219 171 45
44 444 80
434 263 26
364 110 73
449 201 15
130 295 96
336 348 46
162 281 7
71 254 81
404 384 10
170 236 4
25 484 86
143 271 64
274 174 77
310 233 9
348 10 53
39 248 65
201 195 66
251 236 8
120 122 8
374 266 18
33 135 36
438 481 8
132 429 100
96 362 11
282 37 74
316 261 21
145 385 39
180 464 67
432 72 65
35 68 61
466 407 85
143 404 61
496 349 85
461 129 56
70 143 13
384 283 56
499 455 8
232 326 61
488 385 19
486 131 94
217 459 24
183 245 7
106 109 42
60 476 40
415 171 9
6 454 23
92 227 18
362 330 68
486 310 23
341 232 64
380 176 95
263 411 47
170 225 32
107 250 70
129 204 83
132 105 85
257 279 17
278 387 98
32 59 42
396 424 95
475 189 27
216 186 98
8 333 76
21 258 65
26 242 54
65 173 81
350 441 98
266 260 42
315 213 12
267 207 2
