500 2500
266 391 97
319 349 10
475 408 82
297 359 7
293 358 47
290 243 47
337 264 1
451 104 22
471 380 47
201 218 85
445 407 33
318 18 85
287 174 59
65 22 69
200 462 97
439 79 91
403 232 59
55 293 9
224 12 36
72 295 79
370 81 49
453 294 86
97 344 92
455 244 87
248 273 42
181 70 15
393 77 52
138 300 98
247 50 83
310 184 86
181 66 46
1 386 69
327 12 58
78 96 7
79 383 78
489 122 71
403 380 49
120 9 2
247 293 99
242 366 30
151 389 36
229 54 42
331 309 67
99 143 47
423 378 95
435 123 99
104 272 11
371 1 5
344 157 5
154 206 2
248 48 95
16 483 78
334 20 33
243 47 16
295 461 14
189 415 99
54 467 79
39 472 2
212 143 43
260 79 3
408 226 6
138 195 20
473 486 94
194 117 89
447 370 19
371 403 5
70 316 74
78 428 46
66 343 74
222 249 15
497 350 77
425 427 86
450 346 65
418 444 64
14 302 51
423 171 61
466 120 53
53 92 86
284 476 75
19 22 28
30 497 12
393 192 16
373 422 67
155 115 32
51 189 53
2 208 20
322 127 18
188 145 60
372 360 53
398 169 4
402 489 77
1 16 7
134 244 97
96 201 46
20 298 77
171 465 58
375 210 72
455 465 2
169 6 14
424 379 26
68 212 10
495 440 25
249 41 13
151 276 31
23 313 73
418 235 45
431 254 7
77 362 13
331 37 15
173 385 60
265 420 21
370 156 27
91 178 19
457 329 65
406 407 96
332 369 18
184 8 63
247 426 41
73 204 6
406 41 100
132 315 96
383 380 73
379 44 16
492 361 21
217 89 73
125 358 63
267 399 71
308 426 66
194 316 56
480 216 91
495 361 29
295 311 35
265 233 18
473 418 74
109 216 58
265 234 89
323 87 81
491 394 89
8 163 31
313 87 9
306 92 49
80 434 20
368 268 48
258 214 25
45 98 86
451 354 86
449 174 85
47 415 95
290 472 16
465 232 41
383 109 17
88 355 65
357 382 45
7 154 3
346 332 53
478 210 88
65 175 59
415 4 47
195 386 78
167 463 90
405 193 52
315 451 38
122 191 75
7 162 28
109 64 52
469 225 61
266 344 96
494 131 60
288 322 31
323 98 70
155 348 71
103 434 76
443 124 44
325 37 98
499 60 19
482 404 46
381 13 29
125 47 20
317 23 71
461 250 36
243 184 15
171 202 7
488 129 72
291 26 93
488 293 58
353 447 4
219 179 19
119 128 33
402 414 43
363 284 30
60 467 6
217 432 55
408 211 10
243 337 70
283 282 65
256 22 85
327 272 7
407 347 91
275 273 31
202 217 13
199 295 92
83 499 64
356 385 60
207 235 84
170 37 16
275 7 2
389 283 73
462 82 8
272 103 95
384 452 16
381 202 72
127 314 79
125 490 22
407 69 49
3 337 69
235 386 89
161 49 75
268 40 74
355 381 90
120 57 12
153 482 16
192 278 20
78 412 28
367 212 32
405 393 4
71 364 44
30 180 45
7 276 71
119 85 6
463 223 35
193 204 68
229 147 24
80 79 47
18 137 88
381 423 63
206 434 94
457 210 76
145 199 75
344 24 95
140 494 3
157 212 52
191 208 67
468 32 24
353 229 22
370 86 34
224 299 1
464 348 25
155 133 37
138 276 81
315 477 44
451 51 42
151 225 80
312 57 45
462 440 83
375 171 5
281 158 33
490 350 34
168 444 96
432 491 43
121 127 26
267 415 2
447 234 17
3 37 28
192 242 96
487 411 69
340 258 23
21 429 66
231 121 79
191 221 22
345 73 59
21 103 84
121 12 98
27 244 12
85 169 47
295 478 36
38 408 16
313 348 37
361 291 74
296 19 48
146 460 13
203 235 92
387 165 30
424 190 29
429 475 43
111 140 51
69 43 18
339 413 92
144 474 18
309 362 46
68 96 25
131 63 5
217 101 97
403 135 12
292 199 33
398 61 47
412 308 24
265 405 13
282 174 11
94 1 72
211 187 91
72 318 12
479 85 93
113 243 33
210 256 80
66 386 45
17 388 84
418 357 83
24 228 99
258 372 47
124 285 95
103 11 43
415 109 29
67 220 47
16 101 57
417 412 51
195 40 9
461 448 50
49 324 88
10 381 57
238 42 66
64 441 86
485 382 73
259 37 79
364 241 11
387 222 23
454 236 9
296 489 3
143 381 24
372 283 36
427 187 76
86 93 72
349 396 18
469 126 76
204 188 90
225 270 2
357 12 91
275 460 72
289 475 98
15 117 95
374 429 18
58 270 85
41 188 12
100 356 22
106 386 24
447 423 44
246 88 67
424 466 4
34 446 70
320 349 60
357 271 50
484 247 92
47 151 67
370 239 45
346 154 35
226 475 27
288 267 96
416 329 72
170 27 21
109 298 40
425 467 82
375 88 30
373 220 57
339 99 55
400 482 10
429 473 1
65 459 90
192 367 92
486 97 62
473 8 100
95 148 72
221 261 96
293 104 82
123 349 47
278 253 20
219 310 48
285 449 49
333 171 1
55 59 40
272 330 44
107 48 28
377 16 4
49 426 25
116 28 47
246 346 19
95 360 97
195 131 1
48 174 62
231 437 44
428 331 63
33 325 27
184 382 46
400 315 25
235 145 76
7 164 67
138 480 82
27 395 7
229 10 68
91 116 18
218 214 62
291 15 33
108 354 45
463 355 61
461 80 82
222 369 62
487 282 93
474 431 34
256 425 20
244 429 20
414 327 1
344 61 62
343 486 19
158 76 31
318 16 63
239 484 76
9 89 87
30 234 24
90 428 4
273 358 6
187 463 36
384 329 29
134 343 56
359 458 57
0 447 51
298 169 15
143 293 97
80 396 55
304 161 23
305 221 99
198 174 67
11 4 85
187 171 85
190 292 4
487 469 86
63 36 59
305 449 19
442 184 12
446 32 24
318 394 68
313 392 86
418 380 94
101 183 71
349 95 86
56 199 63
165 40 85
470 373 40
340 196 36
353 197 44
351 437 71
69 296 46
74 123 33
248 5 72
111 69 65
95 195 90
124 90 77
467 92 45
474 404 81
445 167 82
105 254 88
356 285 9
139 468 66
298 232 62
280 164 12
236 220 48
121 218 92
291 245 98
100 322 64
270 37 31
288 189 28
29 1 54
318 24 97
460 323 76
180 170 49
335 308 27
119 390 87
218 459 29
358 387 43
231 319 73
103 88 36
350 100 82
122 452 38
385 345 46
236 281 59
111 174 27
223 131 56
207 395 81
161 404 46
158 72 5
182 286 84
144 172 73
370 81 29
35 332 92
431 344 77
267 470 56
457 2 31
37 371 11
15 475 49
344 406 64
339 396 88
317 471 22
391 41 12
153 50 36
257 191 43
161 82 86
169 478 66
134 302 42
297 178 2
134 496 34
75 391 28
490 93 22
256 21 34
163 479 10
76 298 47
78 463 81
207 166 63
366 203 26
119 370 71
429 260 64
411 160 94
381 80 90
84 115 31
17 286 60
134 168 9
26 226 81
247 492 92
382 175 70
467 358 29
119 311 39
416 341 31
26 412 82
300 182 29
175 251 70
233 66 30
405 52 60
356 402 100
55 67 6
367 475 60
336 129 52
37 37 4
404 80 62
33 150 10
397 164 13
117 123 61
56 207 44
378 207 10
0 88 45
284 61 80
101 318 68
288 497 35
250 435 24
366 33 23
361 356 28
394 84 48
318 225 36
53 455 46
412 27 72
471 16 7
377 117 51
338 371 38
119 372 66
51 209 51
496 365 17
202 350 43
164 129 3
485 489 19
428 448 38
21 151 26
74 442 25
103 260 32
319 465 29
253 210 48
207 208 14
278 398 75
377 98 12
449 333 54
288 162 56
296 447 14
83 157 68
308 16 83
413 115 54
4 117 63
229 411 79
97 217 51
461 462 28
415 258 71
261 484 42
378 18 40
426 272 29
237 477 3
343 498 7
423 180 66
29 404 16
133 35 26
2 156 63
400 88 38
386 33 77
289 187 28
191 159 99
149 314 31
152 334 96
186 99 59
131 6 56
37 241 28
363 311 17
327 328 62
247 214 27
290 20 60
55 334 95
75 401 61
253 85 95
423 229 86
105 461 77
352 234 17
80 232 29
191 103 47
496 115 69
487 151 9
344 37 5
214 155 88
52 209 76
53 51 55
286 415 89
196 75 41
48 76 67
137 33 41
419 291 59
22 357 47
82 143 16
29 378 34
412 414 79
134 147 85
100 154 25
396 282 86
399 169 18
457 163 96
208 331 16
266 78 92
227 394 36
370 328 83
81 88 15
423 17 20
243 310 67
174 402 58
230 232 15
24 143 27
170 31 85
172 182 59
338 229 26
358 304 81
168 298 61
289 357 7
311 302 83
340 83 89
317 421 56
476 292 53
496 131 14
126 496 1
77 66 25
462 457 78
231 78 13
187 128 1
109 106 48
219 324 98
409 378 21
242 28 37
172 466 41
149 94 27
349 326 42
302 128 26
487 366 100
394 302 4
280 202 74
370 298 78
189 184 31
78 47 25
405 309 89
353 413 67
213 212 16
158 175 84
390 342 46
262 479 51
187 406 88
499 425 22
440 340 33
69 47 13
117 259 81
167 136 81
76 148 66
163 254 67
461 107 65
106 117 35
166 385 32
321 239 83
400 235 100
360 248 34
300 27 60
494 489 61
453 216 77
299 22 84
422 83 85
147 170 86
401 222 99
452 250 48
182 396 26
365 324 42
465 38 45
259 32 22
206 126 49
68 42 84
26 249 5
129 139 98
120 53 4
116 163 73
52 482 80
209 475 54
166 53 48
408 302 32
116 281 84
199 161 58
98 71 81
229 426 13
237 191 60
285 449 63
307 41 96
237 253 91
287 420 67
228 404 10
315 373 53
430 394 77
383 229 54
175 82 37
362 415 55
493 293 54
247 250 82
120 90 55
244 396 28
334 293 32
318 92 66
276 127 13
210 173 99
21 20 61
59 406 59
240 312 68
11 138 10
87 375 79
434 112 71
161 61 70
121 127 17
12 133 24
337 79 85
473 345 34
12 129 58
224 314 72
267 318 44
127 457 14
118 44 10
60 193 54
352 24 97
397 197 1
337 294 3
146 290 58
4 463 8
45 448 93
375 254 80
297 315 58
400 269 18
192 74 24
445 27 65
160 493 34
452 443 54
422 377 16
403 398 2
327 234 55
226 148 34
254 290 58
457 281 41
376 294 84
384 412 54
26 307 58
475 197 48
322 172 62
467 324 44
231 115 37
421 198 90
372 84 40
405 100 18
431 305 80
331 13 34
9 291 95
205 308 4
73 25 30
312 165 53
348 137 12
363 223 85
154 459 95
363 456 57
175 362 70
425 220 98
485 334 90
117 9 94
211 306 13
366 407 30
244 431 45
392 59 52
157 204 35
349 29 24
7 381 66
22 246 46
79 463 60
449 445 29
329 494 1
315 102 62
241 109 85
283 407 14
97 181 52
353 76 47
285 60 14
68 30 76
261 83 59
241 57 25
32 250 84
125 436 85
272 498 40
490 173 11
431 111 3
240 449 46
220 256 39
98 171 85
388 74 83
85 486 12
127 232 6
69 492 32
231 134 4
122 258 26
274 428 63
159 152 73
111 414 87
116 215 70
47 198 87
127 349 49
254 133 54
240 30 52
451 309 21
269 188 58
146 461 36
161 427 67
434 173 31
115 100 18
152 294 8
159 490 47
73 216 3
257 449 27
436 122 41
200 473 56
209 140 37
20 338 45
443 375 65
51 87 99
139 478 76
274 335 63
256 101 80
382 417 21
30 197 58
350 490 27
104 16 74
350 458 23
95 52 51
53 491 31
221 443 36
172 320 54
145 241 53
197 492 15
195 95 62
453 243 45
4 279 19
227 77 67
405 466 29
451 186 43
250 45 21
253 91 15
261 113 56
142 90 15
412 126 40
121 81 78
413 387 1
259 45 44
16 170 90
210 323 1
328 426 17
27 92 62
320 330 94
310 403 51
276 384 45
105 430 67
167 196 73
216 440 34
137 419 46
456 210 66
319 468 54
314 79 15
375 233 17
167 10 8
345 233 98
37 166 40
266 2 92
182 425 94
179 293 9
321 242 2
279 363 96
260 429 65
381 131 32
27 64 60
163 19 31
418 397 3
428 166 8
352 107 74
5 88 78
4 145 22
180 252 36
100 268 34
283 373 52
410 471 77
198 342 77
432 3 88
370 493 17
217 24 99
349 382 14
475 424 10
2 150 29
288 394 21
409 2 51
200 447 91
222 453 7
78 38 16
396 265 50
376 227 93
490 190 26
186 471 57
255 252 40
87 216 24
233 361 68
91 303 33
480 423 31
442 360 62
83 258 34
59 299 52
324 478 53
436 304 6
457 488 98
152 24 38
100 215 27
379 463 27
157 455 94
220 344 87
218 86 9
122 47 98
458 482 81
129 154 8
61 89 42
335 157 17
314 337 41
186 3 14
325 337 84
96 26 45
309 43 75
268 33 87
381 343 32
469 341 15
234 46 35
113 379 42
300 120 32
205 327 26
338 32 35
346 411 76
41 154 88
454 176 57
52 474 56
1 237 88
478 130 24
295 170 94
288 135 49
305 469 28
89 463 50
297 271 94
240 438 74
494 352 2
295 273 8
470 387 80
47 346 26
84 376 37
388 141 33
349 130 14
388 482 2
426 472 74
481 64 24
200 412 32
357 316 68
124 300 89
69 327 43
257 194 70
462 76 79
76 225 35
348 267 26
118 286 22
404 156 53
448 417 38
440 384 50
147 157 64
4 285 80
399 492 46
154 60 47
150 223 29
413 280 57
145 167 67
235 311 48
267 33 96
93 60 87
235 157 43
54 439 19
386 199 16
287 441 94
43 157 7
16 20 77
458 363 65
443 212 20
475 196 33
196 167 24
45 367 98
154 179 93
180 167 16
212 237 16
408 198 93
360 238 91
73 197 73
70 389 98
243 239 64
38 257 99
433 252 61
30 78 81
205 495 86
191 319 88
387 191 96
30 228 61
5 303 86
261 451 50
387 401 96
473 175 11
193 462 69
477 266 91
382 62 7
244 102 62
210 431 77
241 196 65
349 368 22
228 149 27
236 242 33
480 483 15
205 250 5
467 427 64
307 193 74
369 324 5
21 52 65
20 168 94
322 338 46
251 20 14
217 418 18
367 135 16
192 79 60
202 333 58
399 31 70
329 159 87
71 348 60
431 358 77
23 490 34
211 105 29
210 35 9
326 437 36
244 101 63
221 209 88
444 132 31
300 358 73
257 49 29
267 440 9
172 450 6
51 59 35
449 452 95
115 43 32
89 299 76
117 107 55
57 165 85
354 419 60
462 222 40
300 219 50
287 115 55
465 315 54
450 3 75
195 472 28
490 8 44
146 230 76
80 47 15
325 305 80
238 71 56
414 4 1
431 457 84
192 239 8
112 146 76
420 24 18
36 188 87
185 470 82
391 3 2
438 275 88
463 110 20
54 72 97
370 102 18
242 11 5
88 251 46
330 269 97
337 124 57
417 435 14
21 73 77
426 96 57
498 311 95
398 443 51
398 393 14
459 171 64
160 197 35
211 130 51
110 33 15
11 402 52
203 253 91
107 476 88
405 271 51
181 461 14
121 148 83
309 209 96
409 359 79
450 122 71
289 269 64
373 151 65
385 172 90
146 345 18
13 428 60
183 82 41
329 170 41
90 175 49
115 5 91
168 178 66
37 320 15
358 447 20
265 255 99
180 114 7
188 76 1
492 119 90
223 408 70
345 202 47
422 438 62
100 391 87
84 57 97
279 438 59
474 187 73
97 6 18
73 436 73
436 99 32
493 291 49
108 490 79
395 480 52
96 371 19
488 263 38
470 314 39
336 479 23
254 476 66
113 268 15
322 453 28
209 326 69
7 354 51
39 424 14
29 200 34
427 261 9
400 28 27
200 206 81
358 98 30
338 396 48
273 238 88
449 481 81
265 15 91
222 362 70
326 230 94
160 302 43
129 147 67
355 253 13
443 143 11
393 290 57
340 495 39
290 211 12
132 340 21
231 366 37
22 104 63
474 294 71
46 278 60
178 490 96
90 250 12
258 341 61
164 224 61
166 170 74
406 269 36
117 65 67
116 273 35
54 17 26
426 73 64
214 194 11
349 269 44
83 431 71
367 494 95
207 47 37
306 148 63
440 444 17
107 291 6
412 73 52
107 319 26
321 79 47
313 109 69
115 387 52
441 223 21
132 445 8
4 466 90
20 339 69
143 143 83
236 13 70
289 169 36
42 319 14
1 353 96
485 276 19
364 485 100
357 499 1
130 361 61
202 240 80
207 275 16
359 372 88
190 427 3
272 246 71
484 254 72
121 195 85
282 86 12
383 385 97
402 465 19
28 116 51
448 67 29
282 400 5
455 273 53
166 441 17
58 195 64
100 461 23
189 339 37
87 313 82
194 349 73
385 3 31
134 236 99
138 164 88
117 475 61
330 60 11
177 294 46
237 66 36
349 183 25
478 126 48
100 266 83
151 260 80
316 431 31
487 128 60
319 335 65
420 76 90
373 217 30
185 146 79
412 169 31
459 309 71
83 93 79
373 43 16
469 83 95
412 171 7
428 205 44
11 155 98
429 317 52
369 9 5
76 228 39
358 322 92
253 452 49
432 204 16
20 221 80
315 363 40
431 331 97
158 15 92
392 441 34
201 318 79
163 171 38
290 412 31
390 463 59
421 368 85
304 319 58
188 437 45
352 389 35
184 131 44
164 153 19
476 0 84
2 389 42
235 483 36
78 253 6
376 261 84
142 21 24
119 257 85
433 399 51
125 189 69
256 277 83
451 453 1
230 209 49
133 150 63
58 345 45
129 92 2
31 284 80
84 394 68
460 234 30
351 101 70
457 397 1
118 245 35
340 200 12
439 333 63
131 35 25
465 468 91
81 91 89
54 478 72
174 88 68
281 428 59
331 176 39
413 395 14
396 42 56
211 498 37
253 300 12
83 3 15
92 177 78
167 95 95
415 346 47
40 37 84
15 101 90
287 206 4
181 271 96
57 206 62
345 114 46
262 318 54
479 123 73
151 57 98
206 410 92
260 285 45
322 215 19
298 368 23
326 222 82
160 460 8
406 325 90
469 304 61
324 110 15
341 227 59
69 152 14
392 85 98
1 200 21
11 72 97
424 12 22
285 90 85
213 270 53
284 108 86
401 402 36
385 428 66
398 464 19
318 449 79
374 389 28
322 360 89
363 444 91
367 158 25
490 169 42
370 143 57
394 328 29
249 367 63
178 343 21
159 114 87
376 481 60
194 260 57
33 59 1
24 88 24
283 344 61
120 208 14
300 44 30
67 93 18
413 234 88
455 46 92
404 427 47
395 140 52
246 176 100
348 334 32
243 420 34
335 133 41
339 9 80
428 133 80
172 403 21
155 436 51
291 3 43
297 457 85
288 207 97
369 204 20
158 403 80
36 295 70
163 451 26
122 57 39
132 428 54
46 397 21
493 414 17
71 442 33
7 212 91
327 480 35
410 440 57
65 437 60
180 381 32
210 48 2
324 298 66
432 31 74
38 400 86
420 152 40
206 98 98
385 153 45
146 217 47
489 385 81
127 357 76
452 472 70
214 168 71
260 45 92
178 201 74
26 498 85
232 87 38
213 192 94
439 191 13
198 298 90
165 301 91
381 302 51
390 273 62
241 21 100
345 79 98
32 454 69
122 259 42
483 458 50
444 227 56
59 235 69
163 105 66
64 180 39
423 372 58
463 324 23
165 462 47
349 430 7
280 433 48
228 393 59
73 338 94
388 186 56
327 98 66
403 264 11
384 429 11
171 38 33
58 291 15
59 73 1
389 111 20
208 423 32
111 306 92
296 71 29
240 474 94
489 366 77
1 155 21
396 271 50
180 148 49
388 276 54
178 83 26
68 243 25
238 205 7
253 272 60
144 182 89
232 489 25
336 158 53
228 265 73
364 184 36
112 408 14
82 429 65
291 287 4
95 411 1
26 40 21
412 274 3
359 112 26
62 492 64
480 355 18
44 85 2
241 248 89
24 98 78
159 391 98
114 146 83
151 21 77
47 49 18
424 223 73
215 204 1
172 328 16
418 63 38
45 71 78
71 417 64
49 272 24
422 121 90
401 264 30
164 348 76
329 209 9
328 361 22
54 288 8
130 433 26
213 44 80
375 172 43
21 443 31
168 199 5
4 355 87
59 447 31
128 21 18
225 50 30
332 3 44
97 31 64
496 455 88
123 158 39
181 491 13
313 402 70
483 27 81
49 51 77
13 173 41
93 125 4
482 495 65
266 433 93
148 280 95
199 223 95
86 14 20
59 137 79
268 155 40
341 435 52
401 39 9
51 21 26
105 347 85
6 277 92
380 337 21
415 257 17
315 193 39
201 163 71
408 428 64
72 346 28
302 94 9
182 485 38
255 233 92
369 98 29
205 422 40
95 92 38
405 449 39
475 394 11
460 477 90
169 47 40
193 403 88
168 409 78
5 93 41
484 260 82
357 341 8
370 239 9
281 269 53
272 78 70
355 322 22
0 240 40
166 145 65
203 324 94
165 190 50
194 139 79
70 336 77
314 103 83
395 1 65
458 166 57
101 33 76
235 49 69
404 105 91
493 204 44
400 51 79
411 288 49
206 341 79
93 182 56
492 100 71
398 213 96
462 232 100
324 281 51
413 478 39
255 345 23
117 84 91
446 0 5
93 138 11
90 455 4
293 231 85
237 195 26
251 336 39
118 256 35
0 31 98
351 262 8
83 313 72
8 7 49
311 17 62
254 176 44
210 355 85
173 281 59
417 116 92
175 455 50
49 343 88
435 237 43
78 310 45
217 387 74
281 5 71
431 214 8
426 78 80
467 359 66
92 36 22
396 165 48
328 54 26
221 108 88
66 460 17
152 211 20
347 33 76
79 406 55
133 455 1
152 40 63
88 217 42
354 277 16
198 434 65
350 484 90
131 385 10
480 124 48
239 221 54
396 155 89
198 152 54
140 84 35
64 299 21
126 137 47
172 475 39
351 472 39
163 112 25
143 44 2
498 170 33
9 37 76
493 173 67
4 250 13
492 130 88
453 87 80
80 388 96
240 476 76
328 188 23
108 207 62
428 129 31
221 490 44
27 137 98
152 49 37
191 186 82
364 99 4
209 246 10
278 336 93
38 167 95
431 240 4
70 186 87
123 304 92
393 285 10
7 95 78
383 423 73
391 164 38
307 90 10
307 131 54
105 357 59
389 360 2
421 89 99
496 377 80
305 331 96
229 212 29
349 261 77
316 333 23
337 1 87
184 302 84
383 468 66
94 301 5
4 161 7
18 261 20
437 58 7
198 457 12
336 395 91
45 386 87
369 125 30
290 333 73
13 474 7
10 178 51
450 337 92
198 106 88
227 249 67
128 495 73
196 348 91
1 364 1
229 493 71
249 171 43
435 374 40
71 221 4
462 166 78
284 115 51
305 272 50
353 447 67
206 444 52
39 486 97
496 404 45
55 94 88
342 167 63
294 244 42
192 371 56
126 268 72
323 490 90
237 217 47
148 85 82
473 402 85
228 394 62
133 195 98
236 64 10
424 20 9
483 486 18
132 253 37
432 42 9
247 483 42
261 126 11
422 192 19
241 256 15
152 229 94
128 271 45
462 32 80
381 25 56
111 425 39
236 13 94
120 341 76
485 90 45
389 121 97
449 80 71
198 37 43
465 359 18
160 270 51
172 149 81
463 40 88
262 72 62
174 453 8
199 167 56
389 497 63
440 140 71
169 82 94
58 40 42
383 126 97
422 241 35
150 336 87
386 276 38
185 14 64
214 475 28
366 483 81
2 212 72
203 162 47
450 427 44
91 244 36
189 97 87
331 223 53
446 234 76
499 211 98
415 248 45
145 91 15
427 4 95
323 455 23
395 99 53
470 8 2
5 436 66
264 483 84
74 343 86
407 413 16
374 21 4
110 489 34
467 152 35
477 183 3
223 30 29
392 118 86
170 351 93
56 310 93
107 172 57
329 318 80
455 173 46
422 391 64
267 463 40
389 232 26
474 360 61
9 322 68
287 113 63
308 310 30
17 240 26
51 144 5
409 248 44
359 360 49
428 157 97
162 420 85
456 38 57
422 244 4
146 433 20
26 352 88
129 389 13
28 478 17
293 429 33
84 356 62
289 280 89
405 243 16
386 179 100
55 435 27
363 209 96
86 402 23
242 433 46
15 366 19
451 480 67
313 364 85
142 230 12
137 129 53
51 463 56
418 116 59
146 107 43
419 277 93
203 452 70
415 197 29
443 391 65
457 365 34
73 284 65
471 324 60
54 271 24
25 485 88
284 221 29
157 302 51
133 342 29
444 71 27
186 126 97
289 290 94
188 464 50
25 453 48
238 33 6
304 164 90
55 356 34
168 314 97
89 46 26
96 156 61
322 415 73
40 361 24
287 391 78
479 214 90
398 439 35
195 69 50
258 36 91
343 289 17
150 14 58
310 144 9
44 330 52
118 98 65
10 263 48
286 68 54
371 128 87
2 218 68
465 194 25
434 489 98
418 362 16
99 420 92
202 62 25
373 478 24
343 480 97
498 466 77
124 124 66
221 48 97
475 24 86
343 7 24
144 172 51
309 49 95
450 26 2
372 411 81
49 117 47
146 136 15
67 346 41
105 451 74
230 194 76
186 58 83
42 3 79
75 89 83
442 135 96
262 22 82
21 133 17
352 426 40
381 43 86
419 68 31
179 291 25
123 334 32
361 120 92
276 319 43
127 461 56
377 168 1
490 480 87
438 250 59
181 404 10
314 269 86
260 498 63
113 187 23
59 375 53
183 237 11
445 373 81
318 490 35
245 412 49
435 294 3
0 77 74
202 434 100
36 301 31
191 115 86
227 364 100
390 377 80
384 412 54
262 386 73
257 84 59
170 487 84
354 409 14
254 331 46
210 443 42
36 90 71
64 490 1
90 418 2
71 99 97
485 224 55
185 148 96
483 467 63
136 39 4
361 225 1
439 333 8
37 481 100
414 208 100
4 10 65
8 241 93
389 188 60
293 315 31
381 489 75
465 139 79
428 475 92
499 311 74
120 464 43
396 96 29
364 323 44
173 450 10
487 49 11
20 401 29
354 42 77
189 410 10
233 22 65
233 94 4
211 357 86
464 83 85
275 139 61
356 416 37
268 206 4
214 30 20
454 249 38
372 23 8
434 0 81
364 34 32
441 311 56
347 208 10
493 187 58
273 434 69
11 259 36
341 366 44
347 103 91
35 311 85
437 44 70
493 124 32
191 265 49
386 487 20
309 315 1
104 419 45
435 125 30
33 410 15
247 364 59
260 6 13
313 249 51
75 204 86
452 43 74
347 296 17
288 255 23
490 313 7
396 264 76
187 106 60
490 406 89
106 66 35
295 67 1
309 405 54
469 417 96
355 482 88
360 14 2
179 148 9
125 364 48
6 305 51
424 384 75
216 256 12
171 456 73
106 294 99
382 270 75
302 282 35
365 450 2
230 331 79
305 352 15
145 476 97
306 276 89
264 495 21
114 466 7
349 253 92
302 361 17
312 143 38
334 57 18
86 244 64
32 133 35
97 456 66
27 153 96
343 480 7
89 153 49
384 3 60
161 343 71
178 160 68
473 168 75
41 236 80
220 39 43
445 405 22
296 171 4
130 370 71
369 293 5
395 121 20
337 188 50
341 73 54
477 368 93
368 101 27
139 364 37
266 0 85
383 191 74
202 256 71
103 106 63
7 332 36
11 245 60
399 487 68
309 498 68
412 467 61
65 3 79
300 48 73
158 366 89
489 320 88
110 410 22
103 276 19
334 478 45
294 398 49
161 355 38
64 195 95
155 206 49
209 475 92
110 188 37
466 251 91
454 445 61
426 242 32
121 36 61
104 220 21
474 39 21
49 158 77
267 383 66
119 247 60
41 358 86
467 237 78
151 126 63
377 52 44
249 66 5
201 241 29
17 399 68
179 318 41
274 320 79
149 223 84
463 129 60
487 113 16
435 437 96
140 66 61
488 429 59
93 401 27
310 112 49
266 258 88
426 70 90
444 53 43
213 193 88
317 194 95
327 28 86
188 442 67
404 153 5
499 113 4
382 147 2
40 67 70
186 131 17
358 310 39
231 442 42
371 31 64
20 309 15
277 460 8
148 205 53
123 133 76
181 494 90
458 278 86
116 283 62
450 89 86
157 342 84
363 310 70
476 160 34
3 249 64
294 364 73
380 157 37
212 173 81
409 434 36
438 423 40
393 81 17
240 250 5
209 37 33
400 456 97
367 362 88
91 88 39
367 63 44
342 61 100
337 273 8
136 462 19
233 166 29
365 382 82
178 124 6
260 117 79
153 122 17
91 311 100
69 157 68
323 7 57
