1000 5000
955 505 38
591 496 100
176 340 89
963 771 52
319 731 78
439 974 11
404 161 10
464 567 40
432 904 54
892 330 14
331 712 92
122 184 99
976 827 11
943 941 78
165 524 69
56 884 15
613 14 50
824 417 20
811 644 25
913 347 83
906 482 44
844 347 88
539 175 58
93 312 77
90 733 51
619 133 1
650 223 93
604 312 13
37 504 32
713 389 17
372 460 3
815 764 2
330 804 43
743 989 42
505 392 78
931 299 10
819 672 94
227 240 15
37 830 60
938 239 65
1 197 9
274 855 18
810 586 69
909 221 52
883 395 34
521 798 100
149 136 51
829 60 53
979 52 10
971 319 49
123 764 39
194 812 65
889 713 21
323 879 74
191 625 34
840 471 36
301 115 64
685 253 39
304 484 59
435 894 31
918 909 40
362 260 100
746 528 62
287 906 96
61 641 45
232 180 15
945 646 71
213 889 45
884 818 11
879 550 34
762 874 95
33 896 53
554 487 45
337 585 61
725 481 36
859 505 67
170 353 81
500 537 78
13 820 3
978 519 77
327 528 25
263 719 54
107 508 21
242 623 83
266 391 7
228 834 44
491 524 8
808 397 30
940 246 70
215 933 91
476 590 70
865 761 94
497 458 82
915 812 70
423 877 7
615 912 99
47 270 78
831 986 52
687 483 81
341 894 97
668 491 69
637 762 36
94 914 8
945 393 86
927 265 12
721 955 42
49 159 18
269 826 99
960 133 15
603 818 35
928 716 83
25 364 16
833 311 4
993 289 74
619 513 16
138 875 62
692 252 57
342 622 25
580 229 42
353 956 2
300 37 10
433 577 32
160 642 31
350 306 33
940 116 17
594 137 91
102 159 72
354 397 47
330 333 26
91 444 82
866 543 83
439 255 85
912 319 4
58 724 33
194 169 19
950 550 91
859 642 53
500 474 79
996 458 14
377 709 45
825 25 79
113 909 68
588 177 90
690 627 62
930 262 90
715 122 10
621 890 60
575 231 20
405 714 52
827 484 12
305 253 39
954 256 52
811 495 95
298 471 12
943 473 80
175 627 46
106 840 97
73 980 81
993 358 86
593 408 83
461 331 95
611 953 18
288 561 56
671 857 9
124 938 70
991 46 13
378 226 70
600 549 33
428 342 94
710 565 17
261 320 9
592 743 92
164 863 50
427 224 15
643 346 61
356 136 54
407 984 40
111 835 15
543 718 82
962 832 83
538 481 17
737 710 41
34 985 96
527 455 36
969 491 94
668 577 53
625 163 85
649 131 51
333 726 4
190 697 48
538 217 3
369 363 99
158 980 2
793 771 6
538 188 8
624 947 90
823 357 95
122 189 64
616 54 83
169 529 72
138 871 73
297 485 71
152 388 4
895 889 3
989 890 60
563 137 62
698 841 70
541 280 49
679 248 59
590 866 52
255 265 62
69 887 70
723 188 55
502 258 42
49 541 60
453 16 40
650 915 33
364 461 39
20 627 90
695 985 100
50 238 80
142 649 78
830 915 64
549 876 27
753 480 75
803 405 21
901 411 8
165 922 64
483 177 25
315 988 62
539 347 18
66 672 89
154 254 55
728 751 70
99 294 98
619 808 24
100 987 66
656 349 45
24 193 65
351 379 86
622 821 98
174 416 51
769 258 8
949 544 25
362 766 6
610 507 99
928 798 34
315 557 53
773 186 7
479 97 15
723 943 23
221 292 57
893 17 56
362 605 80
886 609 47
717 192 91
682 60 68
467 31 93
345 515 62
988 155 57
274 347 73
109 425 1
695 689 34
712 189 92
357 769 16
720 785 73
592 613 99
382 480 70
35 77 61
958 724 46
128 230 41
12 543 37
902 317 63
486 657 14
739 963 5
466 766 16
550 195 47
292 411 68
218 486 51
967 117 62
874 185 81
379 557 70
839 652 67
673 752 65
681 105 46
567 807 7
321 697 59
130 679 81
186 259 31
362 551 83
770 142 25
296 250 86
365 596 2
458 224 83
35 503 58
852 505 20
771 910 76
343 15 81
567 182 8
292 114 39
998 884 60
443 553 77
351 651 4
314 309 14
481 314 33
816 704 100
877 507 74
880 525 55
296 20 24
643 953 52
675 797 15
650 396 6
888 757 75
994 595 57
785 120 87
126 331 47
692 133 99
95 450 29
267 278 63
909 286 3
57 432 97
698 161 86
752 357 58
520 942 8
477 401 55
79 433 6
98 357 38
343 370 85
646 528 62
846 471 30
697 87 85
978 168 88
609 708 11
654 180 95
681 721 29
956 1 98
338 118 98
39 393 70
685 497 70
733 332 46
753 66 85
222 594 59
339 472 67
91 856 47
105 584 66
945 604 42
711 309 47
629 439 15
636 776 69
824 327 79
960 389 39
855 860 34
291 728 95
454 658 3
165 948 6
153 408 20
198 314 8
909 694 28
509 170 33
691 993 73
114 892 41
634 492 27
166 655 7
553 353 66
971 70 71
852 727 2
748 139 45
333 38 46
833 803 32
232 388 86
608 239 47
669 243 39
944 487 49
997 423 82
299 576 83
303 702 98
590 956 94
40 530 52
935 850 99
606 752 20
547 915 72
732 491 79
457 588 84
506 573 62
625 549 82
627 454 24
275 490 15
56 83 27
305 833 13
969 74 38
258 618 61
596 862 78
976 917 80
510 222 37
165 881 59
935 52 62
210 687 50
228 249 56
500 745 100
291 289 60
834 464 21
861 685 22
55 599 45
481 982 65
998 302 55
55 716 21
113 508 18
866 176 97
323 827 1
388 328 18
416 583 12
804 64 75
508 623 21
992 974 85
17 353 29
598 27 18
315 99 64
425 533 58
96 402 68
885 828 63
559 868 58
444 782 91
636 43 93
553 399 95
479 586 16
567 893 36
324 597 42
498 626 51
800 835 79
976 896 30
116 933 50
866 631 59
585 243 9
798 8 77
394 793 20
384 574 64
252 50 78
712 645 55
939 913 53
44 89 77
30 606 54
382 994 79
302 773 96
322 327 62
32 994 61
548 455 51
349 76 40
927 649 10
606 772 71
511 630 100
808 493 13
614 179 92
94 229 32
585 991 94
502 782 14
541 465 47
387 991 97
672 855 60
223 931 78
837 319 92
632 368 96
787 377 46
215 798 86
425 475 47
471 277 54
316 525 37
210 392 62
20 994 50
135 897 5
271 23 52
298 797 95
844 361 45
600 71 13
844 812 87
22 171 20
752 438 34
535 325 8
684 657 45
954 195 27
917 620 83
830 757 82
47 658 19
496 166 11
836 556 18
299 905 86
492 406 16
329 12 27
480 763 52
266 716 9
110 55 38
666 864 29
270 104 93
628 860 66
209 826 26
56 987 84
648 244 96
729 435 73
300 843 72
886 434 4
797 838 10
102 205 76
409 668 4
590 61 99
888 186 6
754 271 95
988 203 87
815 242 75
564 791 4
517 392 31
274 803 13
942 52 5
134 445 15
670 872 48
949 68 12
290 117 78
970 286 79
992 837 63
981 741 49
721 593 98
991 414 91
917 301 71
456 274 6
566 135 90
750 904 34
194 992 74
345 453 54
895 788 39
504 839 11
12 889 15
39 886 31
143 529 32
495 992 44
527 312 42
496 822 88
761 126 78
981 372 30
949 967 60
171 73 99
232 457 75
220 351 51
626 558 26
924 662 42
787 909 40
337 395 54
488 820 21
522 265 84
913 307 70
167 135 94
438 874 66
572 770 72
604 781 82
573 579 6
928 718 6
83 664 36
744 945 46
689 905 69
830 119 43
688 127 3
962 497 7
320 341 4
128 105 72
780 291 45
407 217 49
530 820 92
998 707 24
833 593 67
852 187 57
676 851 45
29 43 14
617 356 40
465 691 7
769 555 73
457 623 68
804 974 44
222 8 82
159 513 31
75 805 55
468 717 43
527 220 85
299 837 2
113 841 24
895 569 15
931 781 2
877 487 77
772 570 28
865 206 96
422 902 22
409 507 84
482 153 98
534 139 11
157 926 99
684 867 86
428 161 81
865 817 39
769 811 58
816 505 89
891 742 19
365 532 34
435 971 34
34 706 48
366 302 85
583 421 17
185 356 18
18 169 59
648 37 93
581 240 45
640 525 49
496 394 80
761 634 93
333 335 43
468 267 71
512 639 78
107 679 56
71 724 54
911 885 16
951 747 67
360 226 5
322 968 86
723 910 9
972 245 61
950 669 81
388 166 68
39 891 82
952 815 1
758 698 19
123 306 33
210 273 40
487 314 67
550 16 17
809 527 87
28 463 19
310 739 72
174 111 24
484 272 93
338 209 78
861 691 62
671 454 5
103 721 28
831 755 86
137 54 90
987 937 77
30 235 24
574 244 28
902 710 78
358 392 3
896 38 51
27 802 59
795 486 26
767 267 38
667 584 34
57 132 19
880 533 41
864 941 95
776 191 25
123 728 91
887 405 82
646 356 30
788 478 44
808 825 49
937 18 51
408 960 34
650 367 6
303 551 45
700 655 61
480 721 22
557 659 71
920 972 31
117 997 7
947 367 86
314 100 49
953 343 10
724 632 56
56 584 7
254 578 17
210 131 58
767 26 33
743 20 79
27 309 20
593 313 5
517 843 38
936 340 14
309 14 37
563 785 53
10 488 7
611 887 14
923 7 44
979 220 26
132 481 28
311 227 50
92 537 26
8 371 77
245 885 73
146 463 80
411 201 78
12 709 63
18 769 81
350 906 34
791 687 53
454 334 40
464 297 97
887 748 14
436 463 49
287 914 35
988 460 91
72 178 36
800 442 98
68 807 93
223 832 9
407 866 59
60 573 85
655 712 16
329 47 71
953 311 31
996 717 18
318 724 9
990 736 7
848 426 29
290 167 67
102 150 22
438 478 12
983 260 58
89 216 62
450 508 72
335 885 36
959 755 9
322 698 9
424 797 8
707 190 93
18 278 83
178 389 8
39 208 58
19 234 90
381 770 17
958 11 44
97 869 98
336 561 14
655 387 54
453 94 7
225 233 88
909 978 95
764 519 91
284 624 42
263 325 62
363 733 96
256 76 2
769 141 89
65 94 18
918 767 40
518 667 64
903 866 49
683 187 66
543 654 94
351 70 52
141 0 52
56 760 47
559 254 9
254 996 60
2 673 50
371 558 56
576 552 64
560 902 59
943 202 67
140 76 25
845 84 35
366 647 39
175 837 70
155 402 19
35 422 63
378 25 40
835 686 86
95 638 3
270 826 10
397 277 34
852 145 84
323 911 37
973 432 53
1 716 2
929 285 10
979 499 83
491 172 32
468 788 24
914 231 33
273 452 56
916 670 21
554 691 31
148 928 51
410 311 70
688 871 94
777 441 1
396 284 37
943 312 80
43 43 84
538 460 26
747 144 17
185 559 17
128 898 18
506 716 94
173 812 61
488 592 93
797 910 98
382 236 9
948 599 37
775 621 33
636 358 98
969 904 71
625 821 89
34 655 75
759 341 17
392 380 53
742 502 48
176 707 96
628 863 36
545 754 66
756 770 68
241 361 58
765 458 22
507 549 6
488 527 78
947 640 29
77 760 79
105 849 4
675 576 38
511 953 78
188 385 20
740 566 89
915 243 67
228 544 83
755 83 12
433 244 27
944 103 39
80 428 44
3 458 66
639 562 78
449 18 38
913 344 8
733 239 12
983 933 20
34 552 29
778 37 70
955 314 77
632 939 44
114 686 93
692 419 38
873 502 51
931 547 81
660 585 73
416 20 1
251 910 72
730 749 13
923 690 81
133 56 62
613 64 19
507 141 7
637 890 58
756 522 66
669 642 27
696 258 58
403 349 41
200 382 43
118 785 32
240 434 68
423 145 80
891 93 81
858 382 64
524 257 94
524 547 25
918 986 51
408 384 38
575 847 75
181 769 88
449 372 5
66 278 20
247 768 28
340 26 3
425 634 65
556 136 83
916 114 70
472 801 1
472 598 95
571 503 98
12 641 67
494 487 79
863 768 4
883 516 56
958 919 90
756 574 23
439 59 54
818 526 6
140 349 7
935 190 66
245 845 100
614 80 61
41 840 13
77 109 36
320 21 16
773 397 54
484 955 61
690 800 68
83 639 33
165 332 80
955 550 80
473 670 17
34 681 75
95 162 32
285 318 79
235 399 80
906 657 38
925 721 14
431 566 44
889 568 64
14 17 22
14 780 62
870 700 62
401 544 34
696 132 93
450 945 75
623 982 94
747 397 34
807 816 14
190 377 10
596 152 67
429 253 28
713 169 75
796 694 9
364 635 58
288 79 91
925 900 73
63 734 82
607 35 36
319 255 11
189 447 38
798 241 3
852 873 13
389 653 3
70 877 94
281 975 1
715 333 64
345 661 27
452 832 34
846 761 81
138 592 96
967 824 80
12 969 40
345 235 6
705 111 71
110 392 77
314 544 65
694 69 27
423 409 39
718 577 10
371 373 74
934 152 52
659 646 51
104 437 63
707 930 45
566 477 33
724 727 85
372 107 5
948 638 62
831 261 95
472 79 88
850 217 90
658 151 85
30 38 36
121 727 55
825 974 28
392 522 86
457 468 91
54 141 20
0 645 8
298 818 24
779 624 70
368 229 45
182 856 15
636 281 14
937 845 52
411 456 12
360 385 28
58 726 78
133 461 30
582 530 25
649 43 1
323 787 5
217 971 21
828 270 21
101 301 72
325 703 59
386 74 81
235 614 28
949 634 70
112 292 30
863 756 95
787 162 32
599 837 82
841 874 86
403 561 5
486 763 24
998 716 65
321 704 40
689 861 18
522 9 11
884 422 97
202 976 88
36 505 38
948 277 65
892 372 13
216 474 18
681 493 33
895 540 62
658 97 64
316 471 9
186 334 74
642 177 7
835 735 9
63 29 90
53 208 95
0 415 70
557 757 20
81 251 90
840 348 60
214 476 16
297 779 73
322 844 40
170 762 27
228 497 80
997 257 23
928 58 78
525 606 36
754 864 98
609 807 30
412 535 5
799 303 29
46 807 53
804 437 7
72 502 41
471 22 78
561 82 98
133 953 35
642 162 3
600 127 91
738 898 12
603 89 79
594 564 50
186 291 55
509 993 79
980 254 30
221 387 57
328 226 77
416 908 34
689 533 74
762 895 94
951 300 88
215 687 71
937 4 42
274 561 3
684 524 49
765 425 98
832 283 66
918 765 94
141 446 46
462 230 28
571 51 27
303 936 22
50 777 43
673 317 23
556 698 52
4 326 53
750 126 50
774 564 55
335 483 14
44 255 78
990 654 73
991 628 50
781 538 63
235 658 22
32 556 99
672 294 29
892 823 5
302 226 46
629 651 56
109 854 6
805 413 34
836 631 77
273 377 37
228 522 11
124 576 7
646 394 67
274 463 67
450 201 28
671 672 50
901 17 23
125 274 13
229 197 39
882 200 29
355 641 16
251 298 69
414 309 95
347 217 47
96 191 59
956 89 41
325 424 33
974 365 6
166 423 81
330 859 52
977 543 81
646 587 32
249 288 45
901 840 63
50 960 70
281 300 85
214 901 99
70 572 30
881 578 41
33 997 55
263 319 93
903 265 90
622 496 20
355 932 31
456 172 71
15 187 43
509 203 57
391 430 5
630 861 60
628 446 27
165 155 79
325 184 55
425 943 19
841 94 99
634 445 68
973 780 83
64 555 48
563 364 50
781 970 89
762 143 96
888 15 70
639 963 41
108 142 46
212 690 14
743 818 33
577 822 78
133 298 40
551 110 20
754 249 82
106 520 9
282 622 74
994 585 45
922 874 80
447 877 86
366 86 58
637 89 83
14 692 61
752 309 17
549 362 48
768 745 80
606 639 1
903 263 68
466 752 25
46 868 1
91 629 41
466 391 11
558 776 31
220 147 66
715 627 55
806 604 44
87 739 78
384 747 29
96 754 34
102 655 72
887 543 100
953 226 75
895 2 25
650 373 62
139 297 16
751 686 40
106 85 55
955 494 57
415 283 12
217 896 46
36 742 24
540 404 25
56 673 19
681 924 75
187 262 6
425 308 2
353 166 80
666 769 60
541 729 95
495 858 12
172 378 9
810 282 24
275 792 85
196 622 73
531 134 7
318 417 8
788 417 30
766 465 29
778 128 1
646 938 49
934 868 27
283 660 14
920 821 84
619 618 100
163 781 87
926 764 87
10 551 15
694 127 11
299 582 28
112 83 26
95 669 4
796 113 86
522 441 20
58 712 16
161 944 74
92 5 66
809 367 26
6 339 76
218 721 14
450 831 43
911 56 20
250 177 65
533 109 81
267 316 70
496 567 75
427 312 3
132 349 4
735 698 34
806 974 56
727 58 24
892 464 75
783 949 88
850 9 97
476 116 40
971 324 31
913 726 58
843 296 58
707 657 99
869 137 2
450 116 43
163 139 59
620 875 87
598 308 58
845 741 42
288 390 7
970 517 54
489 698 54
735 83 50
618 729 80
243 864 63
48 26 67
696 684 6
252 275 67
126 479 27
915 988 98
469 110 15
88 517 77
754 406 82
438 671 35
518 916 78
261 850 4
534 506 40
864 183 76
902 370 84
125 379 28
68 312 45
563 394 21
481 335 46
139 829 95
831 817 26
611 274 80
568 612 34
84 224 2
860 79 49
569 493 58
341 189 26
530 565 52
393 123 15
510 351 25
89 849 96
681 787 60
629 582 52
218 331 12
677 273 47
999 922 40
835 194 78
332 956 37
519 898 64
467 977 92
189 842 48
402 407 13
954 779 71
249 795 61
397 797 51
625 165 72
174 299 31
379 893 25
159 278 59
437 550 65
946 988 76
412 135 7
986 936 82
322 431 78
697 800 73
699 185 37
333 237 30
116 448 38
970 887 23
998 623 35
799 703 11
278 552 9
950 226 34
96 628 83
779 952 73
944 806 81
122 149 35
287 599 58
429 504 46
541 504 86
779 621 62
308 542 53
324 64 62
115 119 66
320 354 86
921 656 98
371 271 60
299 515 50
470 877 31
627 325 91
506 114 23
877 366 4
577 886 85
355 40 58
366 731 18
484 53 45
20 645 48
125 461 36
641 810 37
816 652 37
590 900 99
10 966 49
583 18 48
475 309 60
917 264 88
394 701 12
208 245 73
230 126 66
470 966 69
894 152 47
618 656 62
609 77 1
53 148 92
213 353 86
392 988 94
877 107 67
530 79 56
69 496 44
182 436 2
540 529 64
360 948 47
842 917 13
656 865 31
482 519 24
267 693 90
823 102 46
576 419 89
874 483 12
842 704 27
571 940 31
287 829 7
991 700 57
238 21 24
424 493 10
883 872 72
46 160 68
629 256 83
69 171 61
768 788 21
15 936 19
711 97 26
816 566 7
60 845 99
968 449 87
356 667 62
487 125 11
868 4 83
645 448 56
716 489 11
986 291 89
723 126 90
122 971 46
945 80 52
636 832 39
763 611 46
255 979 91
853 637 37
46 748 66
818 282 25
568 929 55
621 863 47
714 218 95
228 413 86
662 324 35
491 692 9
356 75 3
413 820 50
64 749 31
338 99 6
873 159 5
253 854 40
205 35 17
541 847 58
101 54 84
407 942 61
707 1 13
45 277 39
145 335 86
132 286 28
987 648 9
254 313 89
693 408 57
793 690 44
733 949 71
112 395 75
857 377 18
482 694 31
201 635 74
715 337 47
787 43 15
599 80 34
981 791 34
475 316 29
752 659 67
852 934 14
871 5 95
101 116 30
158 892 61
96 122 12
814 553 88
443 939 12
248 510 19
974 962 25
837 513 71
911 983 10
164 411 65
389 567 17
4 693 68
93 18 66
931 62 80
257 852 88
570 231 86
914 879 50
637 803 34
584 440 86
270 81 30
918 6 5
680 24 78
378 761 93
579 208 20
574 11 73
22 913 79
49 37 49
308 840 14
210 555 50
719 150 80
225 748 36
160 953 73
9 341 11
608 786 39
0 914 43
885 984 9
876 214 40
793 549 66
785 596 25
660 942 21
977 952 72
432 918 3
453 928 29
958 876 18
162 409 79
70 371 26
416 865 85
640 17 12
248 216 29
390 132 92
164 451 28
307 340 13
467 501 30
212 461 44
671 428 23
823 836 23
45 8 2
595 356 44
717 6 47
345 254 56
208 196 24
213 600 79
456 732 10
714 175 16
7 637 44
773 354 13
783 606 57
972 250 54
472 38 82
166 433 55
177 620 6
930 239 74
917 833 19
867 115 89
250 493 44
884 544 62
332 923 94
899 972 37
453 496 43
822 8 62
541 360 53
531 23 71
43 685 37
681 436 45
690 243 19
710 42 4
325 821 92
119 845 87
413 121 73
303 223 91
399 915 66
158 745 92
684 839 21
468 18 89
933 820 44
819 812 80
51 122 28
916 502 5
89 239 90
235 53 27
523 838 22
74 800 92
394 219 75
900 543 66
202 577 88
928 204 100
833 554 14
192 72 15
553 431 66
942 244 81
882 97 93
899 896 79
283 914 70
223 183 6
263 720 65
84 761 42
433 220 36
992 395 13
369 977 97
644 34 86
240 209 60
628 310 78
573 667 22
25 327 68
679 438 74
306 465 45
451 80 15
511 5 47
374 188 90
570 758 93
513 119 55
874 831 100
914 323 4
529 20 77
855 963 16
788 743 56
784 207 9
324 28 14
515 124 57
517 69 44
606 159 48
657 701 96
226 158 65
249 814 22
424 571 53
972 814 41
141 612 38
733 40 97
914 333 3
672 372 57
360 731 68
815 427 75
355 327 33
822 764 2
505 94 26
513 36 97
301 176 96
319 71 50
193 764 74
123 970 67
976 624 66
889 27 44
633 909 74
377 328 19
280 56 24
441 620 34
945 728 45
424 436 32
432 15 69
707 387 73
782 626 92
52 974 46
795 850 56
589 822 89
675 411 36
439 72 73
903 59 4
256 883 61
728 746 25
882 272 44
225 157 79
643 335 12
616 729 15
841 52 65
789 170 45
230 907 58
739 964 34
108 286 12
513 652 97
567 23 16
758 741 95
698 938 34
779 628 69
83 97 11
164 423 93
116 335 76
20 781 70
473 372 98
45 601 76
313 258 51
58 3 24
781 925 62
200 998 5
51 356 9
216 870 11
790 593 88
494 155 24
228 684 43
520 122 21
677 257 42
179 624 32
889 663 30
840 804 85
466 953 14
612 816 72
792 231 37
631 321 69
945 710 3
700 898 78
992 462 14
787 491 23
128 597 84
893 283 83
398 537 3
152 636 96
719 149 36
922 235 28
185 890 15
766 520 36
509 494 61
399 697 70
565 944 60
957 481 59
946 257 4
847 859 81
276 41 68
870 572 27
112 866 56
489 374 58
361 106 7
957 917 20
522 976 26
454 832 93
289 979 99
194 285 88
687 756 94
915 909 71
964 473 42
322 722 31
269 655 78
382 976 78
948 786 78
76 656 75
243 627 68
333 180 41
214 108 39
366 130 25
380 354 13
975 415 31
76 251 95
690 95 75
658 281 85
934 225 33
727 71 98
261 99 61
852 956 79
518 573 40
615 440 58
728 612 70
367 610 81
921 74 31
970 965 52
465 147 4
789 827 46
623 103 40
680 807 69
442 152 6
226 379 13
888 979 29
526 810 63
38 282 34
503 465 67
621 554 88
7 873 31
711 646 56
538 588 94
755 228 28
147 139 90
424 924 47
972 805 82
36 589 82
531 87 74
767 515 47
364 145 8
106 820 80
380 27 1
67 226 68
85 402 87
107 827 58
180 835 75
860 876 92
558 573 24
869 834 89
630 578 8
451 927 32
902 138 82
704 651 94
713 31 18
381 365 88
754 685 42
290 40 2
325 449 53
658 628 88
370 453 17
83 126 10
147 880 48
705 13 94
456 252 87
701 103 29
186 516 78
667 988 90
603 373 29
397 462 5
705 120 24
971 777 77
446 234 50
219 416 86
96 988 66
270 548 91
110 399 1
136 666 60
730 100 49
369 834 59
331 594 62
170 436 32
557 109 34
660 891 8
385 443 4
602 923 95
615 500 55
411 776 59
521 865 51
976 266 49
646 492 55
464 968 17
770 838 52
290 968 60
748 76 59
566 448 5
13 92 26
747 762 47
856 549 12
659 141 78
397 559 90
109 141 47
110 459 46
306 74 55
536 985 67
159 527 9
984 153 99
798 616 54
289 945 76
869 430 12
382 4 67
314 803 5
312 637 71
19 622 87
838 206 22
7 44 99
456 290 12
522 233 80
276 889 14
516 999 97
105 118 38
213 507 16
448 551 50
843 590 9
65 806 37
849 131 79
803 86 17
592 722 79
4 57 74
469 603 6
422 445 57
659 425 83
965 178 79
129 316 90
867 410 95
515 116 7
61 540 39
467 444 49
580 808 100
430 402 85
999 289 10
58 66 51
316 162 83
354 982 6
962 364 3
815 831 91
902 451 50
971 848 2
679 339 36
160 704 29
325 292 85
320 721 16
324 25 99
67 153 46
994 141 97
43 756 73
941 396 81
441 40 68
411 350 47
904 636 49
71 240 11
418 175 96
706 250 81
731 856 69
242 683 58
418 687 77
755 170 99
559 72 98
384 521 68
43 812 81
573 831 100
310 547 99
467 987 55
502 761 93
303 19 97
361 722 50
604 788 22
580 968 64
965 308 86
2 424 77
313 995 42
649 189 64
10 692 35
687 178 48
396 70 80
440 61 13
578 474 1
348 73 98
498 337 73
581 777 78
714 862 18
953 114 52
455 207 91
616 45 53
954 962 57
491 586 49
926 956 34
113 935 73
416 932 62
788 269 1
464 321 27
694 378 22
437 163 86
11 405 10
691 430 91
709 245 54
63 601 14
174 333 58
245 707 29
652 530 46
330 930 84
107 938 48
345 682 55
150 628 68
938 491 55
372 604 80
441 162 43
522 604 19
486 500 72
403 191 14
87 574 50
416 654 95
129 645 60
177 486 71
521 168 12
201 418 100
169 77 73
313 263 69
75 527 58
969 26 37
248 303 31
669 712 64
508 825 42
545 965 61
531 6 70
864 834 19
544 524 41
116 759 71
361 606 29
224 391 62
897 492 98
142 310 7
804 584 17
412 980 35
381 491 61
259 402 39
101 150 15
31 981 93
273 784 44
597 648 85
662 682 53
594 329 56
736 153 46
802 483 46
90 463 60
386 875 13
822 860 52
270 161 14
433 153 12
14 199 93
213 426 76
691 310 75
746 570 7
979 176 95
220 784 28
118 620 61
514 99 52
376 50 38
469 380 5
584 510 99
733 321 99
838 450 97
269 59 29
547 671 32
672 829 12
743 178 21
240 481 90
294 605 45
101 944 31
184 217 11
920 503 30
665 709 68
794 897 3
976 91 25
176 527 40
